gene_id	gene_symbol	count	tfidf	rank_tfidf
427	ASAH1	86	1.3255804957399602	1
6609	SMPD1	81	1.0636014930730093	2
57192	MCOLN1	38	0.6024750247403396	3
2760	GM2A	24	0.42306442457680526	4
3073	HEXA	19	0.29967996010937387	5
5476	CTSA	16	0.2374818428117062	6
6606	SMN1	21	0.23711751597427302	7
23503	ZFYVE26	11	0.2000575281338435	8
1201	CLN3	12	0.19321183191122462	9
8935	SKAP2	12	0.18997674779193138	10
