gene_id	gene_symbol	count	tfidf	rank_tfidf
2175	FANCA	9	3.3960410187008434	1
2176	FANCC	3	1.18662825103238	2
2177	FANCD2	3	1.0958363171146979	3
672	BRCA1	2	0.4732920572391695	4
2189	FANCG	1	0.42413616001734866	5
5888	RAD51	1	0.2979440879954347	6
675	BRCA2	1	0.26575130884871495	7
