gene_id	gene_symbol	count	tfidf	rank_tfidf
2737	GLI3	121	2.582176449354163	1
816	CAMK2B	25	0.5972923186217343	2
8621	CDK13	22	0.5708404768602505	3
5898	RALA	21	0.4739069398399797	4
5224	PGAM2	11	0.2994389873377613	5
165	AEBP1	11	0.28812811801537275	6
644	BLVRA	11	0.287295525121269	7
83605	CCM2	11	0.286673557008921	8
11281	POU6F2	9	0.2638758885985146	9
4967	OGDH	11	0.25941845311567685	10
