gene_id	gene_symbol	count	tfidf	rank_tfidf
3075	CFH	189	0.12115273046407873	1
3553	IL1B	298	0.10497594058608016	2
3146	HMGB1	181	0.1019543254319825	3
7124	TNF	369	0.10000271095490307	4
7450	VWF	184	0.09513948914677137	5
718	C3	170	0.0904091713715124	6
1628	DBP	114	0.08364784495916805	7
89858	SIGLEC12	83	0.08055002475186737	8
114548	DFNA34	141	0.07387291266611039	9
3569	IL6	245	0.07237812918783516	10
