gene_id	gene_symbol	count	tfidf	rank_tfidf
1896	EDA	2055	3.5084633501203895	1
10913	EDAR	572	1.0854065440166565	2
128178	EDARADD	398	0.8402625862227882	3
80326	WNT10A	248	0.46108225060765046	4
8517	IKBKG	175	0.25552094064420255	5
60401	EDA2R	61	0.12803187982744466	6
4790	NFKB1	177	0.12756764231818024	7
132884	EVC2	57	0.11991900473496508	8
7124	TNF	155	0.0918689602449214	9
5083	PAX9	45	0.08535189466358739	10
