gene_id	gene_symbol	count	tfidf	rank_tfidf
55605	KIF21A	681	4.508978574660358	1
10381	TUBB3	270	1.344263661455615	2
401	PHOX2A	97	0.6329549731248173	3
1104	RCC1	83	0.4702207910575809	4
81554	RCC1L	30	0.2227861697286617	5
5080	PAX6	38	0.16905340249340414	6
84570	COL25A1	23	0.15929693174897494	7
7846	TUBA1A	27	0.15223193170333307	8
23046	KIF21B	22	0.14741061577602632	9
51251	NT5C3A	20	0.11920355517086784	10
