gene_id	gene_symbol	count	tfidf	rank_tfidf
2639	GCDH	586	5.223479186443579	1
2110	ETFDH	77	0.6698212629961366	2
2109	ETFB	67	0.6073926644571783	3
2108	ETFA	59	0.4876798999565855	4
1743	DLST	57	0.4868247342291924	5
113451	AZIN2	25	0.20873853154865665	6
1675	CFD	20	0.13797413536702238	7
84557	MAP1LC3A	12	0.0637142564688783	8
6542	SLC7A2	7	0.060118747216238215	9
55526	DHTKD1	6	0.05893837152042468	10
