gene_id	gene_symbol	count	tfidf	rank_tfidf
283989	TSEN54	268	0.6158434527907256	1
51010	EXOSC3	267	0.5703499513948678	2
114034	TOE1	207	0.48722492885226304	3
57038	RARS2	206	0.4584938623681402	4
9562	MINPP1	164	0.37949354311972894	5
55210	ATAD3A	147	0.3122635562523912	6
11340	EXOSC8	129	0.287755554229732	7
7443	VRK1	134	0.27442329976431024	8
5393	EXOSC9	115	0.24581904101802624	9
271	AMPD2	107	0.2398606463435043	10
