gene_id	gene_symbol	count	tfidf	rank_tfidf
9970	NR1I3	415	0.630591200137037	1
131450	CD200R1	191	0.40205266303227416	2
695	BTK	173	0.27483746040836066	3
921	CD5	179	0.2683822975662358	4
54474	KRT20	153	0.1795151683599929	5
4311	MME	102	0.14206996313768425	6
347734	SLC35B2	53	0.12336685686162745	7
6850	SYK	73	0.11675104744844345	8
930	CD19	96	0.11399971703238392	9
924	CD7	64	0.10822332113816455	10
