gene_id	gene_symbol	count	tfidf	rank_tfidf
1738	DLD	120	1.8500862433230278	1
51742	ARID4B	52	1.0815124009180537	2
85476	GFM1	38	0.6807389693006143	3
10667	FARS2	15	0.32495230045555745	4
7980	TFPI2	17	0.2959055120861065	5
10102	TSFM	10	0.21137886065238018	6
55572	FOXRED1	9	0.2073690742583662	7
8604	SLC25A12	8	0.16360175925435247	8
23590	PDSS1	7	0.13958100668757908	9
8050	PDHX	7	0.13941212272839548	10
