gene_id	gene_symbol	count	tfidf	rank_tfidf
7498	XDH	280	2.260298845819057	1
4337	MOCS1	87	0.991039427207415	2
116085	SLC22A12	75	0.6979509598990382	3
4338	MOCS2	55	0.6295351574306021	4
6821	SUOX	61	0.5870875350448627	5
10243	GPHN	47	0.4362319684178316	6
56606	SLC2A9	40	0.37224051194615365	7
316	AOX1	33	0.2867101339579776	8
675	BRCA2	29	0.16900850782045468	9
27304	MOCS3	14	0.1611366430783312	10
