gene_id	gene_symbol	count	tfidf	rank_tfidf
1286	COL4A4	1073	2.4060627882164862	1
1285	COL4A3	1099	2.3617276584441314	2
1287	COL4A5	376	0.8074206191681296	3
7827	NPHS2	86	0.18046670197182046	4
4627	MYH9	88	0.171761455831294	5
81494	CFHR5	64	0.1541875257159136	6
55214	P3H2	43	0.11288352470274046	7
3911	LAMA5	42	0.09591199048112793	8
973	CD79A	79	0.09388441210332622	9
102723407	LOC102723407	50	0.085060221244137	10
