gene_id	gene_symbol	count	tfidf	rank_tfidf
2720	GLB1	711	1.7918859951265942	1
2760	GM2A	110	0.5122367026665114	2
3073	HEXA	96	0.3999982368132589	3
3074	HEXB	76	0.32418176802839876	4
1201	CLN3	62	0.2637101855624206	5
4747	NEFL	60	0.202867919362717	6
10724	OGA	49	0.1625715856647856	7
9451	EIF2AK3	54	0.1581682203855399	8
5476	CTSA	35	0.13723383967310276	9
4864	NPC1	37	0.1320534535668281	10
