gene_id	gene_symbol	count	tfidf	rank_tfidf
3265	HRAS	27	3.2958418875690585	1
4893	NRAS	8	0.9326841925264896	2
3845	KRAS	9	0.8399358364913841	3
22882	ZHX2	1	0.11222256329495779	4
5609	MAP2K7	1	0.10089349478590715	5
5594	MAPK1	1	0.0817065925577794	6
7422	VEGFA	1	0.07270760218908745	7
