gene_id	gene_symbol	count	tfidf	rank_tfidf
348	APOE	169	1.5950243357240215	1
4023	LPL	88	0.9927935038348182	2
338	APOB	50	0.5160078910213667	3
116519	APOA5	30	0.47674291457569595	4
338328	GPIHBP1	25	0.458770219306528	5
64788	LMF1	23	0.4386208668665969	6
344	APOC2	25	0.3816240545448787	7
3949	LDLR	26	0.2960215513273292	8
27329	ANGPTL3	6	0.09923755868958646	9
2719	GPC3	6	0.08459841400126934	10
