gene_id	gene_symbol	count	tfidf	rank_tfidf
9970	NR1I3	401	1.4231678751388397	1
131450	CD200R1	191	0.9390633544742123	2
921	CD5	73	0.25564402444708045	3
924	CD7	64	0.25277423662329196	4
54474	KRT20	82	0.22471678996768166	5
695	BTK	60	0.22263478691227917	6
347734	SLC35B2	33	0.1794107742257114	7
930	CD19	61	0.16918985781839563	8
4311	MME	48	0.1561547802605878	9
943	TNFRSF8	40	0.1316468942414749	10
