gene_id	gene_symbol	count	tfidf	rank_tfidf
2688	GH1	75	2.31342200058419	1
7317	UBA1	19	0.9845828730664784	2
5781	PTPN11	12	0.47722588597338567	3
2245	FGD1	7	0.402714538586106	4
4692	NDN	3	0.17274426053293926	5
3479	IGF1	6	0.17111637539978347	6
6654	SOS1	3	0.141641968509862	7
10327	AKR1A1	2	0.07697986382166346	8
3481	IGF2	2	0.07517556447991493	9
2597	GAPDH	3	0.0716028906917355	10
