gene_id	gene_symbol	count	tfidf	rank_tfidf
4724	NDUFS4	113	1.3696942211874379	1
5071	PRKN	92	0.754171985570226	2
5428	POLG	57	0.5586581523098064	3
65018	PINK1	60	0.5211223729887002	4
51142	CHCHD2	21	0.26002642670626486	5
6622	SNCA	31	0.2107675018291777	6
25793	FBXO7	13	0.15451434892216911	7
4976	OPA1	16	0.15060745947973492	8
6687	SPG7	12	0.1385551480424021	9
54832	VPS13C	11	0.13787055868690778	10
