gene_id	gene_symbol	count	tfidf	rank_tfidf
7991	TUSC3	159	2.9638192409114046	1
54888	NSUN2	120	2.079399511195373	2
3612	IMPA1	50	0.8300874671227492	3
1650	DDOST	22	0.3733383722158137	4
4563	TRNG	19	0.23580623478752785	5
83696	TRAPPC9	12	0.22795146951476924	6
2898	GRIK2	11	0.18554522945798044	7
56172	ANKH	10	0.1852593388531948	8
81831	NETO2	7	0.13978890847132108	9
221078	NSUN6	7	0.1387859504578505	10
