gene_id	gene_symbol	count	tfidf	rank_tfidf
53335	BCL11A	49	1.7762095219079306	1
10767	HBS1L	29	1.2191517869804933	2
4602	MYB	32	0.9722134343064904	3
54658	UGT1A1	16	0.5185715679637811	4
2539	G6PD	18	0.5086419040002591	5
3043	HBB	13	0.3491136807631178	6
8542	APOL1	7	0.24964056603743004	7
51251	NT5C3A	6	0.24683452447474585	8
139818	DOCK11	5	0.2174141621999956	9
3047	HBG1	6	0.20958633173948638	10
