PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
17485519	PMC2118580	163	49	{'102723407': ('LOC102723407', 7, 9606.0), '3497': ('IGHE', 5, 9606.0), '959': ('CD40LG', 6, 9606.0), '958': ('CD40', 5, 9606.0), '57379': ('AICDA', 12, 9606.0), '7374': ('UNG', 7, 9606.0), '11628': ('Aicda', 7, 10090.0), '22256': ('Ung', 3, 10090.0), '939': ('CD27', 9, 9606.0), '930': ('CD19', 7, 9606.0), '28407': ('IGHV3-75', 1, 9606.0), '56210': ('Rev1', 4, 10090.0), '19714': ('Rev3l', 1, 10090.0), '71890': ('Mad2l2', 1, 10090.0), '17685': ('Msh2', 1, 10090.0), '17688': ('Msh6', 1, 10090.0), '17687': ('Msh5', 1, 10090.0), '26909': ('Exo1', 1, 10090.0), '17350': ('Mlh1', 1, 10090.0), '18861': ('Pms2', 1, 10090.0), '6296': ('ACSM3', 6, 9606.0), '10274': ('STAG1', 2, 9606.0), '10735': ('STAG2', 2, 9606.0), '3014': ('H2AX', 3, 9606.0), '4361': ('MRE11', 8, 9606.0), '10111': ('RAD50', 4, 9606.0), '4683': ('NBN', 5, 9606.0), '7158': ('TP53BP1', 8, 9606.0), '9656': ('MDC1', 8, 9606.0), '5591': ('PRKDC', 1, 9606.0), '7518': ('XRCC4', 1, 9606.0), '10673': ('TNFSF13B', 3, 9606.0), '115650': ('TNFRSF13C', 2, 9606.0), '7157': ('TP53', 2, 9606.0), '644914': ('H3P16', 2, 9606.0), '604': ('BCL6', 3, 9606.0), '9063': ('PIAS2', 2, 9606.0), '12053': ('Bcl6', 1, 10090.0), '5293': ('PIK3CD', 6, 9606.0), '639': ('PRDM1', 1, 9606.0), '207': ('AKT1', 1, 9606.0), '472': ('ATM', 3, 9606.0), '6962': ('TRBV20OR9-2', 1, 9606.0), '4292': ('MLH1', 1, 9606.0), '5395': ('PMS2', 1, 9606.0), '3492': ('IGH', 1, 9606.0), '4609': ('MYC', 1, 9606.0), '3565': ('IL4', 2, 9606.0), '55811': ('ADCY10', 1, 9606.0)}	22
19223975	PMC2637976	210	25	{'79840': ('NHEJ1', 122, 9606.0), '14375': ('Xrcc6', 1, 10090.0), '7520': ('XRCC5', 2, 9606.0), '5591': ('PRKDC', 7, 9606.0), '3981': ('LIG4', 6, 9606.0), '7518': ('XRCC4', 6, 9606.0), '75570': ('Nhej1', 4, 10090.0), '108138': ('Xrcc4', 3, 10090.0), '4609': ('MYC', 2, 9606.0), '5896': ('RAG1', 2, 9606.0), '3014': ('H2AX', 8, 9606.0), '15270': ('H2ax', 15, 10090.0), '12649': ('Chek1', 12, 10090.0), '545': ('ATR', 3, 9606.0), '472': ('ATM', 2, 9606.0), '1111': ('CHEK1', 1, 9606.0), '672': ('BRCA1', 2, 9606.0), '8243': ('SMC1A', 1, 9606.0), '2177': ('FANCD2', 1, 9606.0), '7486': ('WRN', 1, 9606.0), '2272': ('FHIT', 4, 9606.0), '2547': ('XRCC6', 1, 9606.0), '5888': ('RAD51', 2, 9606.0), '675': ('BRCA2', 1, 9606.0), '7516': ('XRCC2', 1, 9606.0)}	26
22373003	PMC3314554	236	40	{'4683': ('NBN', 88, 9606.0), '3981': ('LIG4', 7, 9606.0), '4361': ('MRE11', 9, 9606.0), '10111': ('RAD50', 7, 9606.0), '6962': ('TRBV20OR9-2', 8, 9606.0), '920': ('CD4', 9, 9606.0), '5788': ('PTPRC', 4, 9606.0), '925': ('CD8A', 4, 9606.0), '2214': ('FCGR3A', 2, 9606.0), '4684': ('NCAM1', 2, 9606.0), '930': ('CD19', 3, 9606.0), '54474': ('KRT20', 3, 9606.0), '102723407': ('LOC102723407', 3, 9606.0), '613': ('BCR', 4, 9606.0), '27354': ('Nbn', 13, 10090.0), '103694': ('Tmed4', 1, 10090.0), '16185': ('Il2rb', 2, 10090.0), '472': ('ATM', 20, 9606.0), '23411': ('SIRT1', 2, 9606.0), '9656': ('MDC1', 3, 9606.0), '545': ('ATR', 11, 9606.0), '6117': ('RPA1', 1, 9606.0), '5982': ('RFC2', 1, 9606.0), '11920': ('Atm', 4, 10090.0), '24061': ('Smc1a', 1, 10090.0), '11200': ('CHEK2', 2, 9606.0), '12189': ('Brca1', 1, 10090.0), '22060': ('Trp53-ps', 2, 10090.0), '7157': ('TP53', 4, 9606.0), '3492': ('IGH', 1, 9606.0), '105243590': ('LOC105243590', 2, 10090.0), '3502': ('IGHG3', 2, 9606.0), '84959': ('UBASH3B', 1, 9606.0), '111507': ('Igh', 2, 10090.0), '6965': ('TRG', 1, 9606.0), '3495': ('IGHD', 1, 9606.0), '2006': ('ELN', 2, 9606.0), '1663': ('DDX11', 1, 9606.0), '675': ('BRCA2', 1, 9606.0), '5889': ('RAD51C', 1, 9606.0)}	1
22658747	PMC3391681	175	13	{'3981': ('LIG4', 34, 9606.0), '7518': ('XRCC4', 64, 9606.0), '79840': ('NHEJ1', 39, 9606.0), '5591': ('PRKDC', 4, 9606.0), '2937': ('GSS', 2, 9606.0), '5305': ('PIP4K2A', 3, 9606.0), '16881': ('Lig1', 10, 10090.0), '51761': ('ATP8A2', 12, 9606.0), '28905': ('IGKV7-3', 1, 9606.0), '28908': ('IGKV4-1', 1, 9606.0), '15129': ('Hbb-b1', 1, 10090.0), '850970': ('NEJ1', 3, 0.0), '6035': ('RNASE1', 1, 9606.0)}	18
24511403	PMC3910469	50	12	{'3981': ('LIG4', 9, 9606.0), '79840': ('NHEJ1', 15, 9606.0), '973': ('CD79A', 5, 9606.0), '55655': ('NLRP2', 3, 9606.0), '64421': ('DCLRE1C', 2, 9606.0), '5591': ('PRKDC', 5, 9606.0), '930': ('CD19', 2, 9606.0), '54474': ('KRT20', 2, 9606.0), '920': ('CD4', 1, 9606.0), '925': ('CD8A', 1, 9606.0), '2214': ('FCGR3A', 1, 9606.0), '7518': ('XRCC4', 4, 9606.0)}	6
24626809	PMC4020486	179	11	{'79840': ('NHEJ1', 83, 9606.0), '7486': ('WRN', 52, 9606.0), '2720': ('GLB1', 3, 9606.0), '14375': ('Xrcc6', 5, 10090.0), '22596': ('Xrcc5', 5, 10090.0), '5591': ('PRKDC', 5, 9606.0), '3981': ('LIG4', 4, 9606.0), '7518': ('XRCC4', 10, 9606.0), '799': ('CALCR', 8, 9606.0), '728378': ('POTEF', 2, 9606.0), '2597': ('GAPDH', 2, 9606.0)}	25
27471552	PMC4964120	312	25	{'79840': ('NHEJ1', 68, 9606.0), '7157': ('TP53', 126, 9606.0), '7486': ('WRN', 77, 9606.0), '2547': ('XRCC6', 3, 9606.0), '7520': ('XRCC5', 2, 9606.0), '7518': ('XRCC4', 9, 9606.0), '3981': ('LIG4', 5, 9606.0), '5591': ('PRKDC', 1, 9606.0), '644914': ('H3P16', 1, 9606.0), '75570': ('Nhej1', 1, 10090.0), '22427': ('Wrn', 1, 10090.0), '22060': ('Trp53-ps', 1, 10090.0), '5965': ('RECQL', 1, 9606.0), '1769': ('DNAH8', 1, 9606.0), '3315': ('HSPB1', 2, 9606.0), '11315': ('PARK7', 2, 9606.0), '6647': ('SOD1', 3, 9606.0), '378': ('ARF4', 1, 9606.0), '3956': ('LGALS1', 1, 9606.0), '9588': ('PRDX6', 1, 9606.0), '5245': ('PHB', 1, 9606.0), '301': ('ANXA1', 1, 9606.0), '1475': ('CSTA', 1, 9606.0), '2806': ('GOT2', 1, 9606.0), '2244': ('FGB', 1, 9606.0)}	20
30666249	PMC6330288	213	90	{'79840': ('NHEJ1', 26, 9606.0), '920': ('CD4', 8, 9606.0), '925': ('CD8A', 8, 9606.0), '1236': ('CCR7', 9, 9606.0), '5788': ('PTPRC', 12, 9606.0), '5175': ('PECAM1', 2, 9606.0), '7535': ('ZAP70', 2, 9606.0), '4684': ('NCAM1', 1, 9606.0), '930': ('CD19', 7, 9606.0), '939': ('CD27', 4, 9606.0), '10758': ('TRAF3IP2', 1, 9606.0), '204': ('AK2', 1, 9606.0), '8546': ('AP3B1', 1, 9606.0), '8943': ('AP3D1', 1, 9606.0), '472': ('ATM', 6, 9606.0), '84433': ('CARD11', 1, 9606.0), '841': ('CASP8', 1, 9606.0), '3575': ('IL7R', 1, 9606.0), '915': ('CD3D', 1, 9606.0), '916': ('CD3E', 1, 9606.0), '917': ('CD3G', 1, 9606.0), '919': ('CD247', 1, 9606.0), '973': ('CD79A', 1, 9606.0), '974': ('CD79B', 1, 9606.0), '1053': ('CEBPE', 1, 9606.0), '51816': ('ADA2', 1, 9606.0), '1493': ('CTLA4', 1, 9606.0), '7852': ('CXCR4', 1, 9606.0), '1535': ('CYBA', 1, 9606.0), '1536': ('CYBB', 1, 9606.0), '1789': ('DNMT3B', 1, 9606.0), '1794': ('DOCK2', 1, 9606.0), '2214': ('FCGR3A', 1, 9606.0), '92579': ('G6PC3', 1, 9606.0), '10456': ('HAX1', 1, 9606.0), '10616': ('RBCK1', 1, 9606.0), '3459': ('IFNGR1', 1, 9606.0), '3460': ('IFNGR2', 1, 9606.0), '3543': ('IGLL1', 1, 9606.0), '10320': ('IKZF1', 1, 9606.0), '3551': ('IKBKB', 1, 9606.0), '3586': ('IL10', 1, 9606.0), '3587': ('IL10RA', 1, 9606.0), '3588': ('IL10RB', 1, 9606.0), '3593': ('IL12B', 1, 9606.0), '3594': ('IL12RB1', 1, 9606.0), '3595': ('IL12RB2', 1, 9606.0), '112744': ('IL17F', 1, 9606.0), '23765': ('IL17RA', 1, 9606.0), '84818': ('IL17RC', 1, 9606.0), '3557': ('IL1RN', 1, 9606.0), '59067': ('IL21', 1, 9606.0), '50615': ('IL21R', 1, 9606.0), '3559': ('IL2RA', 1, 9606.0), '3561': ('IL2RG', 1, 9606.0), '3574': ('IL7', 1, 9606.0), '51135': ('IRAK4', 1, 9606.0), '3661': ('IRF3', 1, 9606.0), '3665': ('IRF7', 1, 9606.0), '3394': ('IRF8', 1, 9606.0), '9636': ('ISG15', 1, 9606.0), '3689': ('ITGB2', 1, 9606.0), '84522': ('JAGN1', 1, 9606.0), '3845': ('KRAS', 1, 9606.0), '28956': ('LAMTOR2', 1, 9606.0), '9663': ('LPIN2', 1, 9606.0), '84061': ('MAGT1', 1, 9606.0), '10892': ('MALT1', 1, 9606.0), '9020': ('MAP3K14', 1, 9606.0), '4173': ('MCM4', 1, 9606.0), '4210': ('MEFV', 1, 9606.0), '4261': ('CIITA', 1, 9606.0), '4361': ('MRE11', 1, 9606.0), '4485': ('MST1', 1, 9606.0), '4598': ('MVK', 1, 9606.0), '4615': ('MYD88', 1, 9606.0), '165918': ('RNF168', 2, 9606.0), '5591': ('PRKDC', 5, 9606.0), '7518': ('XRCC4', 8, 9606.0), '3981': ('LIG4', 11, 9606.0), '3014': ('H2AX', 6, 9606.0), '3497': ('IGHE', 1, 9606.0), '728378': ('POTEF', 1, 9606.0), '60': ('ACTB', 1, 9606.0), '64421': ('DCLRE1C', 2, 9606.0), '850970': ('NEJ1', 1, 0.0), '7158': ('TP53BP1', 2, 9606.0), '3105': ('HLA-A', 6, 9606.0), '3123': ('HLA-DRB1', 16, 9606.0), '3106': ('HLA-B', 1, 9606.0)}	3
30898087	PMC6429708	42	17	{'79840': ('NHEJ1', 18, 9606.0), '2214': ('FCGR3A', 1, 9606.0), '5788': ('PTPRC', 1, 9606.0), '3684': ('ITGAM', 1, 9606.0), '920': ('CD4', 2, 9606.0), '925': ('CD8A', 2, 9606.0), '930': ('CD19', 3, 9606.0), '929': ('CD14', 1, 9606.0), '4684': ('NCAM1', 3, 9606.0), '931': ('MS4A1', 1, 9606.0), '973': ('CD79A', 3, 9606.0), '10950': ('BTG3', 1, 9606.0), '3039': ('HBA1', 1, 9606.0), '3040': ('HBA2', 1, 9606.0), '7518': ('XRCC4', 1, 9606.0), '3981': ('LIG4', 1, 9606.0), '22060': ('Trp53-ps', 1, 10090.0)}	14
32265901	PMC7096355	266	23	{'5896': ('RAG1', 10, 9606.0), '5897': ('RAG2', 8, 9606.0), '3561': ('IL2RG', 12, 9606.0), '79840': ('NHEJ1', 3, 9606.0), '916': ('CD3E', 5, 9606.0), '3718': ('JAK3', 13, 9606.0), '64421': ('DCLRE1C', 3, 9606.0), '7535': ('ZAP70', 7, 9606.0), '50943': ('FOXP3', 7, 9606.0), '998': ('CDC42', 7, 9606.0), '355': ('FAS', 8, 9606.0), '6402': ('SELL', 17, 9606.0), '5788': ('PTPRC', 30, 9606.0), '5175': ('PECAM1', 13, 9606.0), '925': ('CD8A', 47, 9606.0), '920': ('CD4', 30, 9606.0), '4860': ('PNP', 5, 9606.0), '939': ('CD27', 2, 9606.0), '1236': ('CCR7', 1, 9606.0), '100136285': ('LOC100136285', 33, 8022.0), '3559': ('IL2RA', 1, 9606.0), '3492': ('IGH', 1, 9606.0), '6962': ('TRBV20OR9-2', 3, 9606.0)}	7
