PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37358491	PMC10297778	11	2	{'1261': ('CNGA3', 7, 9606.0), '54714': ('CNGB3', 4, 9606.0)}	353
37511719	PMC10381746	24	7	{'1261': ('CNGA3', 7, 9606.0), '54714': ('CNGB3', 7, 9606.0), '2780': ('GNAT2', 2, 9606.0), '5149': ('PDE6H', 1, 9606.0), '5146': ('PDE6C', 4, 9606.0), '22926': ('ATF6', 2, 9606.0), '1262': ('CNGA4', 1, 9606.0)}	56
37847226	PMC10584018	41	7	{'1261': ('CNGA3', 21, 9606.0), '54714': ('CNGB3', 14, 9606.0), '6121': ('RPE65', 2, 9606.0), '2780': ('GNAT2', 1, 9606.0), '5146': ('PDE6C', 1, 9606.0), '5149': ('PDE6H', 1, 9606.0), '22926': ('ATF6', 1, 9606.0)}	66
37544434	PMC10937259	77	24	{'23418': ('CRB1', 16, 9606.0), '7422': ('VEGFA', 19, 9606.0), '2780': ('GNAT2', 1, 9606.0), '6121': ('RPE65', 4, 9606.0), '6010': ('RHO', 3, 9606.0), '7399': ('USH2A', 5, 9606.0), '26121': ('PRPF31', 2, 9606.0), '6103': ('RPGR', 3, 9606.0), '4901': ('NRL', 2, 9606.0), '4647': ('MYO7A', 2, 9606.0), '10594': ('PRPF8', 2, 9606.0), '92292': ('GLYATL1', 1, 9606.0), '2978': ('GUCA1A', 1, 9606.0), '6101': ('RP1', 2, 9606.0), '6247': ('RS1', 1, 9606.0), '5080': ('PAX6', 1, 9606.0), '55975': ('KLHL7', 1, 9606.0), '3000': ('GUCY2D', 1, 9606.0), '28982': ('FLVCR1', 2, 9606.0), '346007': ('EYS', 2, 9606.0), '80025': ('PANK2', 2, 9606.0), '1001': ('CDH3', 1, 9606.0), '10002': ('NR2E3', 1, 9606.0), '5158': ('PDE6B', 2, 9606.0)}	672
18636117	PMC2464613	63	3	{'1261': ('CNGA3', 42, 9606.0), '54714': ('CNGB3', 12, 9606.0), '2780': ('GNAT2', 9, 9606.0)}	328
20454696	PMC2862243	132	9	{'1261': ('CNGA3', 32, 9606.0), '54714': ('CNGB3', 32, 9606.0), '375298': ('CERKL', 31, 9606.0), '5995': ('RGR', 24, 9606.0), '2780': ('GNAT2', 5, 9606.0), '5146': ('PDE6C', 5, 9606.0), '1258': ('CNGB1', 1, 9606.0), '1259': ('CNGA1', 1, 9606.0), '1260': ('CNGA2', 1, 9606.0)}	255
21576125	PMC3140821	249	12	{'30952': ('Cngb3', 98, 10090.0), '170735': ('Arr3', 16, 10090.0), '54714': ('CNGB3', 32, 9606.0), '12790': ('Cnga3', 53, 10090.0), '2780': ('GNAT2', 8, 9606.0), '5146': ('PDE6C', 3, 9606.0), '1261': ('CNGA3', 8, 9606.0), '14686': ('Gnat2', 6, 10090.0), '12057': ('Opn1sw', 10, 10090.0), '1525': ('CXADR', 11, 9606.0), '333329': ('Cngb1', 1, 10090.0), '3251': ('HPRT1', 3, 9606.0)}	360
21833357	PMC3149518	8	2	{'54714': ('CNGB3', 7, 9606.0), '1261': ('CNGA3', 1, 9606.0)}	76
23940504	PMC3683009	48	6	{'6101': ('RP1', 13, 9606.0), '7399': ('USH2A', 11, 9606.0), '54714': ('CNGB3', 7, 9606.0), '64802': ('NMNAT1', 4, 9606.0), '1121': ('CHM', 6, 9606.0), '24': ('ABCA4', 7, 9606.0)}	653
23805033	PMC3692405	176	11	{'54714': ('CNGB3', 50, 9606.0), '1261': ('CNGA3', 28, 9606.0), '12790': ('Cnga3', 26, 10090.0), '30952': ('Cngb3', 27, 10090.0), '58210': ('Sectm1b', 19, 10090.0), '11747': ('Anxa5', 12, 10090.0), '11461': ('Actb', 2, 10090.0), '333329': ('Cngb1', 1, 10090.0), '12314': ('Calm2', 4, 10090.0), '20187': ('Ryk', 1, 10090.0), '15166': ('Hcn2', 6, 10090.0)}	669
25558176	PMC4279706	83	12	{'54714': ('CNGB3', 41, 9606.0), '2780': ('GNAT2', 6, 9606.0), '1261': ('CNGA3', 14, 9606.0), '403554': ('CNGB3', 7, 9615.0), '481341': ('CNGA3', 2, 0.0), '14686': ('Gnat2', 1, 10090.0), '5146': ('PDE6C', 3, 9606.0), '5149': ('PDE6H', 2, 9606.0), '30952': ('Cngb3', 2, 10090.0), '12790': ('Cnga3', 1, 10090.0), '483464': ('CNTF', 3, 0.0), '801': ('CALM1', 1, 9606.0)}	323
