PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37345656	PMC10371252	235	21	{'14184': ('Fgfr3', 144, 10090.0), '2261': ('FGFR3', 40, 9606.0), '58129': ('fgfr3', 4, 7955.0), '22174': ('Tyro3', 1, 10090.0), '14182': ('Fgfr1', 9, 10090.0), '14183': ('Fgfr2', 4, 10090.0), '17345': ('Mki67', 2, 10090.0), '14173': ('Fgf2', 3, 10090.0), '21823': ('Th', 2, 10090.0), '170574': ('Sp7', 2, 10090.0), '12393': ('Runx2', 2, 10090.0), '12097': ('Bglap2', 2, 10090.0), '74499': ('Sost', 2, 10090.0), '13380': ('Dkk1', 2, 10090.0), '11433': ('Acp5', 7, 10090.0), '352940': ('fgfr2', 1, 7955.0), '20846': ('Stat1', 3, 10090.0), '30785': ('Cttnbp2', 1, 10090.0), '52662': ('Ldlrad4', 1, 0.0), '319974': ('Auts2', 1, 10090.0), '9021': ('SOCS3', 2, 9606.0)}	23
37529476	PMC10389147	20	3	{'2261': ('FGFR3', 15, 9606.0), '3630': ('INS', 1, 9606.0), '7294': ('TXK', 4, 9606.0)}	78
37675393	PMC10477785	85	19	{'1311': ('COMP', 7, 9606.0), '2261': ('FGFR3', 15, 9606.0), '8074': ('FGF23', 6, 9606.0), '7040': ('TGFB1', 2, 9606.0), '2688': ('GH1', 5, 9606.0), '3952': ('LEP', 1, 9606.0), '59341': ('TRPV4', 6, 9606.0), '6473': ('SHOX', 6, 9606.0), '1280': ('COL2A1', 5, 9606.0), '249': ('ALPL', 3, 9606.0), '1277': ('COL1A1', 3, 9606.0), '5251': ('PHEX', 2, 9606.0), '1278': ('COL1A2', 3, 9606.0), '5741': ('PTH', 7, 9606.0), '1267': ('CNP', 9, 9606.0), '6772': ('STAT1', 1, 9606.0), '7294': ('TXK', 1, 9606.0), '8600': ('TNFSF11', 2, 9606.0), '1513': ('CTSK', 1, 9606.0)}	20
37548766	PMC10560164	109	21	{'58492': ('ZNF77', 5, 9606.0), '7694': ('ZNF135', 5, 9606.0), '12393': ('Runx2', 15, 10090.0), '16998': ('Ltbp3', 8, 10090.0), '14118': ('Fbn1', 1, 10090.0), '11647': ('Alpl', 7, 10090.0), '14184': ('Fgfr3', 12, 10090.0), '2261': ('FGFR3', 16, 9606.0), '4054': ('LTBP3', 10, 9606.0), '445341': ('TNAP', 4, 0.0), '860': ('RUNX2', 3, 9606.0), '249': ('ALPL', 7, 9606.0), '21803': ('Tgfb1', 5, 10090.0), '13645': ('Egf', 3, 10090.0), '16664': ('Krt14', 1, 10090.0), '12394': ('Runx1', 2, 10090.0), '20674': ('Sox2', 1, 10090.0), '20679': ('Sox6', 1, 10090.0), '20668': ('Sox13', 1, 10090.0), '24064': ('Spry2', 1, 10090.0), '24066': ('Spry4', 1, 10090.0)}	97
37846159	PMC10588000	20	3	{'4137': ('MAPT', 13, 9606.0), '2261': ('FGFR3', 6, 9606.0), '23435': ('TARDBP', 1, 9606.0)}	105
37953411	PMC10776485	6	1	{'6473': ('SHOX', 6, 9606.0)}	167
19898608	PMC2764091	288	129	{'2261': ('FGFR3', 36, 9606.0), '5744': ('PTHLH', 5, 9606.0), '3549': ('IHH', 4, 9606.0), '4880': ('NPPC', 5, 9606.0), '649': ('BMP1', 9, 9606.0), '3725': ('JUN', 3, 9606.0), '1385': ('CREB1', 1, 9606.0), '2668': ('GDNF', 1, 9606.0), '579': ('NKX3-2', 7, 9606.0), '6615': ('SNAI1', 2, 9606.0), '573': ('BAG1', 2, 9606.0), '84489': ('Fgfr3', 5, 10116.0), '24918': ('Stat5a', 2, 10116.0), '170851': ('Map2k1', 3, 10116.0), '24518': ('Jund', 1, 10116.0), '58919': ('Ccnd1', 1, 10116.0), '309165': ('Rela', 1, 10116.0), '24525': ('Kras', 3, 10116.0), '24708': ('Rb1', 1, 10116.0), '25261': ('Id1', 1, 10116.0), '362817': ('Cdk2', 2, 10116.0), '24185': ('Akt1', 5, 10116.0), '84686': ('Ppp1r9b', 3, 0.0), '176': ('ACAN', 3, 9606.0), '6662': ('SOX9', 2, 9606.0), '1647': ('GADD45A', 1, 9606.0), '30812': ('SOX8', 4, 9606.0), '650': ('BMP2', 1, 9606.0), '2817': ('GPC1', 1, 9606.0), '2735': ('GLI1', 2, 9606.0), '860': ('RUNX2', 4, 9606.0), '5741': ('PTH', 1, 9606.0), '699': ('BUB1', 1, 9606.0), '983': ('CDK1', 1, 9606.0), '1031': ('CDKN2C', 3, 9606.0), '8900': ('CCNA1', 1, 9606.0), '9133': ('CCNB2', 1, 9606.0), '79733': ('E2F8', 3, 9606.0), '4774': ('NFIA', 1, 9606.0), '6241': ('RRM2', 1, 9606.0), '332': ('BIRC5', 1, 9606.0), '64946': ('CENPH', 1, 9606.0), '9493': ('KIF23', 2, 9606.0), '10403': ('NDC80', 1, 9606.0), '347733': ('TUBB2B', 1, 9606.0), '991': ('CDC20', 1, 9606.0), '11004': ('KIF2C', 2, 9606.0), '9928': ('KIF14', 3, 9606.0), '56992': ('KIF15', 1, 9606.0), '23157': ('SEPTIN6', 1, 9606.0), '595': ('CCND1', 3, 9606.0), '127933': ('UHMK1', 1, 9606.0), '9510': ('ADAMTS1', 1, 9606.0), '11096': ('ADAMTS5', 1, 9606.0), '3038': ('HAS3', 4, 9606.0), '64131': ('XYLT1', 1, 9606.0), '2591': ('GALNT3', 1, 9606.0), '148789': ('B3GALNT2', 1, 9606.0), '9334': ('B4GALT5', 1, 9606.0), '117248': ('GALNT15', 1, 9606.0), '135152': ('B3GAT2', 1, 9606.0), '145173': ('B3GLCT', 1, 9606.0), '23127': ('COLGALT2', 1, 9606.0), '9060': ('PAPSS2', 2, 9606.0), '1836': ('SLC26A2', 3, 9606.0), '9469': ('CHST3', 4, 9606.0), '9955': ('HS3ST3A1', 1, 9606.0), '9953': ('HS3ST3B1', 1, 9606.0), '90161': ('HS6ST2', 1, 9606.0), '960': ('CD44', 1, 9606.0), '4684': ('NCAM1', 1, 9606.0), '79784': ('MYH14', 1, 9606.0), '19353': ('Rac1', 6, 10090.0), '12540': ('Cdc42', 2, 10090.0), '9788': ('MTSS1', 1, 9606.0), '4830': ('NME1', 3, 9606.0), '390': ('RND3', 2, 9606.0), '128239': ('IQGAP3', 5, 9606.0), '26230': ('TIAM2', 1, 9606.0), '7157': ('TP53', 1, 9606.0), '10663': ('CXCR6', 1, 9606.0), '2149': ('F2R', 1, 9606.0), '6256': ('RXRA', 1, 9606.0), '7040': ('TGFB1', 4, 9606.0), '5295': ('PIK3R1', 4, 9606.0), '5599': ('MAPK8', 5, 9606.0), '10971': ('YWHAQ', 1, 9606.0), '22866': ('CNKSR2', 2, 9606.0), '4046': ('LSP1', 2, 9606.0), '4790': ('NFKB1', 2, 9606.0), '2355': ('FOSL2', 4, 9606.0), '1052': ('CEBPD', 1, 9606.0), '3398': ('ID2', 2, 9606.0), '3399': ('ID3', 6, 9606.0), '2115': ('ETV1', 1, 9606.0), '2119': ('ETV5', 1, 9606.0), '22809': ('ATF5', 3, 9606.0), '2152': ('F3', 1, 9606.0), '4144': ('MAT2A', 1, 9606.0), '80173': ('IFT74', 3, 9606.0), '9241': ('NOG', 3, 9606.0), '285': ('ANGPT2', 2, 9606.0), '10376': ('TUBA1B', 1, 9606.0), '890': ('CCNA2', 1, 9606.0), '5933': ('RBL1', 2, 9606.0), '5793': ('PTPRG', 1, 9606.0), '5925': ('RB1', 2, 9606.0), '54928': ('IMPAD1', 1, 9606.0), '285362': ('SUMF1', 1, 9606.0), '16202': ('Ilk', 1, 10090.0), '397': ('ARHGDIB', 2, 9606.0), '6010': ('RHO', 1, 9606.0), '1848': ('DUSP6', 2, 9606.0), '4217': ('MAP3K5', 1, 9606.0), '51776': ('MAP3K20', 1, 9606.0), '5608': ('MAP2K6', 1, 9606.0), '5336': ('PLCG2', 1, 9606.0), '5332': ('PLCB4', 1, 9606.0), '2305': ('FOXM1', 3, 9606.0), '22943': ('DKK1', 1, 9606.0), '64399': ('HHIP', 1, 9606.0), '51715': ('RAB23', 2, 9606.0), '5898': ('RALA', 1, 9606.0), '112476': ('PRRT2', 1, 9606.0), '1974': ('EIF4A2', 1, 9606.0), '6228': ('RPS23', 1, 9606.0), '6908': ('TBP', 1, 9606.0), '60': ('ACTB', 2, 9606.0), '6137': ('RPL13', 1, 9606.0)}	179
20582225	PMC2892296	95	6	{'14184': ('Fgfr3', 60, 10090.0), '2261': ('FGFR3', 25, 9606.0), '12824': ('Col2a1', 4, 10090.0), '21785': ('Tff2', 3, 10090.0), '11461': ('Actb', 1, 10090.0), '21423': ('Tcf3', 2, 10090.0)}	80
23155469	PMC3498325	345	49	{'4216': ('MAP3K4', 61, 9606.0), '5594': ('MAPK1', 36, 9606.0), '64324': ('NSD1', 53, 9606.0), '2249': ('FGF4', 2, 9606.0), '2258': ('FGF13', 8, 9606.0), '54922': ('RASIP1', 42, 9606.0), '2247': ('FGF2', 10, 9606.0), '64132': ('XYLT2', 14, 9606.0), '18193': ('Nsd1', 7, 10090.0), '19401': ('Rara', 2, 10090.0), '13982': ('Esr1', 2, 10090.0), '64144': ('Mllt1', 1, 10090.0), '4790': ('NFKB1', 1, 9606.0), '652': ('BMP4', 2, 9606.0), '4928': ('NUP98', 3, 9606.0), '3197': ('HOXA@', 2, 9606.0), '4211': ('MEIS1', 1, 9606.0), '2688': ('GH1', 3, 9606.0), '3479': ('IGF1', 6, 9606.0), '3485': ('IGFBP2', 1, 9606.0), '3489': ('IGFBP6', 1, 9606.0), '3481': ('IGF2', 2, 9606.0), '3486': ('IGFBP3', 2, 9606.0), '3487': ('IGFBP4', 1, 9606.0), '5914': ('RARA', 1, 9606.0), '54502': ('RBM47', 8, 9606.0), '3135': ('HLA-G', 2, 9606.0), '1386': ('ATF2', 3, 9606.0), '3725': ('JUN', 3, 9606.0), '5595': ('MAPK3', 7, 9606.0), '3316': ('HSPB2', 3, 9606.0), '5599': ('MAPK8', 3, 9606.0), '5604': ('MAP2K1', 9, 9606.0), '6195': ('RPS6KA1', 3, 9606.0), '11187': ('PKP3', 6, 9606.0), '23366': ('KIAA0895', 4, 9606.0), '55283': ('MCOLN3', 4, 9606.0), '54462': ('CCSER2', 3, 9606.0), '14177': ('Fgf6', 2, 10090.0), '14172': ('Fgf18', 2, 10090.0), '14170': ('Fgf15', 2, 10090.0), '14183': ('Fgfr2', 2, 10090.0), '26413': ('Mapk1', 4, 10090.0), '14175': ('Fgf4', 1, 10090.0), '14168': ('Fgf13', 1, 10090.0), '14184': ('Fgfr3', 5, 10090.0), '20846': ('Stat1', 2, 10090.0), '16653': ('Kras', 1, 10090.0), '109880': ('Braf', 1, 10090.0)}	201
22747519	PMC3514257	24	4	{'2261': ('FGFR3', 10, 9606.0), '145624': ('PWAR1', 9, 9606.0), '5621': ('PRNP', 3, 9606.0), '4146': ('MATN1', 2, 9606.0)}	267
