PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37008207	PMC10060817	16	1	{'79176': ('FBXL15', 16, 9606.0)}	166
36102351	PMC10092586	5	3	{'6513': ('CSE', 1, 9606.0), '2566': ('GABRG2', 2, 9606.0), '11337': ('GABARAP', 2, 9606.0)}	696
37251238	PMC10213928	0	0	{}	65
37378757	PMC10511599	0	0	{}	4
38107302	PMC10724663	0	0	{}	216
38137119	PMC10741409	16	1	{'597': ('BCL2A1', 16, 9606.0)}	139
38144207	PMC10749194	6	3	{'361': ('AQP4', 4, 9606.0), '351': ('APP', 1, 9606.0), '4137': ('MAPT', 1, 9606.0)}	31
38298204	PMC10827972	33	21	{'10060': ('ABCC9', 1, 9606.0), '53919': ('SLCO1C1', 1, 9606.0), '8912': ('CACNA1H', 1, 9606.0), '10368': ('CACNG3', 1, 9606.0), '1181': ('CLCN2', 1, 9606.0), '11337': ('GABARAP', 1, 9606.0), '2566': ('GABRG2', 1, 9606.0), '2554': ('GABRA1', 2, 9606.0), '2562': ('GABRB3', 1, 9606.0), '785': ('CACNB4', 1, 9606.0), '2897': ('GRIK1', 2, 9606.0), '114327': ('EFHC1', 1, 9606.0), '1641': ('DCX', 3, 9606.0), '29527': ('Ptgs2', 3, 10116.0), '13193': ('Dcx', 1, 10090.0), '20423': ('Shh', 6, 10090.0), '319757': ('Smo', 2, 10090.0), '19713': ('Ret', 1, 10090.0), '19206': ('Ptch1', 1, 10090.0), '6608': ('SMO', 1, 9606.0), '6469': ('SHH', 1, 9606.0)}	144
37658671	PMC10916429	0	0	{}	970
18554871	PMC2670977	71	3	{'3240': ('HP', 27, 9606.0), '10550': ('ARL6IP5', 27, 9606.0), '3040': ('HBA2', 17, 9606.0)}	829
19966779	PMC2824149	90	4	{'14405': ('Gabrg1', 33, 10090.0), '50676': ('Slc6a12', 20, 10116.0), '14412': ('Slc6a13', 9, 10090.0), '232333': ('Slc6a1', 28, 10090.0)}	637
21151621	PMC2998806	0	0	{}	282
22276085	PMC3257183	0	0	{}	699
22050399	PMC3270691	5	2	{'1139': ('CHRNA7', 1, 9606.0), '474301': ('BP5', 4, 0.0)}	646
22544726	PMC3375006	0	0	{}	670
19935738	PMC3428055	140	14	{'2562': ('GABRB3', 32, 9606.0), '26047': ('CNTNAP2', 1, 9606.0), '85358': ('SHANK3', 3, 9606.0), '54413': ('NLGN3', 1, 9606.0), '28908': ('IGKV4-1', 31, 9606.0), '6267': ('S11', 49, 0.0), '7453': ('WARS1', 3, 9606.0), '10312': ('TCIRG1', 3, 9606.0), '597': ('BCL2A1', 6, 9606.0), '11337': ('GABARAP', 1, 9606.0), '9378': ('NRXN1', 1, 9606.0), '14402': ('Gabrb3', 5, 10090.0), '7337': ('UBE3A', 2, 9606.0), '3356': ('HTR2A', 2, 9606.0)}	975
23323135	PMC3540286	43	7	{'2566': ('GABRG2', 27, 9606.0), '51305': ('KCNK9', 5, 9606.0), '28907': ('IGKV5-2', 1, 9606.0), '28908': ('IGKV4-1', 1, 9606.0), '2554': ('GABRA1', 1, 9606.0), '2562': ('GABRB3', 3, 9606.0), '7453': ('WARS1', 5, 9606.0)}	384
23705971	PMC3672008	5	2	{'5443': ('POMC', 2, 9606.0), '170302': ('ARX', 3, 9606.0)}	849
23885176	PMC3716601	5	5	{'12298': ('Cacnb4', 1, 10090.0), '64191': ('Dhcr7', 1, 10116.0), '9900': ('SV2A', 1, 9606.0), '18': ('ABAT', 1, 9606.0), '117559': ('Sv2a', 1, 10116.0)}	549
24339579	PMC3841600	0	0	{}	543
25157201	PMC4137508	0	0	{}	358
25393751	PMC4230731	0	0	{}	749
25698972	PMC4318340	9	2	{'29629': ('Gria4', 2, 10116.0), '84390': ('Hcn1', 7, 10116.0)}	83
25403866	PMC4335601	102	9	{'306771': ('Tspan17', 24, 0.0), '14406': ('Gabrg2', 34, 10090.0), '12359': ('Cat', 10, 10090.0), '140494': ('Atp6v0a4', 1, 10090.0), '14405': ('Gabrg1', 19, 10090.0), '12349': ('Car2', 7, 10090.0), '268934': ('Grm4', 2, 10090.0), '2891': ('GRIA2', 3, 9606.0), '12290': ('Cacna1e', 2, 10090.0)}	698
26220996	PMC4526737	107	9	{'8912': ('CACNA1H', 77, 9606.0), '8913': ('CACNA1G', 9, 9606.0), '8911': ('CACNA1I', 6, 9606.0), '2902': ('GRIN1', 8, 9606.0), '112476': ('PRRT2', 1, 9606.0), '5599': ('MAPK8', 1, 9606.0), '2534': ('FYN', 1, 9606.0), '1020': ('CDK5', 3, 9606.0), '2891': ('GRIA2', 1, 9606.0)}	530
27247579	PMC4885150	0	0	{}	581
28491031	PMC5405150	7	3	{'14802': ('Gria4', 4, 10090.0), '12286': ('Cacna1a', 2, 10090.0), '19293': ('Pvalb', 1, 10090.0)}	215
28959217	PMC5604065	0	0	{}	122
28931825	PMC5607318	9	1	{'1993': ('ELAVL2', 9, 9606.0)}	137
29209390	PMC5714728	168	38	{'627': ('BDNF', 16, 9606.0), '24887': ('Bax', 1, 10116.0), '24224': ('Bcl2', 2, 10116.0), '24383': ('Gapdh', 4, 10116.0), '581': ('BAX', 21, 9606.0), '596': ('BCL2', 26, 9606.0), '4843': ('NOS2', 5, 9606.0), '598': ('BCL2L1', 2, 9606.0), '16176': ('Il1b', 4, 10090.0), '232345': ('A2m', 1, 10090.0), '12043': ('Bcl2', 1, 10090.0), '12064': ('Bdnf', 3, 10090.0), '64051': ('Sv2a', 4, 10090.0), '9900': ('SV2A', 9, 9606.0), '117559': ('Sv2a', 1, 10116.0), '2903': ('GRIN2A', 13, 9606.0), '2904': ('GRIN2B', 13, 9606.0), '5592': ('PRKG1', 4, 9606.0), '2932': ('GSK3B', 15, 9606.0), '441931': ('VN1R17P', 2, 9606.0), '114487': ('Wnt2', 1, 10116.0), '801': ('CALM1', 2, 9606.0), '1385': ('CREB1', 1, 9606.0), '54205': ('CYCS', 1, 9606.0), '27185': ('DISC1', 1, 9606.0), '8215': ('DVL1P1', 1, 9606.0), '1950': ('EGF', 2, 9606.0), '151': ('ADRA2B', 1, 9606.0), '3558': ('IL2', 2, 9606.0), '4035': ('LRP1', 1, 9606.0), '501': ('ALDH7A1', 1, 9606.0), '5163': ('PDK1', 1, 9606.0), '5133': ('PDCD1', 1, 9606.0), '5290': ('PIK3CA', 1, 9606.0), '5295': ('PIK3R1', 1, 9606.0), '112476': ('PRRT2', 1, 9606.0), '3339': ('HSPG2', 1, 9606.0), '3172': ('HNF4A', 1, 9606.0)}	566
28064325	PMC5726831	0	0	{}	39
29750216	PMC5939392	70	2	{'114327': ('EFHC1', 69, 9606.0), '11337': ('GABARAP', 1, 9606.0)}	697
28924745	PMC6053349	452	20	{'22906': ('TRAK1', 273, 9606.0), '67095': ('Trak1', 23, 10090.0), '55669': ('MFN1', 30, 9606.0), '9927': ('MFN2', 28, 9606.0), '4976': ('OPA1', 8, 9606.0), '10059': ('DNM1L', 8, 9606.0), '39536': ('DCTN1-p150', 1, 7227.0), '728378': ('POTEF', 11, 9606.0), '9804': ('TOMM20', 18, 9606.0), '3329': ('HSPD1', 2, 9606.0), '2597': ('GAPDH', 2, 9606.0), '55288': ('RHOT1', 7, 9606.0), '89941': ('RHOT2', 6, 9606.0), '4609': ('MYC', 17, 9606.0), '67414': ('Mfn1', 5, 10090.0), '170731': ('Mfn2', 5, 10090.0), '100170220': ('SNAR-E', 1, 9606.0), '54843': ('SYTL2', 2, 9606.0), '581': ('BAX', 3, 9606.0), '578': ('BAK1', 2, 9606.0)}	936
31417260	PMC6593751	0	0	{}	576
32038453	PMC6992575	3	1	{'5091': ('PC', 3, 9606.0)}	130
32210904	PMC7076110	0	0	{}	40
32231515	PMC7082231	0	0	{}	118
32351383	PMC7175742	1	1	{'60590': ('Grm8', 1, 10116.0)}	52
32411068	PMC7198737	8	5	{'94233': ('OPN4', 3, 9606.0), '69542': ('2300002M23Rik', 2, 10090.0), '56808': ('Cacna2d2', 1, 10090.0), '11776': ('Ap3d1', 1, 0.0), '20614': ('Snap25', 1, 10090.0)}	799
32477256	PMC7235379	0	0	{}	901
33304308	PMC7693636	2	2	{'8913': ('CACNA1G', 1, 9606.0), '859': ('CAV3', 1, 9606.0)}	195
34033256	PMC8166795	41	4	{'64324': ('NSD1', 30, 9606.0), '4784': ('NFIX', 3, 9606.0), '10297': ('APC2', 7, 9606.0), '6323': ('SCN1A', 1, 9606.0)}	990
34177766	PMC8219957	219	55	{'17196': ('Mbp', 2, 10090.0), '24547': ('Mbp', 1, 10116.0), '16513': ('Kcnj10', 5, 10090.0), '29718': ('Kcnj10', 6, 10116.0), '25269': ('Pvalb', 1, 10116.0), '25293': ('Aqp4', 6, 10116.0), '11829': ('Aqp4', 12, 10090.0), '29483': ('Slc1a3', 7, 10116.0), '29482': ('Slc1a2', 6, 10116.0), '24392': ('Gja1', 3, 10116.0), '14623': ('Gjb6', 2, 10090.0), '315435': ('Panx1', 6, 10116.0), '232333': ('Slc6a1', 1, 10090.0), '79212': ('Slc6a1', 5, 10116.0), '50676': ('Slc6a12', 5, 10116.0), '304410': ('Castor2', 2, 0.0), '79213': ('Slc6a11', 2, 10116.0), '11539': ('Adora1', 2, 10090.0), '25248': ('Cnr1', 8, 10116.0), '66024': ('Npy2r', 1, 10116.0), '24414': ('Grm1', 1, 10116.0), '24418': ('Grm5', 5, 10116.0), '25368': ('Adk', 3, 10116.0), '24165': ('Ada', 1, 10116.0), '109648': ('Npy', 15, 10090.0), '24604': ('Npy', 4, 10116.0), '18167': ('Npy2r', 3, 10090.0), '24415': ('Grm2', 1, 10116.0), '338443': ('Gpbar1', 1, 10116.0), '24387': ('Gfap', 4, 10116.0), '24494': ('Il1b', 13, 10116.0), '16193': ('Il6', 1, 10090.0), '21926': ('Tnf', 6, 10090.0), '24957': ('Glul', 3, 10116.0), '16176': ('Il1b', 7, 10090.0), '24835': ('Tnf', 15, 10116.0), '24498': ('Il6', 6, 10116.0), '56718': ('Mtor', 5, 10116.0), '24499': ('Il6r', 3, 10116.0), '111343': ('Il1', 2, 10090.0), '29657': ('Arntl', 5, 10116.0), '11865': ('Arntl', 1, 10090.0), '3766': ('KCNJ10', 7, 9606.0), '14611': ('Gja3', 1, 10090.0), '20512': ('Slc1a3', 1, 10090.0), '20511': ('Slc1a2', 1, 10090.0), '25369': ('Adora2a', 1, 10116.0), '192167': ('Nlgn1', 4, 10090.0), '13602': ('Sparcl1', 2, 10090.0), '216856': ('Nlgn2', 2, 10090.0), '245537': ('Nlgn3', 1, 10090.0), '58234': ('Shank3', 3, 10090.0), '55991': ('Panx1', 3, 10090.0), '18126': ('Nos2', 3, 10090.0), '18125': ('Nos1', 2, 10090.0)}	890
34267723	PMC8275922	0	0	{}	135
34401708	PMC8353336	0	0	{}	573
34720871	PMC8551482	190	23	{'2903': ('GRIN2A', 141, 9606.0), '2902': ('GRIN1', 15, 9606.0), '8912': ('CACNA1H', 1, 9606.0), '785': ('CACNB4', 1, 9606.0), '846': ('CASR', 1, 9606.0), '1108': ('CHD4', 2, 9606.0), '1181': ('CLCN2', 1, 9606.0), '114327': ('EFHC1', 1, 9606.0), '2563': ('GABRD', 1, 9606.0), '2554': ('GABRA1', 1, 9606.0), '2566': ('GABRG2', 1, 9606.0), '2562': ('GABRB3', 1, 9606.0), '610': ('HCN2', 3, 9606.0), '57468': ('SLC12A5', 3, 9606.0), '3778': ('KCNMA1', 1, 9606.0), '6096': ('RORB', 2, 9606.0), '6323': ('SCN1A', 2, 9606.0), '6513': ('CSE', 1, 9606.0), '6262': ('RYR2', 2, 9606.0), '7057': ('THBS1', 1, 9606.0), '14811': ('Grin2a', 6, 10090.0), '728378': ('POTEF', 1, 9606.0), '476': ('ATP1A1', 1, 9606.0)}	48
35128516	PMC8804275	68	5	{'1268': ('CNR1', 45, 9606.0), '8912': ('CACNA1H', 1, 9606.0), '363866': ('Rxfp2', 3, 10116.0), '365541': ('Arrb2-ps', 17, 10116.0), '83810': ('Trpv1', 2, 10116.0)}	328
35237129	PMC8882758	28	6	{'12300': ('Cacng2', 8, 10090.0), '94242': ('Tinagl1', 3, 10090.0), '19293': ('Pvalb', 5, 10090.0), '14802': ('Gria4', 8, 10090.0), '2893': ('GRIA4', 1, 9606.0), '10369': ('CACNG2', 3, 9606.0)}	213
35469145	PMC9034886	1	1	{'3938': ('LCT', 1, 9606.0)}	161
35663781	PMC9152671	0	0	{}	102
35706911	PMC9189997	4	2	{'6323': ('SCN1A', 2, 9606.0), '171425': ('CLYBL', 2, 9606.0)}	63
35712060	PMC9194843	65	4	{'112476': ('PRRT2', 62, 9606.0), '6326': ('SCN2A', 1, 9606.0), '6334': ('SCN8A', 1, 9606.0), '25953': ('PNKD', 1, 9606.0)}	845
36059863	PMC9433125	0	0	{}	286
36139365	PMC9496679	541	56	{'84059': ('ADGRV1', 138, 9606.0), '442206': ('GPR166P', 7, 9606.0), '760': ('CA2', 93, 9606.0), '6445': ('SGCG', 57, 9606.0), '4782': ('NFIC', 20, 9606.0), '10280': ('SIGMAR1', 40, 9606.0), '2182': ('ACSL4', 15, 9606.0), '4609': ('MYC', 7, 9606.0), '10376': ('TUBA1B', 2, 9606.0), '1327': ('COX4I1', 1, 9606.0), '200894': ('ARL13B', 1, 9606.0), '1069': ('CETN2', 1, 9606.0), '9804': ('TOMM20', 24, 9606.0), '10970': ('CKAP4', 3, 9606.0), '2358': ('FPR2', 10, 9606.0), '57142': ('RTN4', 22, 9606.0), '7015': ('TERT', 1, 9606.0), '5894': ('RAF1', 2, 9606.0), '2069': ('EREG', 18, 9606.0), '9217': ('VAPB', 5, 9606.0), '10999': ('SLC27A4', 3, 9606.0), '9791': ('PTDSS1', 4, 9606.0), '81490': ('PTDSS2', 2, 9606.0), '3710': ('ITPR3', 5, 9606.0), '110789': ('Adgrv1', 5, 10090.0), '16438': ('Itpr1', 2, 10090.0), '10936': ('GPR75', 1, 9606.0), '7416': ('VDAC1', 6, 9606.0), '90550': ('MCU', 2, 9606.0), '80024': ('SLC8B1', 2, 9606.0), '7417': ('VDAC2', 2, 9606.0), '493856': ('CISD2', 3, 9606.0), '11160': ('ERLIN2', 3, 9606.0), '51643': ('TMBIM4', 1, 9606.0), '3313': ('HSPA9', 3, 9606.0), '415105': ('adgrv1', 1, 0.0), '9131': ('AUNX1', 1, 9606.0), '267': ('AMFR', 2, 9606.0), '10134': ('BCAP31', 1, 9606.0), '682': ('BSG', 2, 9606.0), '821': ('CANX', 1, 9606.0), '23071': ('ERP44', 1, 9606.0), '92579': ('G6PC3', 2, 9606.0), '3309': ('HSPA5', 1, 9606.0), '253558': ('LCLAT1', 2, 9606.0), '3998': ('LMAN1', 2, 9606.0), '57506': ('MAVS', 1, 9606.0), '3661': ('IRF3', 1, 9606.0), '5034': ('P4HB', 1, 9606.0), '79770': ('TXNDC15', 1, 9606.0), '5663': ('PSEN1', 2, 9606.0), '5664': ('PSEN2', 2, 9606.0), '55288': ('RHOT1', 1, 9606.0), '6253': ('RTN2', 1, 9606.0), '6319': ('SCD', 2, 9606.0), '6646': ('SOAT1', 2, 9606.0)}	859
34018186	PMC9543052	78	8	{'5243': ('ABCB1', 4, 9606.0), '85259': ('Cnga1', 26, 10116.0), '348980': ('HCN1', 4, 9606.0), '610': ('HCN2', 6, 9606.0), '330953': ('Hcn4', 12, 10090.0), '287115': ('Pgp', 6, 10116.0), '15165': ('Hcn1', 8, 10090.0), '15166': ('Hcn2', 12, 10090.0)}	917
36388204	PMC9644162	5	5	{'7018': ('TF', 1, 9606.0), '3569': ('IL6', 1, 9606.0), '3576': ('CXCL8', 1, 9606.0), '7124': ('TNF', 1, 9606.0), '1401': ('CRP', 1, 9606.0)}	49
36407759	PMC9669914	0	0	{}	350
35844134	PMC9712476	0	0	{}	968
36537292	PMC9764106	0	0	{}	959
36627375	PMC9832016	3	1	{'14405': ('Gabrg1', 3, 10090.0)}	403
37220468	PMC10200272	0	0	{}	336
37298397	PMC10254047	30	6	{'154516': ('Ugt1a7c', 22, 10116.0), '29382': ('Ctbp1', 1, 10116.0), '292023': ('Aars', 1, 10116.0), '25369': ('Adora2a', 3, 10116.0), '113992': ('Ugt1a6', 2, 10116.0), '24174': ('Adra2b', 1, 10116.0)}	756
37404335	PMC10317177	0	0	{}	579
