PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
35975334	PMC10087477	2	2	{'79650': ('USB1', 1, 9606.0), '43': ('ACHE', 1, 9606.0)}	758
37047522	PMC10094910	434	35	{'12552': ('Cdh11', 105, 10090.0), '16193': ('Il6', 62, 10090.0), '3569': ('IL6', 55, 9606.0), '12323': ('Camk2b', 34, 10090.0), '20848': ('Stat3', 36, 10090.0), '1009': ('CDH11', 31, 9606.0), '11606': ('Agt', 4, 10090.0), '230899': ('Nppa', 8, 10090.0), '18158': ('Nppb', 7, 10090.0), '4879': ('NPPB', 3, 9606.0), '140781': ('Myh7', 8, 10090.0), '4878': ('NPPA', 2, 9606.0), '20589': ('Ighmbp2', 1, 10090.0), '14219': ('Ccn2', 3, 10090.0), '104146': ('Cgct', 3, 10090.0), '12288': ('Cacna1c', 2, 10090.0), '16508': ('Kcnd2', 2, 10090.0), '56543': ('Kcnd3', 2, 10090.0), '80906': ('Kcnip2', 1, 10090.0), '16493': ('Kcna5', 2, 10090.0), '16500': ('Kcnb1', 2, 10090.0), '17319': ('Mif', 3, 10090.0), '21926': ('Tnf', 3, 10090.0), '22352': ('Vim', 3, 10090.0), '12842': ('Col1a1', 1, 10090.0), '11475': ('Acta2', 2, 10090.0), '11651': ('Akt1', 1, 10090.0), '16195': ('Il6st', 1, 10090.0), '26413': ('Mapk1', 9, 10090.0), '26419': ('Mapk8', 13, 10090.0), '26416': ('Mapk14', 7, 10090.0), '20846': ('Stat1', 1, 10090.0), '14433': ('Gapdh', 5, 10090.0), '12854': ('Cort', 11, 10090.0), '11472': ('Actn2', 1, 10090.0)}	77
37021517	PMC10163357	152	21	{'50672': ('Ednrb', 39, 10116.0), '7054': ('TH', 4, 9606.0), '12310': ('Calca', 1, 10090.0), '24241': ('Calca', 12, 10116.0), '797': ('CALCB', 1, 9606.0), '24598': ('Nos1', 21, 10116.0), '117064': ('Vip', 18, 10116.0), '6863': ('TAC1', 4, 9606.0), '1910': ('EDNRB', 5, 9606.0), '79126': ('Cfi', 3, 10116.0), '4842': ('NOS1', 6, 9606.0), '7432': ('VIP', 9, 9606.0), '25085': ('Th', 8, 10116.0), '282824': ('Elavl3', 5, 10116.0), '64524': ('Tkt', 6, 10116.0), '24952': ('Gcg', 1, 10116.0), '24797': ('Sst', 4, 10116.0), '22353': ('Vip', 1, 10090.0), '24804': ('Syp', 1, 10116.0), '65036': ('Bche', 2, 10116.0), '18125': ('Nos1', 1, 10090.0)}	735
37280703	PMC10246402	0	0	{}	66
37635733	PMC10449246	3	1	{'4851': ('NOTCH1', 3, 9606.0)}	68
37321574	PMC10839187	0	0	{}	934
16202123	PMC1253512	29	3	{'7157': ('TP53', 18, 9606.0), '1677': ('DFFB', 3, 9606.0), '3064': ('HTT', 8, 9606.0)}	157
18769728	PMC2518115	227	14	{'1756': ('DMD', 4, 9606.0), '800': ('CALD1', 65, 9606.0), '17': ('AAVS1', 69, 9606.0), '1525': ('CXADR', 4, 9606.0), '8880': ('FUBP1', 45, 9606.0), '160897': ('GPR180', 15, 9606.0), '58245': ('Gpr180', 1, 0.0), '15445': ('Hpd', 13, 10090.0), '2688': ('GH1', 1, 9606.0), '4179': ('CD46', 1, 9606.0), '13405': ('Dmd', 4, 10090.0), '3043': ('HBB', 3, 9606.0), '3251': ('HPRT1', 1, 9606.0), '2597': ('GAPDH', 1, 9606.0)}	300
21286029	PMC3031022	25	2	{'8929': ('PHOX2B', 24, 9606.0), '43': ('ACHE', 1, 9606.0)}	716
21738699	PMC3128072	135	9	{'800': ('CALD1', 81, 9606.0), '5594': ('MAPK1', 29, 9606.0), '79784': ('MYH14', 5, 9606.0), '801': ('CALM1', 3, 9606.0), '5747': ('PTK2', 2, 9606.0), '58': ('ACTA1', 6, 9606.0), '6606': ('SMN1', 2, 9606.0), '5595': ('MAPK3', 4, 9606.0), '730249': ('ACOD1', 3, 9606.0)}	260
