PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37189159	PMC10186734	24	7	{'215': ('ABCD1', 9, 9606.0), '947': ('CD34', 1, 9606.0), '5189': ('PEX1', 1, 9606.0), '5192': ('PEX10', 2, 9606.0), '5122': ('PCSK1', 4, 9606.0), '84557': ('MAP1LC3A', 5, 9606.0), '11666': ('Abcd1', 2, 10090.0)}	114
37266105	PMC10231715	11	4	{'5193': ('PEX12', 6, 9606.0), '5465': ('PPARA', 2, 9606.0), '5189': ('PEX1', 2, 9606.0), '5190': ('PEX6', 1, 9606.0)}	220
36926795	PMC10231738	0	0	{}	400
37712087	PMC10498991	2	1	{'1119': ('CHKA', 2, 9606.0)}	517
38073893	PMC10701218	41	1	{'1593': ('CYP27A1', 41, 9606.0)}	656
8098333	PMC2119792	1	1	{'5830': ('PEX5', 1, 9606.0)}	874
9922452	PMC2132891	136	23	{'5189': ('PEX1', 14, 9606.0), '5830': ('PEX5', 2, 9606.0), '312703': ('Pex5', 1, 0.0), '5193': ('PEX12', 3, 9606.0), '5190': ('PEX6', 2, 9606.0), '5192': ('PEX10', 5, 9606.0), '5828': ('PEX2', 3, 9606.0), '5825': ('ABCD3', 18, 9606.0), '19300': ('Abcd4', 14, 10090.0), '4609': ('MYC', 23, 9606.0), '10424': ('PGRMC2', 2, 9606.0), '847': ('CAT', 13, 9606.0), '6390': ('SDHB', 3, 9606.0), '215': ('ABCD1', 1, 9606.0), '5826': ('ABCD4', 6, 9606.0), '5195': ('PEX14', 3, 9606.0), '8800': ('PEX11A', 4, 9606.0), '8799': ('PEX11B', 2, 9606.0), '117265': ('Pex6', 3, 0.0), '531682': ('CAT', 7, 9913.0), '506527': ('PEX11B', 5, 0.0), '2069': ('EREG', 1, 9606.0), '17869': ('Myc', 1, 10090.0)}	240
10871277	PMC2175136	334	33	{'101118110': ('PEX3', 20, 0.0), '8504': ('PEX3', 113, 9606.0), '56681': ('SAR1A', 47, 9606.0), '5830': ('PEX5', 2, 9606.0), '5191': ('PEX7', 1, 9606.0), '5189': ('PEX1', 6, 9606.0), '5828': ('PEX2', 3, 9606.0), '5190': ('PEX6', 4, 9606.0), '5192': ('PEX10', 5, 9606.0), '5193': ('PEX12', 6, 9606.0), '5194': ('PEX13', 13, 9606.0), '9409': ('PEX16', 13, 9606.0), '5824': ('PEX19', 9, 9606.0), '100307035': ('CAT', 3, 9940.0), '5825': ('ABCD3', 22, 9606.0), '101118094': ('PEX13', 1, 0.0), '101114292': ('PEX14', 3, 0.0), '101117631': ('PEX11B', 3, 0.0), '443447': ('MYC', 2, 9940.0), '847': ('CAT', 7, 9606.0), '6390': ('SDHB', 3, 9606.0), '4609': ('MYC', 11, 9606.0), '8799': ('PEX11B', 5, 9606.0), '5195': ('PEX14', 9, 9606.0), '215': ('ABCD1', 1, 9606.0), '10478': ('SLC25A17', 1, 9606.0), '851929': ('PEX3', 4, 559292.0), '2662': ('GDF10', 2, 9606.0), '855883': ('SAR1', 2, 559292.0), '515730': ('PEX3', 9, 0.0), '531682': ('CAT', 2, 9913.0), '851494': ('PEX19', 1, 559292.0), '5376': ('PMP22', 1, 9606.0)}	222
8227124	PMC2200126	7	2	{'853219': ('PEX2', 6, 0.0), '853636': ('PEX1', 1, 0.0)}	629
19881113	PMC2797749	1	1	{'1593': ('CYP27A1', 1, 9606.0)}	68
21243300	PMC2999723	6	2	{'1593': ('CYP27A1', 4, 9606.0), '338': ('APOB', 2, 9606.0)}	472
20959636	PMC3014351	305	25	{'72129': ('Pex13', 108, 10090.0), '20656': ('Sod2', 17, 10090.0), '5194': ('PEX13', 2, 9606.0), '19302': ('Pex2', 10, 10090.0), '19305': ('Pex5', 16, 10090.0), '8799': ('PEX11B', 1, 9606.0), '18008': ('Nes', 20, 10090.0), '474607': ('PEX13', 65, 0.0), '608947': ('PEX14', 4, 0.0), '106557476': ('LOC106557476', 4, 9615.0), '403474': ('CAT', 4, 9615.0), '611334': ('CALB1', 3, 9615.0), '480495': ('GFAP', 5, 9615.0), '56273': ('Pex14', 6, 10090.0), '12359': ('Cat', 7, 10090.0), '14712': ('Gnpat', 10, 10090.0), '228061': ('Agps', 4, 10090.0), '14580': ('Gfap', 4, 10090.0), '12367': ('Casp3', 4, 10090.0), '20655': ('Sod1', 3, 10090.0), '17756': ('Map2', 2, 10090.0), '20853': ('Stau1', 1, 10090.0), '5189': ('PEX1', 2, 9606.0), '93759': ('Sirt1', 2, 10090.0), '12307': ('Calb1', 1, 10090.0)}	309
21826223	PMC3149631	216	24	{'39652': ('Pex3', 32, 7227.0), '40293': ('Pex16', 74, 0.0), '9409': ('PEX16', 21, 9606.0), '19302': ('Pex2', 1, 10090.0), '19305': ('Pex5', 1, 10090.0), '18634': ('Pex7', 1, 10090.0), '72129': ('Pex13', 1, 10090.0), '34630': ('Pex19', 4, 7227.0), '45460': ('Pex1', 1, 0.0), '38941': ('Pex2', 15, 0.0), '31141': ('Pex5', 2, 0.0), '3772165': ('Pex6', 1, 7227.0), '38994': ('Pex7', 2, 0.0), '38182': ('Pex10', 11, 0.0), '33256': ('Pex12', 3, 0.0), '36462': ('Pex13', 2, 0.0), '40294': ('Pex14', 1, 0.0), '40016': ('skl', 18, 7227.0), '41605': ('ry', 8, 0.0), '45326': ('Lsp2', 7, 0.0), '34495': ('Nos', 3, 7227.0), '43573': ('RpL32', 2, 7227.0), '17755': ('Map1b', 1, 10090.0), '2768671': ('Pxd', 4, 7227.0)}	139
21846392	PMC3167756	119	8	{'5189': ('PEX1', 103, 9606.0), '5830': ('PEX5', 4, 9606.0), '5191': ('PEX7', 1, 9606.0), '5190': ('PEX6', 3, 9606.0), '55670': ('PEX26', 2, 9606.0), '1791': ('DNTT', 1, 9606.0), '6667': ('SP1', 3, 9606.0), '84060': ('RBM48', 2, 9606.0)}	358
22018287	PMC3226568	20	2	{'1593': ('CYP27A1', 19, 9606.0), '4051': ('CYP4F3', 1, 9606.0)}	307
22894767	PMC3483250	69	6	{'5190': ('PEX6', 53, 9606.0), '6426': ('SRSF1', 8, 9606.0), '5189': ('PEX1', 2, 9606.0), '51555': ('PEX5L', 1, 9606.0), '5825': ('ABCD3', 3, 9606.0), '8799': ('PEX11B', 2, 9606.0)}	406
24002088	PMC3784765	131	5	{'1593': ('CYP27A1', 118, 9606.0), '4051': ('CYP4F3', 1, 9606.0), '2232': ('FDXR', 1, 9606.0), '84890': ('ADO', 8, 9606.0), '7157': ('TP53', 3, 9606.0)}	990
24174808	PMC3808070	26	1	{'1593': ('CYP27A1', 26, 9606.0)}	108
24250869	PMC3829241	0	0	{}	354
24083480	PMC4015697	2	1	{'968': ('CD68', 2, 9606.0)}	922
26319495	PMC4553005	170	70	{'5189': ('PEX1', 17, 9606.0), '5192': ('PEX10', 8, 9606.0), '5193': ('PEX12', 6, 9606.0), '55670': ('PEX26', 5, 9606.0), '9768': ('PCLAF', 4, 9606.0), '2247': ('FGF2', 5, 9606.0), '5460': ('POU5F1', 2, 9606.0), '6657': ('SOX2', 2, 9606.0), '9314': ('KLF4', 2, 9606.0), '4609': ('MYC', 2, 9606.0), '18999': ('Pou5f1', 1, 10090.0), '71950': ('Nanog', 1, 10090.0), '20674': ('Sox2', 1, 10090.0), '11475': ('Acta2', 1, 10090.0), '11576': ('Afp', 1, 10090.0), '6010': ('RHO', 2, 9606.0), '6469': ('SHH', 2, 9606.0), '627': ('BDNF', 1, 9606.0), '2668': ('GDNF', 2, 9606.0), '3479': ('IGF1', 2, 9606.0), '56246': ('MRAP', 3, 9606.0), '3630': ('INS', 2, 9606.0), '1950': ('EGF', 7, 9606.0), '2335': ('FN1', 1, 9606.0), '9241': ('NOG', 2, 9606.0), '1270': ('CNTF', 1, 9606.0), '2249': ('FGF4', 2, 9606.0), '650': ('BMP2', 2, 9606.0), '3082': ('HGF', 4, 9606.0), '5008': ('OSM', 1, 9606.0), '213': ('ALB', 11, 9606.0), '174': ('AFP', 4, 9606.0), '3172': ('HNF4A', 3, 9606.0), '1576': ('CYP3A4', 1, 9606.0), '432': ('ASGR1', 6, 9606.0), '3105': ('HLA-A', 1, 9606.0), '3133': ('HLA-E', 1, 9606.0), '3134': ('HLA-F', 1, 9606.0), '3135': ('HLA-G', 1, 9606.0), '9140': ('ATG12', 1, 9606.0), '9776': ('ATG13', 2, 9606.0), '9487': ('PIGL', 2, 9606.0), '27315': ('PGAP2', 1, 9606.0), '7070': ('THY1', 1, 9606.0), '2348': ('FOLR1', 1, 9606.0), '38': ('ACAT1', 1, 9606.0), '224': ('ALDH3A2', 3, 9606.0), '1374': ('CPT1A', 1, 9606.0), '3988': ('LIPA', 2, 9606.0), '11163': ('NUDT4', 1, 9606.0), '2055': ('CLN8', 1, 9606.0), '5080': ('PAX6', 1, 9606.0), '1103': ('CHAT', 1, 9606.0), '3110': ('MNX1', 2, 9606.0), '5156': ('PDGFRA', 1, 9606.0), '6663': ('SOX10', 1, 9606.0), '4155': ('MBP', 6, 9606.0), '336': ('APOA2', 1, 9606.0), '3170': ('FOXA2', 1, 9606.0), '3856': ('KRT8', 1, 9606.0), '3875': ('KRT18', 1, 9606.0), '3880': ('KRT19', 1, 9606.0), '5265': ('SERPINA1', 2, 9606.0), '7276': ('TTR', 1, 9606.0), '1545': ('CYP1B1', 2, 9606.0), '215': ('ABCD1', 2, 9606.0), '64834': ('ELOVL1', 3, 9606.0), '60481': ('ELOVL5', 3, 9606.0), '79594': ('MUL1', 1, 9606.0), '5465': ('PPARA', 1, 9606.0)}	890
26156051	PMC4709371	45	6	{'1593': ('CYP27A1', 37, 9606.0), '1581': ('CYP7A1', 4, 9606.0), '1401': ('CRP', 1, 9606.0), '26503': ('SLC17A5', 1, 9606.0), '2678': ('GGT1', 1, 9606.0), '9971': ('NR1H4', 1, 9606.0)}	146
26287655	PMC4710674	19	6	{'847': ('CAT', 6, 9606.0), '8443': ('GNPAT', 5, 9606.0), '574': ('BAGE', 1, 9606.0), '5189': ('PEX1', 3, 9606.0), '55670': ('PEX26', 1, 9606.0), '71382': ('Pex1', 3, 10090.0)}	875
27299000	PMC4719269	6	2	{'1593': ('CYP27A1', 5, 9606.0), '1581': ('CYP7A1', 1, 9606.0)}	249
26937392	PMC4750635	7	1	{'1593': ('CYP27A1', 7, 9606.0)}	172
27084087	PMC4833925	5	2	{'1593': ('CYP27A1', 2, 9606.0), '5091': ('PC', 3, 9606.0)}	578
27094915	PMC4837582	10	2	{'1593': ('CYP27A1', 8, 9606.0), '1581': ('CYP7A1', 2, 9606.0)}	97
