PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37319242	PMC10270616	162	14	{'875': ('CBS', 70, 9606.0), '12411': ('Cbs', 49, 10090.0), '15511': ('Hspa1b', 13, 10090.0), '15507': ('Hspb1', 11, 10090.0), '17748': ('Mt1', 1, 10090.0), '3320': ('HSP90AA1', 1, 9606.0), '171221': ('DNAJB1P1', 1, 9606.0), '3315': ('HSPB1', 1, 9606.0), '3308': ('HSPA4', 4, 9606.0), '27475': ('20S', 2, 10090.0), '81489': ('Dnajb1', 3, 10090.0), '111042': ('Hsp86-ps2', 4, 10090.0), '20822': ('Ro60', 1, 10090.0), '15499': ('Hsf1', 1, 10090.0)}	905
37605676	PMC10440097	337	91	{'875': ('CBS', 39, 9606.0), '1491': ('CTH', 22, 9606.0), '4524': ('MTHFR', 18, 9606.0), '7124': ('TNF', 5, 9606.0), '166785': ('MMAA', 1, 9606.0), '4548': ('MTR', 4, 9606.0), '635': ('BHMT', 7, 9606.0), '191': ('AHCY', 4, 9606.0), '4143': ('MAT1A', 2, 9606.0), '6470': ('SHMT1', 1, 9606.0), '1786': ('DNMT1', 2, 9606.0), '1788': ('DNMT3A', 1, 9606.0), '1789': ('DNMT3B', 1, 9606.0), '13433': ('Dnmt1', 3, 10090.0), '4015': ('LOX', 20, 9606.0), '324': ('APC', 1, 9606.0), '462': ('SERPINC1', 4, 9606.0), '1906': ('EDN1', 4, 9606.0), '2153': ('F5', 3, 9606.0), '2161': ('F12', 3, 9606.0), '5406': ('PNLIP', 1, 9606.0), '4179': ('CD46', 1, 9606.0), '9709': ('HERPUD1', 1, 9606.0), '2475': ('MTOR', 6, 9606.0), '632': ('BGLAP', 7, 9606.0), '6696': ('SPP1', 13, 9606.0), '5054': ('SERPINE1', 4, 9606.0), '7056': ('THBD', 6, 9606.0), '7421': ('VDR', 5, 9606.0), '7450': ('VWF', 5, 9606.0), '5327': ('PLAT', 3, 9606.0), '5340': ('PLG', 6, 9606.0), '56339': ('METTL3', 1, 9606.0), '79068': ('FTO', 1, 9606.0), '54890': ('ALKBH5', 1, 9606.0), '6606': ('SMN1', 1, 9606.0), '10919': ('EHMT2', 1, 9606.0), '79813': ('EHMT1', 1, 9606.0), '2146': ('EZH2', 2, 9606.0), '10891': ('PPARGC1A', 8, 9606.0), '3630': ('INS', 1, 9606.0), '12411': ('Cbs', 2, 10090.0), '92935': ('MARS2', 2, 9606.0), '2244': ('FGB', 5, 9606.0), '4843': ('NOS2', 10, 9606.0), '23576': ('DDAH1', 14, 9606.0), '1471': ('CST3', 1, 9606.0), '355': ('FAS', 1, 9606.0), '7157': ('TP53', 2, 9606.0), '5366': ('PMAIP1', 1, 9606.0), '54205': ('CYCS', 1, 9606.0), '890': ('CCNA2', 3, 9606.0), '4790': ('NFKB1', 1, 9606.0), '3569': ('IL6', 1, 9606.0), '3576': ('CXCL8', 1, 9606.0), '3593': ('IL12B', 1, 9606.0), '4282': ('MIF', 2, 9606.0), '6347': ('CCL2', 1, 9606.0), '3606': ('IL18', 1, 9606.0), '7122': ('CLDN5', 3, 9606.0), '2006': ('ELN', 3, 9606.0), '11816': ('Apoe', 5, 10090.0), '12514': ('Cd68', 1, 10090.0), '26413': ('Mapk1', 3, 10090.0), '21926': ('Tnf', 1, 10090.0), '5624': ('PROC', 1, 9606.0), '5159': ('PDGFRB', 2, 9606.0), '7040': ('TGFB1', 2, 9606.0), '406986': ('MIR203A', 1, 9606.0), '8600': ('TNFSF11', 4, 9606.0), '4982': ('TNFRSF11B', 5, 9606.0), '3725': ('JUN', 2, 9606.0), '5599': ('MAPK8', 2, 9606.0), '860': ('RUNX2', 2, 9606.0), '3479': ('IGF1', 1, 9606.0), '836': ('CASP3', 1, 9606.0), '4137': ('MAPT', 1, 9606.0), '6898': ('TAT', 1, 9606.0), '8678': ('BECN1', 1, 9606.0), '1080': ('CFTR', 5, 9606.0), '4357': ('MPST', 2, 9606.0), '468': ('ATF4', 4, 9606.0), '5563': ('PRKAA2', 1, 9606.0), '7422': ('VEGFA', 3, 9606.0), '2353': ('FOS', 1, 9606.0), '5071': ('PRKN', 1, 9606.0), '112476': ('PRRT2', 1, 9606.0), '4552': ('MTRR', 1, 9606.0), '5444': ('PON1', 2, 9606.0), '642': ('BLMH', 2, 9606.0), '670': ('BPHL', 2, 9606.0)}	825
38051092	PMC10761163	324	29	{'875': ('CBS', 124, 9606.0), '12411': ('Cbs', 55, 10090.0), '56534': ('Hspb3', 1, 10090.0), '80888': ('Hspb8', 3, 10090.0), '171221': ('DNAJB1P1', 6, 9606.0), '3309': ('HSPA5', 15, 9606.0), '3308': ('HSPA4', 21, 9606.0), '3297': ('HSF1', 13, 9606.0), '14828': ('Hspa5', 9, 10090.0), '855836': ('HSP82', 1, 559292.0), '8988': ('HSPB3', 4, 9606.0), '26353': ('HSPB8', 7, 9606.0), '56521': ('DNAJC12', 2, 9606.0), '15511': ('Hspa1b', 20, 10090.0), '3303': ('HSPA1A', 10, 9606.0), '2201': ('FBN2', 1, 9606.0), '15499': ('Hsf1', 3, 10090.0), '21926': ('Tnf', 1, 10090.0), '18033': ('Nfkb1', 1, 10090.0), '2081': ('ERN1', 3, 9606.0), '29810': ('Bag3', 5, 10090.0), '9531': ('BAG3', 1, 9606.0), '3316': ('HSPB2', 1, 9606.0), '855661': ('YDJ1', 6, 559292.0), '9451': ('EIF2AK3', 1, 9606.0), '22926': ('ATF6', 2, 9606.0), '27475': ('20S', 3, 10090.0), '852364': ('HSP26', 3, 559292.0), '81489': ('Dnajb1', 2, 10090.0)}	589
18423051	PMC2377250	7	1	{'875': ('CBS', 7, 9606.0)}	710
18950795	PMC2653617	58	5	{'875': ('CBS', 35, 9606.0), '100762141': ('Cbs', 19, 0.0), '173': ('AFM', 1, 9606.0), '5053': ('PAH', 1, 9606.0), '4598': ('MVK', 2, 9606.0)}	600
20066033	PMC2795852	271	24	{'875': ('CBS', 100, 9606.0), '852364': ('HSP26', 27, 559292.0), '3308': ('HSPA4', 26, 9606.0), '22060': ('Trp53-ps', 22, 10090.0), '7157': ('TP53', 28, 9606.0), '4524': ('MTHFR', 14, 9606.0), '4548': ('MTR', 1, 9606.0), '17769': ('Mthfr', 1, 10090.0), '12411': ('Cbs', 13, 10090.0), '10376': ('TUBA1B', 2, 9606.0), '850636': ('SSA2', 7, 559292.0), '20822': ('Ro60', 1, 10090.0), '6738': ('RO60', 3, 9606.0), '10606': ('PAICS', 1, 9606.0), '850504': ('ACT1', 2, 559292.0), '15511': ('Hspa1b', 1, 10090.0), '853568': ('SOD1', 1, 559292.0), '854295': ('ADE2', 6, 559292.0), '851570': ('TRP1', 4, 559292.0), '850342': ('LEU2', 4, 559292.0), '22063': ('Trpc1', 1, 10090.0), '7217': ('TRP-AGG2-5', 2, 9606.0), '925': ('CD8A', 1, 9606.0), '856692': ('URA3', 3, 559292.0)}	957
20638882	PMC2954358	216	8	{'12411': ('Cbs', 186, 10090.0), '107869': ('Cth', 4, 10090.0), '635': ('BHMT', 2, 9606.0), '24250': ('Cbs', 6, 10116.0), '76282': ('Gpt', 8, 10090.0), '14118': ('Fbn1', 2, 10090.0), '21803': ('Tgfb1', 4, 10090.0), '12116': ('Bhmt', 4, 10090.0)}	698
20638879	PMC2954364	206	11	{'12411': ('Cbs', 103, 10090.0), '875': ('CBS', 43, 9606.0), '1491': ('CTH', 37, 9606.0), '17769': ('Mthfr', 10, 10090.0), '4524': ('MTHFR', 1, 9606.0), '14433': ('Gapdh', 4, 10090.0), '635': ('BHMT', 1, 9606.0), '12116': ('Bhmt', 1, 10090.0), '18618': ('Pemt', 4, 10090.0), '23624': ('CBLC', 1, 9606.0), '27249': ('MMADHC', 1, 9606.0)}	108
20567906	PMC3026685	2	1	{'875': ('CBS', 2, 9606.0)}	763
20120036	PMC3429857	245	17	{'4552': ('MTRR', 91, 9606.0), '6426': ('SRSF1', 95, 9606.0), '4486': ('MST1R', 5, 9606.0), '10569': ('SLU7', 6, 9606.0), '3043': ('HBB', 15, 9606.0), '404663': ('LINC01194', 1, 9606.0), '355': ('FAS', 3, 9606.0), '6430': ('SRSF5', 4, 9606.0), '6431': ('SRSF6', 4, 9606.0), '6427': ('SRSF2', 2, 9606.0), '3178': ('HNRNPA1', 3, 9606.0), '2717': ('GLA', 2, 9606.0), '1287': ('COL4A5', 3, 9606.0), '2244': ('FGB', 4, 9606.0), '472': ('ATM', 4, 9606.0), '2690': ('GHR', 2, 9606.0), '3251': ('HPRT1', 1, 9606.0)}	795
