PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
27320729	PMC4969162	528	76	{'5424': ('POLD1', 195, 9606.0), '18971': ('Pold1', 9, 10090.0), '11196': ('SEC23IP', 47, 9606.0), '18972': ('Pold2', 1, 10090.0), '10714': ('POLD3', 6, 9606.0), '57804': ('POLD4', 22, 9606.0), '5981': ('RFC1', 7, 9606.0), '18968': ('Pola1', 1, 10090.0), '18973': ('Pole', 33, 10090.0), '7486': ('WRN', 12, 9606.0), '1111': ('CHEK1', 4, 9606.0), '5111': ('PCNA', 17, 9606.0), '7157': ('TP53', 12, 9606.0), '6667': ('SP1', 8, 9606.0), '406947': ('MIR155', 6, 9606.0), '1125': ('CHR', 7, 0.0), '983': ('CDK1', 2, 9606.0), '100271691': ('CRCS10', 1, 0.0), '100422453': ('LOC100422453', 1, 0.0), '6670': ('SP3', 3, 9606.0), '1869': ('E2F1', 1, 9606.0), '644914': ('H3P16', 3, 9606.0), '5933': ('RBL1', 1, 9606.0), '6734': ('SRPRA', 1, 9606.0), '1874': ('E2F4', 1, 9606.0), '2309': ('FOXO3', 1, 9606.0), '4790': ('NFKB1', 7, 9606.0), '5290': ('PIK3CA', 1, 9606.0), '6117': ('RPA1', 4, 9606.0), '5422': ('POLA1', 5, 9606.0), '84296': ('GINS4', 1, 9606.0), '9837': ('GINS1', 1, 9606.0), '51659': ('GINS2', 1, 9606.0), '64785': ('GINS3', 1, 9606.0), '545': ('ATR', 5, 9606.0), '5425': ('POLD2', 3, 9606.0), '851456': ('POL3', 10, 559292.0), '3988': ('LIPA', 1, 9606.0), '207352': ('Sec23ip', 1, 10090.0), '5925': ('RB1', 2, 9606.0), '9391': ('CIAO1', 1, 9606.0), '51647': ('CIAO2B', 5, 9606.0), '64210': ('MMS19', 3, 9606.0), '54496': ('PRMT7', 5, 9606.0), '6597': ('SMARCA4', 1, 9606.0), '5820': ('PVT1', 3, 9606.0), '5304': ('PIP', 1, 9606.0), '23411': ('SIRT1', 2, 9606.0), '56897': ('WRNIP1', 3, 9606.0), '472': ('ATM', 2, 9606.0), '84271': ('POLDIP3', 3, 9606.0), '4005': ('LMO2', 2, 9606.0), '56852': ('RAD18', 3, 9606.0), '51455': ('REV1', 1, 9606.0), '27343': ('POLL', 2, 9606.0), '5980': ('REV3L', 1, 9606.0), '10721': ('POLQ', 1, 9606.0), '2237': ('FEN1', 2, 9606.0), '59294': ('Pold1', 22, 0.0), '18538': ('Pcna', 1, 10090.0), '853462': ('POL31', 2, 559292.0), '83932': ('SPRTN', 1, 9606.0), '55964': ('SEPTIN3', 1, 9606.0), '17685': ('Msh2', 1, 10090.0), '4292': ('MLH1', 1, 9606.0), '17688': ('Msh6', 1, 10090.0), '18861': ('Pms2', 1, 10090.0), '5728': ('PTEN', 1, 9606.0), '324': ('APC', 2, 9606.0), '2956': ('MSH6', 1, 9606.0), '55294': ('FBXW7', 1, 9606.0), '673': ('BRAF', 1, 9606.0), '3845': ('KRAS', 1, 9606.0), '672': ('BRCA1', 1, 9606.0), '100049583': ('Trex1', 1, 0.0), '102465831': ('Mir155', 2, 10116.0)}	9
28791128	PMC5540733	35	6	{'5424': ('POLD1', 27, 9606.0), '2688': ('GH1', 3, 9606.0), '5422': ('POLA1', 1, 9606.0), '167410': ('LIX1', 2, 9606.0), '3952': ('LEP', 1, 9606.0), '2875': ('GPT', 1, 9606.0)}	10
30023403	PMC6047234	54	11	{'5424': ('POLD1', 22, 9606.0), '7486': ('WRN', 15, 9606.0), '2688': ('GH1', 1, 9606.0), '84909': ('AOPEP', 4, 9606.0), '26503': ('SLC17A5', 2, 9606.0), '250': ('ALPP', 2, 9606.0), '2875': ('GPT', 1, 9606.0), '4000': ('LMNA', 2, 9606.0), '10269': ('ZMPSTE24', 3, 9606.0), '5468': ('PPARG', 1, 9606.0), '8815': ('BANF1', 1, 9606.0)}	4
33618333	PMC7950258	177	17	{'5424': ('POLD1', 131, 9606.0), '11196': ('SEC23IP', 6, 9606.0), '5425': ('POLD2', 1, 9606.0), '4790': ('NFKB1', 2, 9606.0), '10714': ('POLD3', 4, 9606.0), '57804': ('POLD4', 3, 9606.0), '7486': ('WRN', 2, 9606.0), '4000': ('LMNA', 5, 9606.0), '4001': ('LMNB1', 3, 9606.0), '2720': ('GLB1', 7, 9606.0), '3014': ('H2AX', 2, 9606.0), '7414': ('VCL', 3, 9606.0), '7013': ('TERF1', 2, 9606.0), '2010': ('EMD', 3, 9606.0), '10269': ('ZMPSTE24', 1, 9606.0), '8815': ('BANF1', 1, 9606.0), '4841': ('NONO', 1, 9606.0)}	15
34103969	PMC8180271	245	28	{'10651': ('MTX2', 11, 9606.0), '10269': ('ZMPSTE24', 38, 9606.0), '4000': ('LMNA', 85, 9606.0), '23825': ('Banf1', 5, 10090.0), '5424': ('POLD1', 19, 9606.0), '230709': ('Zmpste24', 3, 10090.0), '16905': ('Lmna', 1, 10090.0), '9986': ('RCE1', 2, 9606.0), '23463': ('ICMT', 2, 9606.0), '8815': ('BANF1', 14, 9606.0), '7486': ('WRN', 23, 9606.0), '142': ('PARP1', 5, 9606.0), '21926': ('Tnf', 1, 10090.0), '53375': ('Mtx2', 1, 10090.0), '4580': ('MTX1', 1, 9606.0), '83932': ('SPRTN', 7, 9606.0), '25939': ('SAMHD1', 1, 9606.0), '641': ('BLM', 3, 9606.0), '9401': ('RECQL4', 2, 9606.0), '11128': ('POLR3A', 2, 9606.0), '472': ('ATM', 2, 9606.0), '29957': ('SLC25A24', 3, 9606.0), '5831': ('PYCR1', 4, 9606.0), '2200': ('FBN1', 2, 9606.0), '5159': ('PDGFRB', 3, 9606.0), '5295': ('PIK3R1', 3, 9606.0), '2475': ('MTOR', 1, 9606.0), '1500': ('CTNND1', 1, 9606.0)}	3
35196257	PMC8908938	146	18	{'5424': ('POLD1', 80, 9606.0), '6648': ('SOD2', 13, 9606.0), '10891': ('PPARGC1A', 3, 9606.0), '23411': ('SIRT1', 3, 9606.0), '10651': ('MTX2', 6, 9606.0), '55669': ('MFN1', 2, 9606.0), '9927': ('MFN2', 2, 9606.0), '56947': ('MFF', 2, 9606.0), '5071': ('PRKN', 2, 9606.0), '7019': ('TFAM', 4, 9606.0), '2876': ('GPX1', 2, 9606.0), '84557': ('MAP1LC3A', 13, 9606.0), '728378': ('POTEF', 2, 9606.0), '4000': ('LMNA', 4, 9606.0), '3043': ('HBB', 1, 9606.0), '4535': ('ND1', 3, 9606.0), '2597': ('GAPDH', 2, 9606.0), '81631': ('MAP1LC3B', 2, 9606.0)}	1
35356184	PMC8943104	28	8	{'5424': ('POLD1', 15, 9606.0), '3630': ('INS', 7, 9606.0), '26503': ('SLC17A5', 1, 9606.0), '470': ('ATHS', 1, 9606.0), '3002': ('GZMB', 1, 9606.0), '2999': ('GZMH', 1, 9606.0), '857': ('CAV1', 1, 9606.0), '284119': ('CAVIN1', 1, 9606.0)}	19
35620275	PMC9117041	96	7	{'5424': ('POLD1', 90, 9606.0), '11196': ('SEC23IP', 1, 9606.0), '983': ('CDK1', 1, 9606.0), '100271691': ('CRCS10', 1, 0.0), '5425': ('POLD2', 1, 9606.0), '10714': ('POLD3', 1, 9606.0), '57804': ('POLD4', 1, 9606.0)}	12
36280868	PMC9590123	45	8	{'5424': ('POLD1', 34, 9606.0), '4000': ('LMNA', 1, 9606.0), '10269': ('ZMPSTE24', 1, 9606.0), '7486': ('WRN', 1, 9606.0), '3630': ('INS', 2, 9606.0), '5617': ('PRL', 1, 9606.0), '11196': ('SEC23IP', 4, 9606.0), '3263': ('HPX', 1, 9606.0)}	5
25131834	None	7	1	{'5424': ('POLD1', 7, 9606.0)}	18
