PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37249978	PMC10214415	41	8	{'16176': ('Il1b', 13, 10090.0), '15978': ('Ifng', 14, 10090.0), '11461': ('Actb', 2, 10090.0), '76282': ('Gpt', 4, 10090.0), '235504': ('Slc17a5', 4, 10090.0), '920': ('CD4', 1, 9606.0), '54486': ('Hpgds', 1, 10090.0), '12359': ('Cat', 2, 10090.0)}	506
37230060	PMC10230195	4	3	{'2875': ('GPT', 1, 9606.0), '213': ('ALB', 2, 9606.0), '718': ('C3', 1, 9606.0)}	646
37454093	PMC10350270	0	0	{}	403
37900420	PMC10604499	2	1	{'58492': ('ZNF77', 2, 9606.0)}	617
37901760	PMC10611939	0	0	{}	915
19023445	PMC2583043	229	38	{'8893': ('EIF2B5', 25, 9606.0), '224045': ('Eif2b5', 17, 10090.0), '192234': ('Eif2b5', 5, 0.0), '468': ('ATF4', 12, 9606.0), '171071': ('Ppp1r15a', 1, 0.0), '2662': ('GDF10', 9, 9606.0), '5034': ('P4HB', 5, 9606.0), '2923': ('PDIA3', 2, 9606.0), '116598': ('Pdia4', 1, 0.0), '10130': ('PDIA6', 1, 9606.0), '17872': ('Ppp1r15a', 14, 10090.0), '79216': ('Gdf10', 1, 10116.0), '18453': ('P4hb', 9, 10090.0), '67204': ('Eif2s2', 19, 10090.0), '117019': ('Eif2b4', 4, 10116.0), '8894': ('EIF2S2', 7, 9606.0), '19106': ('Eif2ak2', 4, 10090.0), '13666': ('Eif2ak3', 1, 10090.0), '14828': ('Hspa5', 15, 10090.0), '14827': ('Pdia3', 9, 10090.0), '12304': ('Pdia4', 5, 10090.0), '71853': ('Pdia6', 6, 10090.0), '25678': ('Ddr1', 4, 10116.0), '780': ('DDR1', 5, 9606.0), '12305': ('Ddr1', 19, 10090.0), '26416': ('Mapk14', 4, 10090.0), '23645': ('PPP1R15A', 2, 9606.0), '11545': ('Parp1', 3, 10090.0), '83939': ('EIF2A', 7, 9606.0), '9451': ('EIF2AK3', 5, 9606.0), '26918': ('Ern2', 1, 10090.0), '226641': ('Atf6', 1, 10090.0), '502531': ('Eif2a', 1, 10116.0), '2081': ('ERN1', 1, 9606.0), '304962': ('Atf6', 1, 10116.0), '29468': ('Pdia3', 1, 10116.0), '25712': ('Ifng', 1, 10116.0), '25506': ('P4hb', 1, 10116.0)}	357
18787365	PMC2686963	0	0	{}	811
20016818	PMC2789406	180	7	{'8894': ('EIF2S2', 95, 9606.0), '9181': ('ARHGEF2', 59, 9606.0), '7018': ('TF', 3, 9606.0), '8458': ('TTF2', 1, 9606.0), '2670': ('GFAP', 10, 9606.0), '23209': ('MLC1', 6, 9606.0), '5354': ('PLP1', 6, 9606.0)}	267
20305048	PMC2876867	8	4	{'5741': ('PTH', 5, 9606.0), '7421': ('VDR', 1, 9606.0), '3593': ('IL12B', 1, 9606.0), '3586': ('IL10', 1, 9606.0)}	822
20640213	PMC2894487	0	0	{}	960
