PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37006485	PMC10050872	139	16	{'3157': ('HMGCS1', 22, 9606.0), '3156': ('HMGCR', 21, 9606.0), '6713': ('SQLE', 22, 9606.0), '100463498': ('MTRNR2L12', 10, 9606.0), '10457': ('GPNMB', 37, 9606.0), '146713': ('RBFOX3', 2, 9606.0), '4133': ('MAP2', 2, 9606.0), '2670': ('GFAP', 6, 9606.0), '7431': ('VIM', 4, 9606.0), '947': ('CD34', 2, 9606.0), '1267': ('CNP', 3, 9606.0), '2798': ('GNRHR', 1, 9606.0), '4550': ('RNR2', 2, 9606.0), '581': ('BAX', 1, 9606.0), '3688': ('ITGB1', 1, 9606.0), '10850': ('CCL27', 3, 9606.0)}	84
36564349	PMC10154370	134	12	{'712': ('C1QA', 56, 9606.0), '146713': ('RBFOX3', 6, 9606.0), '7431': ('VIM', 3, 9606.0), '199': ('AIF1', 34, 9606.0), '3105': ('HLA-A', 8, 9606.0), '151393': ('RMDN2', 1, 9606.0), '4133': ('MAP2', 10, 9606.0), '2670': ('GFAP', 5, 9606.0), '718': ('C3', 2, 9606.0), '6998': ('TDGF1P3', 1, 9606.0), '7316': ('UBC', 1, 9606.0), '2475': ('MTOR', 7, 9606.0)}	55
37324239	PMC10261848	51	9	{'2475': ('MTOR', 13, 9606.0), '10000': ('AKT3', 12, 9606.0), '9681': ('DEPDC5', 12, 9606.0), '5290': ('PIK3CA', 3, 9606.0), '6009': ('RHEB', 2, 9606.0), '3087': ('HHEX', 5, 9606.0), '4221': ('MEN1', 2, 9606.0), '57582': ('KCNT1', 1, 9606.0), '283120': ('H19', 1, 9606.0)}	10
37474522	PMC10359264	0	0	{}	77
37587190	PMC10432381	54	11	{'2670': ('GFAP', 20, 9606.0), '2475': ('MTOR', 2, 9606.0), '23209': ('MLC1', 5, 9606.0), '4133': ('MAP2', 10, 9606.0), '7431': ('VIM', 4, 9606.0), '10763': ('NES', 4, 9606.0), '6774': ('STAT3', 1, 9606.0), '6285': ('S100B', 1, 9606.0), '12': ('SERPINA3', 1, 9606.0), '5816': ('PVALB', 3, 9606.0), '6750': ('SST', 3, 9606.0)}	22
37749503	PMC10521408	123	38	{'1499': ('CTNNB1', 22, 9606.0), '2475': ('MTOR', 11, 9606.0), '207': ('AKT1', 1, 9606.0), '5293': ('PIK3CD', 1, 9606.0), '2597': ('GAPDH', 1, 9606.0), '83999': ('KREMEN1', 5, 9606.0), '8325': ('FZD8', 5, 9606.0), '8326': ('FZD9', 5, 9606.0), '56998': ('CTNNBIP1', 5, 9606.0), '80319': ('CXXC4', 2, 9606.0), '8313': ('AXIN2', 5, 9606.0), '1452': ('CSNK1A1', 4, 9606.0), '2033': ('EP300', 3, 9606.0), '51701': ('NLK', 3, 9606.0), '1457': ('CSNK2A1', 2, 9606.0), '324': ('APC', 4, 9606.0), '27122': ('DKK3', 5, 9606.0), '7976': ('FZD3', 4, 9606.0), '2932': ('GSK3B', 4, 9606.0), '6422': ('SFRP1', 2, 9606.0), '4040': ('LRP6', 2, 9606.0), '8322': ('FZD4', 2, 9606.0), '85407': ('NKD1', 3, 9606.0), '8324': ('FZD7', 1, 9606.0), '1856': ('DVL2', 1, 9606.0), '1855': ('DVL1', 2, 9606.0), '8945': ('BTRC', 1, 9606.0), '11197': ('WIF1', 3, 9606.0), '2931': ('GSK3A', 2, 9606.0), '10023': ('FRAT1', 1, 9606.0), '4041': ('LRP5', 2, 9606.0), '8321': ('FZD1', 2, 9606.0), '83439': ('TCF7L1', 1, 9606.0), '64840': ('PORCN', 1, 9606.0), '8312': ('AXIN1', 2, 9606.0), '3157': ('HMGCS1', 1, 9606.0), '3156': ('HMGCR', 1, 9606.0), '6713': ('SQLE', 1, 9606.0)}	41
37946310	PMC10633947	159	23	{'2475': ('MTOR', 54, 9606.0), '23114': ('NFASC', 4, 9606.0), '146713': ('RBFOX3', 1, 9606.0), '338413': ('TAS2R63P', 8, 9606.0), '23636': ('NUP62', 7, 9606.0), '7431': ('VIM', 1, 9606.0), '9681': ('DEPDC5', 35, 9606.0), '8131': ('NPRL3', 12, 9606.0), '10000': ('AKT3', 2, 9606.0), '10641': ('NPRL2', 2, 9606.0), '5290': ('PIK3CA', 1, 9606.0), '5728': ('PTEN', 1, 9606.0), '6009': ('RHEB', 1, 9606.0), '7248': ('TSC1', 1, 9606.0), '7249': ('TSC2', 2, 9606.0), '56717': ('Mtor', 4, 10090.0), '277854': ('Depdc5', 3, 10090.0), '56032': ('Nprl2', 1, 10090.0), '17168': ('Nprl3', 1, 10090.0), '4998': ('ORC1', 10, 9606.0), '22352': ('Vim', 3, 10090.0), '52897': ('Rbfox3', 1, 10090.0), '18412': ('Sqstm1', 4, 10090.0)}	23
37739137	PMC10994450	125	10	{'7355': ('SLC35A2', 105, 9606.0), '2475': ('MTOR', 8, 9606.0), '4763': ('NF1', 1, 9606.0), '29929': ('ALG6', 1, 9606.0), '5295': ('PIK3R1', 1, 9606.0), '10000': ('AKT3', 1, 9606.0), '10215': ('OLIG2', 3, 9606.0), '5156': ('PDGFRA', 1, 9606.0), '146713': ('RBFOX3', 1, 9606.0), '22232': ('Slc35a2', 3, 10090.0)}	17
22690099	PMC3369454	0	0	{}	242
23028621	PMC3441440	513	46	{'406938': ('MIR146A', 207, 9606.0), '3553': ('IL1B', 73, 9606.0), '3569': ('IL6', 32, 9606.0), '5743': ('PTGS2', 23, 9606.0), '3654': ('IRAK1', 27, 9606.0), '3656': ('IRAK2', 16, 9606.0), '7189': ('TRAF6', 9, 9606.0), '7124': ('TNF', 12, 9606.0), '3146': ('HMGB1', 17, 9606.0), '3554': ('IL1R1', 5, 9606.0), '4790': ('NFKB1', 4, 9606.0), '14580': ('Gfap', 2, 10090.0), '2670': ('GFAP', 3, 9606.0), '222344': ('LOC222344', 5, 0.0), '1917': ('EEF1A2', 2, 9606.0), '3251': ('HPRT1', 3, 9606.0), '26826': ('RNU6-6P', 2, 9606.0), '6285': ('S100B', 1, 9606.0), '21926': ('Tnf', 1, 10090.0), '15289': ('Hmgb1', 1, 10090.0), '21898': ('Tlr4', 1, 10090.0), '3557': ('IL1RN', 1, 9606.0), '16179': ('Irak1', 2, 10090.0), '108960': ('Irak2', 1, 10090.0), '22034': ('Traf6', 1, 10090.0), '11461': ('Actb', 1, 10090.0), '3567': ('IL5', 2, 9606.0), '3576': ('CXCL8', 5, 9606.0), '3586': ('IL10', 2, 9606.0), '3596': ('IL13', 2, 9606.0), '3605': ('IL17A', 2, 9606.0), '3606': ('IL18', 2, 9606.0), '3458': ('IFNG', 5, 9606.0), '3627': ('CXCL10', 9, 9606.0), '6351': ('CCL4', 6, 9606.0), '1440': ('CSF3', 6, 9606.0), '6352': ('CCL5', 2, 9606.0), '7422': ('VEGFA', 2, 9606.0), '6347': ('CCL2', 5, 9606.0), '728378': ('POTEF', 2, 9606.0), '6749': ('SSRP1', 1, 9606.0), '3440': ('IFNA2', 1, 9606.0), '4851': ('NOTCH1', 1, 9606.0), '7099': ('TLR4', 1, 9606.0), '351': ('APP', 2, 9606.0), '23586': ('DDX58', 3, 9606.0)}	227
