PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36897467	PMC10006357	8	2	{'2147': ('F2', 2, 9606.0), '26': ('AOC1', 6, 9606.0)}	932
36950957	PMC10037737	16	4	{'6390': ('SDHB', 13, 9606.0), '1113': ('CHGA', 1, 9606.0), '7054': ('TH', 1, 9606.0), '5409': ('PNMT', 1, 9606.0)}	214
37448268	PMC10204784	168	22	{'4221': ('MEN1', 22, 9606.0), '1027': ('CDKN1B', 4, 9606.0), '9049': ('AIP', 3, 9606.0), '5573': ('PRKAR1A', 1, 9606.0), '23405': ('DICER1', 1, 9606.0), '6392': ('SDHD', 18, 9606.0), '54949': ('SDHAF2', 11, 9606.0), '6391': ('SDHC', 14, 9606.0), '6390': ('SDHB', 27, 9606.0), '6389': ('SDHA', 18, 9606.0), '55654': ('TMEM127', 6, 9606.0), '112398': ('EGLN2', 2, 9606.0), '4191': ('MDH2', 1, 9606.0), '5979': ('RET', 8, 9606.0), '7428': ('VHL', 8, 9606.0), '3091': ('HIF1A', 2, 9606.0), '644096': ('SDHAF1', 1, 9606.0), '57001': ('SDHAF3', 1, 9606.0), '135154': ('SDHAF4', 1, 9606.0), '2444': ('FRK', 16, 9606.0), '4609': ('MYC', 2, 9606.0), '4434': ('MSD', 1, 9606.0)}	135
37383393	PMC10298152	1	1	{'5594': ('MAPK1', 1, 9606.0)}	17
37115176	PMC10335895	103	36	{'7432': ('VIP', 1, 9606.0), '5741': ('PTH', 1, 9606.0), '1392': ('CRH', 1, 9606.0), '5443': ('POMC', 2, 9606.0), '3569': ('IL6', 2, 9606.0), '2641': ('GCG', 2, 9606.0), '3630': ('INS', 1, 9606.0), '5744': ('PTHLH', 2, 9606.0), '472': ('ATM', 1, 9606.0), '1743': ('DLST', 1, 9606.0), '54583': ('EGLN1', 2, 9606.0), '112398': ('EGLN2', 2, 9606.0), '2034': ('EPAS1', 6, 9606.0), '3265': ('HRAS', 2, 9606.0), '23095': ('KIF1B', 2, 9606.0), '4191': ('MDH2', 3, 9606.0), '4221': ('MEN1', 1, 9606.0), '10461': ('MERTK', 1, 9606.0), '79811': ('SLTM', 1, 9606.0), '4763': ('NF1', 7, 9606.0), '5979': ('RET', 5, 9606.0), '8402': ('SLC25A11', 1, 9606.0), '6389': ('SDHA', 6, 9606.0), '54949': ('SDHAF2', 3, 9606.0), '6390': ('SDHB', 9, 9606.0), '6391': ('SDHC', 6, 9606.0), '6392': ('SDHD', 5, 9606.0), '55654': ('TMEM127', 6, 9606.0), '7157': ('TP53', 1, 9606.0), '7428': ('VHL', 6, 9606.0), '1113': ('CHGA', 9, 9606.0), '6271': ('S100A1', 1, 9606.0), '7054': ('TH', 1, 9606.0), '2475': ('MTOR', 1, 9606.0), '7294': ('TXK', 1, 9606.0), '7422': ('VEGFA', 1, 9606.0)}	3
37503488	PMC10370504	28	6	{'6855': ('SYP', 4, 9606.0), '6271': ('S100A1', 3, 9606.0), '6390': ('SDHB', 14, 9606.0), '1113': ('CHGA', 1, 9606.0), '6391': ('SDHC', 3, 9606.0), '6392': ('SDHD', 3, 9606.0)}	109
37522121	PMC10374018	30	18	{'5265': ('SERPINA1', 2, 9606.0), '1': ('A1BG', 1, 9606.0), '28882': ('IGKV2D-29', 2, 9606.0), '151': ('ADRA2B', 2, 9606.0), '28905': ('IGKV7-3', 1, 9606.0), '28907': ('IGKV5-2', 3, 9606.0), '28908': ('IGKV4-1', 1, 9606.0), '112476': ('PRRT2', 2, 9606.0), '153': ('ADRB1', 2, 9606.0), '303413': ('Mpo', 1, 10116.0), '156': ('GRK2', 1, 9606.0), '2770': ('GNAI1', 3, 9606.0), '154': ('ADRB2', 3, 9606.0), '2869': ('GRK5', 1, 9606.0), '4763': ('NF1', 1, 9606.0), '6390': ('SDHB', 1, 9606.0), '7054': ('TH', 1, 9606.0), '6524': ('SLC5A2', 2, 9606.0)}	737
37575766	PMC10416671	19	10	{'6390': ('SDHB', 6, 9606.0), '5979': ('RET', 1, 9606.0), '7428': ('VHL', 2, 9606.0), '4763': ('NF1', 2, 9606.0), '6392': ('SDHD', 2, 9606.0), '54949': ('SDHAF2', 1, 9606.0), '6855': ('SYP', 2, 9606.0), '2625': ('GATA3', 1, 9606.0), '1113': ('CHGA', 1, 9606.0), '6271': ('S100A1', 1, 9606.0)}	112
37822367	PMC10563611	56	10	{'3630': ('INS', 19, 9606.0), '5617': ('PRL', 9, 9606.0), '5972': ('REN', 6, 9606.0), '597': ('BCL2A1', 2, 9606.0), '2688': ('GH1', 6, 9606.0), '3479': ('IGF1', 9, 9606.0), '7173': ('TPO', 1, 9606.0), '7253': ('TSHR', 1, 9606.0), '2641': ('GCG', 2, 9606.0), '7200': ('TRH', 1, 9606.0)}	769
38003974	PMC10673208	22	11	{'6390': ('SDHB', 5, 9606.0), '4763': ('NF1', 3, 9606.0), '6392': ('SDHD', 1, 9606.0), '6391': ('SDHC', 1, 9606.0), '7018': ('TF', 1, 9606.0), '1401': ('CRP', 5, 9606.0), '2244': ('FGB', 2, 9606.0), '7124': ('TNF', 1, 9606.0), '3553': ('IL1B', 1, 9606.0), '57817': ('HAMP', 1, 9606.0), '2056': ('EPO', 1, 9606.0)}	624
17156452	PMC1702343	40	9	{'4763': ('NF1', 4, 9606.0), '1312': ('COMT', 1, 9606.0), '6390': ('SDHB', 13, 9606.0), '6392': ('SDHD', 6, 9606.0), '7428': ('VHL', 6, 9606.0), '5979': ('RET', 4, 9606.0), '4852': ('NPY', 3, 9606.0), '1113': ('CHGA', 2, 9606.0), '6391': ('SDHC', 1, 9606.0)}	71
19368708	PMC2670821	128	5	{'6390': ('SDHB', 84, 9606.0), '6391': ('SDHC', 17, 9606.0), '6392': ('SDHD', 25, 9606.0), '55811': ('ADCY10', 1, 9606.0), '286205': ('SCAI', 1, 9606.0)}	730
21139824	PMC2994506	0	0	{}	229
21082267	PMC3100491	298	19	{'6392': ('SDHD', 38, 9606.0), '6391': ('SDHC', 17, 9606.0), '6390': ('SDHB', 82, 9606.0), '54949': ('SDHAF2', 25, 9606.0), '6389': ('SDHA', 59, 9606.0), '644096': ('SDHAF1', 13, 9606.0), '55654': ('TMEM127', 15, 9606.0), '7428': ('VHL', 7, 9606.0), '5979': ('RET', 10, 9606.0), '4763': ('NF1', 10, 9606.0), '854083': ('SDH5', 2, 0.0), '11194': ('ABCB8', 2, 9606.0), '3091': ('HIF1A', 10, 9606.0), '22882': ('ZHX2', 1, 9606.0), '207': ('AKT1', 1, 9606.0), '2475': ('MTOR', 1, 9606.0), '596': ('BCL2', 1, 9606.0), '664': ('BNIP3', 1, 9606.0), '283120': ('H19', 3, 9606.0)}	926
22360863	PMC3334678	3	2	{'1113': ('CHGA', 1, 9606.0), '6271': ('S100A1', 2, 9606.0)}	105
22571874	PMC3362869	7	5	{'4763': ('NF1', 1, 9606.0), '6390': ('SDHB', 3, 9606.0), '6392': ('SDHD', 1, 9606.0), '54949': ('SDHAF2', 1, 9606.0), '6391': ('SDHC', 1, 9606.0)}	16
22891095	PMC3415058	5	3	{'5175': ('PECAM1', 2, 9606.0), '947': ('CD34', 2, 9606.0), '4654': ('MYOD1', 1, 9606.0)}	433
24757537	PMC3992452	19	6	{'6392': ('SDHD', 7, 9606.0), '5979': ('RET', 1, 9606.0), '6391': ('SDHC', 3, 9606.0), '6390': ('SDHB', 4, 9606.0), '6389': ('SDHA', 2, 9606.0), '6855': ('SYP', 2, 9606.0)}	851
25028617	PMC4083886	3	2	{'6271': ('S100A1', 2, 9606.0), '1113': ('CHGA', 1, 9606.0)}	200
25392737	PMC4210848	14	9	{'4684': ('NCAM1', 2, 9606.0), '6855': ('SYP', 2, 9606.0), '9373': ('PLAA', 2, 9606.0), '943': ('TNFRSF8', 2, 9606.0), '342374': ('KRT18P18', 1, 0.0), '3855': ('KRT7', 2, 9606.0), '54474': ('KRT20', 1, 9606.0), '1674': ('DES', 1, 9606.0), '4656': ('MYOG', 1, 9606.0)}	99
