PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
35139628	PMC10071855	37	7	{'213': ('ALB', 3, 9606.0), '540': ('ATP7B', 4, 9606.0), '538': ('ATP7A', 1, 9606.0), '7018': ('TF', 1, 9606.0), '1769': ('DNAH8', 1, 9606.0), '6357': ('CCL13', 14, 9606.0), '6358': ('CCL14', 13, 9606.0)}	857
37226184	PMC10207775	9	2	{'540': ('ATP7B', 3, 9606.0), '1356': ('CP', 6, 9606.0)}	815
37327274	PMC10270515	49	10	{'1401': ('CRP', 10, 9606.0), '540': ('ATP7B', 2, 9606.0), '1356': ('CP', 13, 9606.0), '51761': ('ATP8A2', 2, 9606.0), '796': ('CALCA', 1, 9606.0), '26503': ('SLC17A5', 2, 9606.0), '1317': ('SLC31A1', 11, 9606.0), '4353': ('MPO', 2, 9606.0), '3593': ('IL12B', 3, 9606.0), '27178': ('IL37', 3, 9606.0)}	567
37636888	PMC10457478	8	2	{'540': ('ATP7B', 3, 9606.0), '1356': ('CP', 5, 9606.0)}	349
37701133	PMC10494763	30	8	{'540': ('ATP7B', 3, 9606.0), '1356': ('CP', 3, 9606.0), '213': ('ALB', 5, 9606.0), '26503': ('SLC17A5', 6, 9606.0), '250': ('ALPP', 4, 9606.0), '653590': ('GGTLC5P', 4, 9606.0), '2875': ('GPT', 3, 9606.0), '102724197': ('LOC102724197', 2, 9606.0)}	636
37707949	PMC10721260	173	10	{'540': ('ATP7B', 14, 9606.0), '11979': ('Atp7b', 70, 10090.0), '11657': ('Alb', 53, 10090.0), '213': ('ALB', 11, 9606.0), '76282': ('Gpt', 13, 10090.0), '75745': ('Rian', 1, 10090.0), '331535': ('Serpina7', 1, 10090.0), '12870': ('Cp', 1, 10090.0), '14433': ('Gapdh', 1, 10090.0), '22042': ('Tfrc', 8, 10090.0)}	650
37851293	PMC10858109	16	1	{'1356': ('CP', 16, 9606.0)}	298
12426114	PMC1241227	6	2	{'540': ('ATP7B', 3, 9606.0), '1769': ('DNAH8', 3, 9606.0)}	890
18637198	PMC2515315	20	8	{'1356': ('CP', 9, 9606.0), '540': ('ATP7B', 3, 9606.0), '475': ('ATOX1', 1, 9606.0), '150684': ('COMMD1', 1, 9606.0), '10063': ('COX17', 1, 9606.0), '9973': ('CCS', 1, 9606.0), '7299': ('TYR', 1, 9606.0), '1183': ('CLCN4', 3, 9606.0)}	215
20082719	PMC2845088	72	2	{'540': ('ATP7B', 30, 9606.0), '1356': ('CP', 42, 9606.0)}	646
20550661	PMC2896338	116	12	{'403590': ('COMMD1', 8, 0.0), '476903': ('ATP7B', 1, 0.0), '1769': ('DNAH8', 2, 9606.0), '150684': ('COMMD1', 59, 9606.0), '1356': ('CP', 7, 9606.0), '540': ('ATP7B', 17, 9606.0), '442989': ('XIAP', 2, 9615.0), '4790': ('NFKB1', 6, 9606.0), '3091': ('HIF1A', 2, 9606.0), '331': ('XIAP', 6, 9606.0), '79594': ('MUL1', 1, 9606.0), '836': ('CASP3', 5, 9606.0)}	353
21595966	PMC3127787	32	10	{'24218': ('Atp7b', 1, 10116.0), '11979': ('Atp7b', 6, 10090.0), '540': ('ATP7B', 2, 9606.0), '15357': ('Hmgcr', 1, 10090.0), '25675': ('Hmgcr', 2, 10116.0), '26503': ('SLC17A5', 9, 9606.0), '213': ('ALB', 5, 9606.0), '2875': ('GPT', 2, 9606.0), '4018': ('LPA', 2, 9606.0), '1356': ('CP', 2, 9606.0)}	202
