PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37480029	PMC10362747	84	4	{'114548': ('DFNA34', 51, 9606.0), '57379': ('AICDA', 31, 9606.0), '1401': ('CRP', 1, 9606.0), '6287': ('SAA@', 1, 0.0)}	116
37644591	PMC10463689	50	16	{'3106': ('HLA-B', 1, 9606.0), '4210': ('MEFV', 5, 9606.0), '3497': ('IGHE', 5, 9606.0), '64127': ('NOD2', 5, 9606.0), '114548': ('DFNA34', 7, 9606.0), '9663': ('LPIN2', 5, 9606.0), '1401': ('CRP', 4, 9606.0), '10950': ('BTG3', 2, 9606.0), '51727': ('CMPK1', 1, 9606.0), '3553': ('IL1B', 6, 9606.0), '3606': ('IL18', 4, 9606.0), '4790': ('NFKB1', 1, 9606.0), '3596': ('IL13', 1, 9606.0), '3565': ('IL4', 1, 9606.0), '85480': ('TSLP', 1, 9606.0), '3105': ('HLA-A', 1, 9606.0)}	61
38137656	PMC10744315	23	1	{'3552': ('IL1A', 23, 9606.0)}	407
37747561	PMC10796580	146	7	{'3553': ('IL1B', 27, 9606.0), '4210': ('MEFV', 90, 9606.0), '114548': ('DFNA34', 15, 9606.0), '7132': ('TNFRSF1A', 8, 9606.0), '4598': ('MVK', 4, 9606.0), '1401': ('CRP', 1, 9606.0), '6287': ('SAA@', 1, 0.0)}	247
19364881	PMC2715029	393	35	{'114548': ('DFNA34', 51, 9606.0), '3553': ('IL1B', 55, 9606.0), '16176': ('Il1b', 57, 10090.0), '216799': ('Nlrp3', 71, 10090.0), '834': ('CASP1', 12, 9606.0), '29108': ('PYCARD', 14, 9606.0), '653820': ('FAM72B', 3, 9606.0), '100503895': ('Tpsab1', 3, 10090.0), '5788': ('PTPRC', 2, 9606.0), '3815': ('KIT', 2, 9606.0), '12362': ('Casp1', 14, 10090.0), '66824': ('Pycard', 17, 10090.0), '18033': ('Nfkb1', 8, 10090.0), '21898': ('Tlr4', 3, 10090.0), '14433': ('Gapdh', 2, 10090.0), '21926': ('Tnf', 4, 10090.0), '16193': ('Il6', 4, 10090.0), '76055': ('Oga', 1, 10090.0), '30877': ('Gnl3', 4, 10090.0), '170743': ('Tlr7', 7, 10090.0), '7124': ('TNF', 3, 9606.0), '3569': ('IL6', 3, 9606.0), '10724': ('OGA', 2, 9606.0), '18439': ('P2rx7', 17, 10090.0), '268973': ('Nlrc4', 7, 10090.0), '13184': ('Dcpp1', 3, 10090.0), '4254': ('KITLG', 2, 9606.0), '4790': ('NFKB1', 2, 9606.0), '54483': ('Mefv', 7, 10090.0), '108900': ('Fam72a', 1, 10090.0), '546644': ('Ly6g', 3, 10090.0), '55991': ('Panx1', 4, 10090.0), '3562': ('IL3', 2, 9606.0), '8517': ('IKBKG', 2, 9606.0), '19264': ('Ptprc', 1, 10090.0)}	415
20531965	PMC2880341	71	4	{'114548': ('DFNA34', 41, 9606.0), '3553': ('IL1B', 26, 9606.0), '834': ('CASP1', 2, 9606.0), '1401': ('CRP', 2, 9606.0)}	166
21104172	PMC3020304	154	9	{'114548': ('DFNA34', 46, 9606.0), '3552': ('IL1A', 42, 9606.0), '834': ('CASP1', 6, 9606.0), '3553': ('IL1B', 27, 9606.0), '1401': ('CRP', 14, 9606.0), '6287': ('SAA@', 12, 0.0), '3557': ('IL1RN', 5, 9606.0), '7124': ('TNF', 1, 9606.0), '3556': ('IL1RAP', 1, 9606.0)}	70
23421920	PMC3672677	121	10	{'114548': ('DFNA34', 49, 9606.0), '6288': ('SAA1', 13, 9606.0), '1401': ('CRP', 14, 9606.0), '3552': ('IL1A', 12, 9606.0), '3553': ('IL1B', 6, 9606.0), '834': ('CASP1', 1, 9606.0), '4210': ('MEFV', 7, 9606.0), '7132': ('TNFRSF1A', 10, 9606.0), '4598': ('MVK', 5, 9606.0), '7124': ('TNF', 4, 9606.0)}	426
23442610	PMC3672768	54	7	{'3552': ('IL1A', 6, 9606.0), '3553': ('IL1B', 15, 9606.0), '114548': ('DFNA34', 12, 9606.0), '3557': ('IL1RN', 1, 9606.0), '3556': ('IL1RAP', 1, 9606.0), '1401': ('CRP', 9, 9606.0), '6288': ('SAA1', 10, 9606.0)}	280
23776364	PMC3681175	159	23	{'3553': ('IL1B', 22, 9606.0), '114548': ('DFNA34', 38, 9606.0), '3552': ('IL1A', 32, 9606.0), '4671': ('NAIP', 2, 9606.0), '4261': ('CIITA', 1, 9606.0), '7141': ('TNP1', 1, 9606.0), '4210': ('MEFV', 8, 9606.0), '7132': ('TNFRSF1A', 2, 9606.0), '4598': ('MVK', 5, 9606.0), '64127': ('NOD2', 3, 9606.0), '834': ('CASP1', 6, 9606.0), '29108': ('PYCARD', 3, 9606.0), '3606': ('IL18', 1, 9606.0), '317': ('APAF1', 3, 9606.0), '54205': ('CYCS', 1, 9606.0), '842': ('CASP9', 1, 9606.0), '22861': ('NLRP1', 4, 9606.0), '58484': ('NLRC4', 1, 9606.0), '838': ('CASP5', 1, 9606.0), '3557': ('IL1RN', 1, 9606.0), '1401': ('CRP', 11, 9606.0), '6287': ('SAA@', 10, 0.0), '3554': ('IL1R1', 2, 9606.0)}	117
