PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37424536	PMC10325877	8	2	{'2161': ('F12', 6, 9606.0), '2157': ('F8', 2, 9606.0)}	524
37705386	PMC10503275	47	6	{'2161': ('F12', 21, 9606.0), '2160': ('F11', 14, 9606.0), '2147': ('F2', 7, 9606.0), '2157': ('F8', 2, 9606.0), '2244': ('FGB', 1, 9606.0), '9622': ('KLK4', 2, 9606.0)}	569
38057855	PMC10702033	52	6	{'2161': ('F12', 40, 9606.0), '7450': ('VWF', 6, 9606.0), '9622': ('KLK4', 2, 9606.0), '5340': ('PLG', 2, 9606.0), '3827': ('KNG1', 1, 9606.0), '2147': ('F2', 1, 9606.0)}	61
16324213	PMC1322227	66	10	{'2161': ('F12', 31, 9606.0), '462': ('SERPINC1', 4, 9606.0), '5624': ('PROC', 5, 9606.0), '2153': ('F5', 8, 9606.0), '2147': ('F2', 5, 9606.0), '4352': ('MPL', 3, 9606.0), '133396': ('IL31RA', 3, 9606.0), '2244': ('FGB', 2, 9606.0), '2158': ('F9', 1, 9606.0), '350': ('APOH', 4, 9606.0)}	536
16533887	PMC2118228	124	11	{'58992': ('F12', 2, 10090.0), '2160': ('F11', 4, 9606.0), '2161': ('F12', 91, 9606.0), '14066': ('F3', 1, 10090.0), '2152': ('F3', 3, 9606.0), '13648': ('Klk1b9', 1, 10090.0), '109821': ('F11', 17, 10090.0), '16440': ('Itpr3', 1, 10090.0), '14061': ('F2', 1, 10090.0), '9622': ('KLK4', 2, 9606.0), '14724': ('Gp1bb', 1, 10090.0)}	282
16533890	PMC2118234	116	13	{'2161': ('F12', 37, 9606.0), '2155': ('F7', 16, 9606.0), '2152': ('F3', 17, 9606.0), '2159': ('F10', 6, 9606.0), '2153': ('F5', 3, 9606.0), '2147': ('F2', 13, 9606.0), '2244': ('FGB', 1, 9606.0), '2160': ('F11', 12, 9606.0), '2158': ('F9', 1, 9606.0), '2157': ('F8', 4, 9606.0), '109821': ('F11', 3, 10090.0), '9622': ('KLK4', 2, 9606.0), '462': ('SERPINC1', 1, 9606.0)}	308
4251126	PMC2138966	11	4	{'2161': ('F12', 3, 9606.0), '3827': ('KNG1', 1, 9606.0), '9622': ('KLK4', 1, 9606.0), '5340': ('PLG', 6, 9606.0)}	353
16009717	PMC2213000	252	17	{'14066': ('F3', 23, 10090.0), '58992': ('F12', 3, 10090.0), '2161': ('F12', 170, 9606.0), '14061': ('F2', 28, 10090.0), '16621': ('Klkb1', 3, 10090.0), '109950': ('Apk', 1, 10090.0), '14127': ('Fcer1g', 8, 10090.0), '16398': ('Itga2', 1, 10090.0), '243816': ('Gp6', 3, 10090.0), '109821': ('F11', 3, 10090.0), '20344': ('Selp', 1, 10090.0), '14268': ('Fn1', 2, 10090.0), '14456': ('Gas6', 2, 10090.0), '111058': ('Hsp86-ps1', 1, 10090.0), '22371': ('Vwf', 1, 10090.0), '11747': ('Anxa5', 1, 10090.0), '13648': ('Klk1b9', 1, 10090.0)}	174
22949911	PMC3432995	23	7	{'2147': ('F2', 5, 9606.0), '2161': ('F12', 7, 9606.0), '2158': ('F9', 5, 9606.0), '2244': ('FGB', 1, 9606.0), '2152': ('F3', 1, 9606.0), '7450': ('VWF', 1, 9606.0), '3827': ('KNG1', 3, 9606.0)}	352
25436153	PMC4244680	46	2	{'2161': ('F12', 45, 9606.0), '2160': ('F11', 1, 9606.0)}	25
