PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36950004	PMC10028308	16	4	{'224': ('ALDH3A2', 11, 9606.0), '26503': ('SLC17A5', 2, 9606.0), '2875': ('GPT', 1, 9606.0), '213': ('ALB', 2, 9606.0)}	87
37180414	PMC10032463	21	2	{'224': ('ALDH3A2', 20, 9606.0), '240': ('ALOX5', 1, 9606.0)}	153
37367841	PMC10301067	56	17	{'224': ('ALDH3A2', 20, 9606.0), '5599': ('MAPK8', 2, 9606.0), '581': ('BAX', 1, 9606.0), '9971': ('NR1H4', 6, 9606.0), '8856': ('NR1I2', 2, 9606.0), '7421': ('VDR', 2, 9606.0), '9294': ('S1PR2', 6, 9606.0), '151306': ('GPBAR1', 2, 9606.0), '1581': ('CYP7A1', 4, 9606.0), '207': ('AKT1', 2, 9606.0), '7166': ('TPH1', 2, 9606.0), '3991': ('LIPE', 1, 9606.0), '3357': ('HTR2B', 1, 9606.0), '2538': ('G6PC', 1, 9606.0), '3363': ('HTR7', 1, 9606.0), '8989': ('TRPA1', 1, 9606.0), '59341': ('TRPV4', 2, 9606.0)}	109
37793403	PMC10550349	9	1	{'224': ('ALDH3A2', 9, 9606.0)}	70
19918432	PMC2769442	8	1	{'224': ('ALDH3A2', 8, 9606.0)}	314
20049467	PMC2892059	48	9	{'224': ('ALDH3A2', 35, 9606.0), '1791': ('DNTT', 2, 9606.0), '5465': ('PPARA', 1, 9606.0), '3156': ('HMGCR', 1, 9606.0), '4598': ('MVK', 2, 9606.0), '239': ('ALOX12', 2, 9606.0), '59344': ('ALOXE3', 2, 9606.0), '126410': ('CYP4F22', 1, 9606.0), '348938': ('NIPAL4', 2, 9606.0)}	92
19965611	PMC3035519	86	10	{'224': ('ALDH3A2', 53, 9606.0), '11671': ('Aldh3a2', 7, 10090.0), '65183': ('Aldh3a2', 15, 10116.0), '216': ('ALDH1A1', 3, 9606.0), '29539': ('Aldh2', 1, 10116.0), '392636': ('AGMO', 1, 9606.0), '24188': ('Aldh1a1', 1, 10116.0), '217': ('ALDH2', 2, 9606.0), '10327': ('AKR1A1', 2, 9606.0), '218': ('ALDH3A1', 1, 9606.0)}	214
21695018	PMC3117008	90	10	{'224': ('ALDH3A2', 59, 9606.0), '65183': ('Aldh3a2', 3, 10116.0), '218': ('ALDH3A1', 2, 9606.0), '24681': ('Prkcg', 11, 10116.0), '5465': ('PPARA', 7, 9606.0), '5468': ('PPARG', 1, 9606.0), '3156': ('HMGCR', 3, 9606.0), '4598': ('MVK', 2, 9606.0), '242': ('ALOX12B', 1, 9606.0), '9415': ('FADS2', 1, 9606.0)}	293
22508945	PMC3371253	85	12	{'224': ('ALDH3A2', 40, 9606.0), '392636': ('AGMO', 7, 9606.0), '216': ('ALDH1A1', 6, 9606.0), '100772225': ('Aldh2', 2, 10029.0), '100757371': ('LOC100757371', 1, 0.0), '221': ('ALDH3B1', 6, 9606.0), '100763332': ('LOC100763332', 1, 0.0), '100757658': ('LOC100757658', 1, 0.0), '124': ('ADH1A', 1, 9606.0), '218': ('ALDH3A1', 11, 9606.0), '222': ('ALDH3B2', 5, 9606.0), '217': ('ALDH2', 4, 9606.0)}	220
21712190	PMC3392178	307	43	{'25375': ('Aldh3a1', 88, 10116.0), '100223406': ('ALDH1A1', 12, 0.0), '100000026': ('aldh3a1', 4, 0.0), '557186': ('aldh18a1', 13, 0.0), '507477': ('ALDH7A1', 3, 0.0), '8659': ('ALDH4A1', 5, 9606.0), '217': ('ALDH2', 1, 9606.0), '508629': ('ALDH2', 3, 0.0), '100217978': ('ALDH2', 1, 0.0), '24188': ('Aldh1a1', 3, 10116.0), '222': ('ALDH3B2', 18, 9606.0), '505677': ('ALDH1L1', 3, 9913.0), '218': ('ALDH3A1', 4, 9606.0), '492710': ('aldh16a1', 2, 0.0), '514759': ('ALDH18A1', 1, 0.0), '216': ('ALDH1A1', 3, 9606.0), '281615': ('ALDH1A1', 1, 9913.0), '116713': ('aldh1a2', 3, 7955.0), '282559': ('aldh3b1', 24, 0.0), '501': ('ALDH7A1', 7, 9606.0), '399481': ('aldh9a1b', 13, 0.0), '393462': ('aldh2.1', 16, 0.0), '100126042': ('ALDH4A1', 3, 0.0), '323653': ('aldh3a2a', 16, 0.0), '281617': ('ALDH3A1', 5, 0.0), '751785': ('aldh1a3', 9, 0.0), '7915': ('ALDH5A1', 12, 9606.0), '368239': ('aldh2.2', 12, 0.0), '224': ('ALDH3A2', 1, 9606.0), '221': ('ALDH3B1', 3, 9606.0), '511469': ('ALDH3B1', 1, 0.0), '309147': ('Aldh3b1', 1, 0.0), '557008': ('aldh3b2', 2, 0.0), '688800': ('Aldh3b2', 1, 0.0), '394133': ('aldh4a1', 2, 0.0), '565235': ('aldh5a1', 1, 0.0), '327057': ('uck2b', 2, 0.0), '100005763': ('uck2a', 1, 0.0), '100222132': ('GSN', 3, 0.0), '65183': ('Aldh3a2', 1, 10116.0), '542': ('ALDH7A1P2', 1, 0.0), '543': ('ALDH7A1P3', 1, 0.0), '544': ('ALDH7A1P4', 1, 0.0)}	243
23130213	PMC3481798	10	1	{'224': ('ALDH3A2', 10, 9606.0)}	183
16004729	PMC3525259	166	33	{'11670': ('Aldh3a1', 42, 10090.0), '11668': ('Aldh1a1', 1, 10090.0), '19378': ('Aldh1a2', 2, 10090.0), '56847': ('Aldh1a3', 2, 10090.0), '19401': ('Rara', 1, 10090.0), '216': ('ALDH1A1', 11, 9606.0), '217': ('ALDH2', 10, 9606.0), '218': ('ALDH3A1', 8, 9606.0), '8659': ('ALDH4A1', 4, 9606.0), '2936': ('GSR', 1, 9606.0), '501': ('ALDH7A1', 6, 9606.0), '60496': ('AASDHPPT', 7, 9606.0), '128': ('ADH5', 3, 9606.0), '8854': ('ALDH1A2', 2, 9606.0), '220': ('ALDH1A3', 2, 9606.0), '219': ('ALDH1B1', 3, 9606.0), '10840': ('ALDH1L1', 11, 9606.0), '160428': ('ALDH1L2', 7, 9606.0), '224': ('ALDH3A2', 4, 9606.0), '221': ('ALDH3B1', 2, 9606.0), '222': ('ALDH3B2', 2, 9606.0), '7915': ('ALDH5A1', 4, 9606.0), '541': ('ALDH7A1P1', 3, 0.0), '542': ('ALDH7A1P2', 3, 0.0), '543': ('ALDH7A1P3', 3, 0.0), '64577': ('ALDH8A1', 2, 9606.0), '223': ('ALDH9A1', 2, 9606.0), '126133': ('ALDH16A1', 7, 9606.0), '4329': ('ALDH6A1', 3, 9606.0), '5832': ('SPG9', 3, 9606.0), '4051': ('CYP4F3', 1, 9606.0), '8540': ('AGPS', 2, 9606.0), '810': ('CALML3', 2, 9606.0)}	234
24101836	PMC3788300	17	1	{'224': ('ALDH3A2', 17, 9606.0)}	161
24860759	PMC4030352	8	1	{'224': ('ALDH3A2', 8, 9606.0)}	219
25047030	PMC4109017	188	10	{'224': ('ALDH3A2', 142, 9606.0), '25375': ('Aldh3a1', 11, 10116.0), '218': ('ALDH3A1', 7, 9606.0), '11671': ('Aldh3a2', 3, 10090.0), '100073157': ('ALDH3A1', 11, 0.0), '217': ('ALDH2', 2, 9606.0), '221': ('ALDH3B1', 8, 9606.0), '222': ('ALDH3B2', 1, 9606.0), '65183': ('Aldh3a2', 2, 10116.0), '4069': ('LYZ', 1, 9606.0)}	236
25386286	PMC4211516	2	1	{'224': ('ALDH3A2', 2, 9606.0)}	76
26693506	PMC4659792	18	9	{'217': ('ALDH2', 2, 9606.0), '224': ('ALDH3A2', 1, 9606.0), '8659': ('ALDH4A1', 2, 9606.0), '7915': ('ALDH5A1', 1, 9606.0), '4329': ('ALDH6A1', 1, 9606.0), '501': ('ALDH7A1', 6, 9606.0), '5832': ('SPG9', 1, 9606.0), '212647': ('Aldh4a1', 3, 10090.0), '216': ('ALDH1A1', 1, 9606.0)}	69
27195039	PMC4862294	18	2	{'224': ('ALDH3A2', 17, 9606.0), '240': ('ALOX5', 1, 9606.0)}	37
27462357	PMC4958706	13	1	{'224': ('ALDH3A2', 13, 9606.0)}	17
28248318	PMC5337975	228	19	{'285848': ('PNPLA1', 104, 9606.0), '84649': ('DGAT2', 17, 9606.0), '64834': ('ELOVL1', 3, 9606.0), '6785': ('ELOVL4', 16, 9606.0), '126410': ('CYP4F22', 17, 9606.0), '204219': ('CERS3', 14, 9606.0), '348938': ('NIPAL4', 1, 9606.0), '51099': ('ABHD5', 8, 9606.0), '70166': ('Lipn', 1, 10090.0), '643418': ('LIPN', 7, 9606.0), '192654': ('Pla2g15', 4, 10090.0), '16816': ('Lcat', 3, 10090.0), '67800': ('Dgat2', 8, 10090.0), '23659': ('PLA2G15', 4, 9606.0), '3931': ('LCAT', 3, 9606.0), '433091': ('Pnpla1', 11, 10090.0), '80320': ('SP6', 3, 9606.0), '16059': ('Igh-V7183', 1, 10090.0), '2597': ('GAPDH', 3, 9606.0)}	390
29181214	PMC5664252	18	2	{'224': ('ALDH3A2', 17, 9606.0), '240': ('ALOX5', 1, 9606.0)}	23
29071827	PMC5700155	9	1	{'224': ('ALDH3A2', 9, 9606.0)}	279
29375833	PMC5771940	31	1	{'224': ('ALDH3A2', 31, 9606.0)}	176
29899769	PMC5982490	25	6	{'224': ('ALDH3A2', 7, 9606.0), '347527': ('ARSH', 8, 9606.0), '285362': ('SUMF1', 3, 9606.0), '100548855': ('ABHD5', 1, 0.0), '1174': ('AP1S1', 5, 9606.0), '3726': ('JUNB', 1, 9606.0)}	24
30157790	PMC6114270	17	1	{'224': ('ALDH3A2', 17, 9606.0)}	116
30258805	PMC6137651	5	2	{'224': ('ALDH3A2', 4, 9606.0), '240': ('ALOX5', 1, 9606.0)}	18
30372562	PMC6587760	69	1	{'224': ('ALDH3A2', 69, 9606.0)}	13
32021380	PMC6954685	110	9	{'224': ('ALDH3A2', 90, 9606.0), '218': ('ALDH3A1', 1, 9606.0), '316': ('AOX1', 1, 9606.0), '4051': ('CYP4F3', 1, 9606.0), '5599': ('MAPK8', 6, 9606.0), '5465': ('PPARA', 3, 9606.0), '57762': ('NS2', 2, 0.0), '8879': ('SGPL1', 3, 9606.0), '84188': ('FAR1', 3, 9606.0)}	4
32395410	PMC7203653	37	4	{'224': ('ALDH3A2', 30, 9606.0), '10327': ('AKR1A1', 1, 9606.0), '22871': ('NLGN1', 3, 9606.0), '79258': ('MMEL1', 3, 9606.0)}	41
33168096	PMC7654619	278	14	{'216188': ('Aldh1l2', 185, 10090.0), '160428': ('ALDH1L2', 31, 9606.0), '224': ('ALDH3A2', 1, 9606.0), '107747': ('Aldh1l1', 32, 10090.0), '111334': ('Cd1', 1, 10090.0), '15445': ('Hpd', 1, 10090.0), '10840': ('ALDH1L1', 10, 9606.0), '17653': ('Ms6hm', 2, 10090.0), '18126': ('Nos2', 4, 10090.0), '11846': ('Arg1', 2, 10090.0), '237038': ('Nox1', 4, 10090.0), '3630': ('INS', 2, 9606.0), '15978': ('Ifng', 1, 10090.0), '11671': ('Aldh3a2', 2, 10090.0)}	351
32930514	PMC7667322	25	1	{'224': ('ALDH3A2', 25, 9606.0)}	184
32557630	PMC7689726	72	14	{'224': ('ALDH3A2', 18, 9606.0), '5120': ('PCOS1', 24, 9606.0), '5354': ('PLP1', 3, 9606.0), '10215': ('OLIG2', 1, 9606.0), '2670': ('GFAP', 2, 9606.0), '968': ('CD68', 2, 9606.0), '23114': ('NFASC', 1, 9606.0), '6285': ('S100B', 1, 9606.0), '84188': ('FAR1', 8, 9606.0), '55711': ('FAR2', 2, 9606.0), '26061': ('HACL1', 2, 9606.0), '23259': ('DDHD2', 2, 9606.0), '5833': ('PCYT2', 3, 9606.0), '338521': ('Fa2h', 3, 10090.0)}	72
35242571	PMC8856915	38	8	{'100757658': ('LOC100757658', 5, 0.0), '224': ('ALDH3A2', 14, 9606.0), '100689061': ('Casp3', 1, 10029.0), '11671': ('Aldh3a2', 7, 10090.0), '581': ('BAX', 3, 9606.0), '5599': ('MAPK8', 3, 9606.0), '221': ('ALDH3B1', 2, 9606.0), '218': ('ALDH3A1', 3, 9606.0)}	45
35529470	PMC9075742	6	4	{'4594': ('MMUT', 1, 9606.0), '5009': ('OTC', 1, 9606.0), '2717': ('GLA', 2, 9606.0), '1373': ('CPS1', 2, 9606.0)}	294
35702653	PMC9149470	1	1	{'224': ('ALDH3A2', 1, 9606.0)}	88
35791223	PMC9426185	4	1	{'224': ('ALDH3A2', 4, 9606.0)}	16
560199	None	0	0	{}	277
612910	None	0	0	{}	142
1029550	None	0	0	{}	402
1607492	None	0	0	{}	404
1617817	None	0	0	{}	97
1867477	None	0	0	{}	266
1937621	None	0	0	{}	316
2558833	None	0	0	{}	382
2616388	None	0	0	{}	280
3431700	None	0	0	{}	265
3804430	None	0	0	{}	65
4634106	None	0	0	{}	301
5429253	None	0	0	{}	381
5844397	None	0	0	{}	231
6179662	None	0	0	{}	108
6191505	None	0	0	{}	331
6580755	None	0	0	{}	85
6667967	None	0	0	{}	157
7188765	None	0	0	{}	333
7655108	None	0	0	{}	246
7971759	None	0	0	{}	366
8217559	None	1	1	{'224': ('ALDH3A2', 1, 9606.0)}	19
8217748	None	0	0	{}	407
8374670	None	0	0	{}	62
8415311	None	1	1	{'224': ('ALDH3A2', 1, 9606.0)}	270
8528251	None	6	1	{'224': ('ALDH3A2', 6, 9606.0)}	115
8884139	None	0	0	{}	25
8912560	None	1	1	{'224': ('ALDH3A2', 1, 9606.0)}	260
9070922	None	8	3	{'224': ('ALDH3A2', 6, 9606.0), '7020': ('TFAP2A', 1, 9606.0), '3092': ('HIP1', 1, 9606.0)}	241
