PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37197138	PMC10184854	52	4	{'6559': ('SLC12A3', 44, 9606.0), '5972': ('REN', 6, 9606.0), '10049': ('DNAJB6', 1, 9606.0), '183': ('AGT', 1, 9606.0)}	235
37234429	PMC10208539	11	5	{'6559': ('SLC12A3', 2, 9606.0), '354': ('KLK3', 3, 9606.0), '5741': ('PTH', 4, 9606.0), '10950': ('BTG3', 1, 9606.0), '5972': ('REN', 1, 9606.0)}	77
33599438	PMC10227474	24	7	{'1836': ('SLC26A2', 1, 9606.0), '1811': ('SLC26A3', 13, 9606.0), '183': ('AGT', 3, 9606.0), '5972': ('REN', 3, 9606.0), '6557': ('SLC12A1', 2, 9606.0), '6559': ('SLC12A3', 1, 9606.0), '10020': ('GNE', 1, 9606.0)}	717
37327293	PMC10270490	49	10	{'6559': ('SLC12A3', 19, 9606.0), '5972': ('REN', 6, 9606.0), '1188': ('CLCNKB', 2, 9606.0), '3630': ('INS', 12, 9606.0), '51761': ('ATP8A2', 1, 9606.0), '3552': ('IL1A', 1, 9606.0), '7124': ('TNF', 1, 9606.0), '3667': ('IRS1', 3, 9606.0), '2185': ('PTK2B', 2, 9606.0), '6524': ('SLC5A2', 2, 9606.0)}	107
37377595	PMC10291089	56	3	{'6559': ('SLC12A3', 45, 9606.0), '5972': ('REN', 5, 9606.0), '1188': ('CLCNKB', 6, 9606.0)}	385
21468178	PMC3041481	34	6	{'6559': ('SLC12A3', 21, 9606.0), '5972': ('REN', 1, 9606.0), '140803': ('TRPM6', 1, 9606.0), '6521': ('SLC4A1', 6, 9606.0), '20497': ('Slc12a3', 4, 10090.0), '6557': ('SLC12A1', 1, 9606.0)}	19
21617100	PMC3114359	7	2	{'6559': ('SLC12A3', 5, 9606.0), '3630': ('INS', 2, 9606.0)}	485
24101818	PMC3788282	2	2	{'213': ('ALB', 1, 9606.0), '3630': ('INS', 1, 9606.0)}	675
24790334	PMC4004865	20	2	{'6559': ('SLC12A3', 18, 9606.0), '5972': ('REN', 2, 9606.0)}	170
24904849	PMC4027064	60	7	{'6559': ('SLC12A3', 13, 9606.0), '2688': ('GH1', 30, 9606.0), '5972': ('REN', 2, 9606.0), '25455': ('Ggh', 3, 10116.0), '3479': ('IGF1', 5, 9606.0), '24482': ('Igf1', 3, 10116.0), '2796': ('GNRH1', 4, 9606.0)}	113
25606418	PMC4287957	67	9	{'1188': ('CLCNKB', 37, 9606.0), '5972': ('REN', 3, 9606.0), '6559': ('SLC12A3', 14, 9606.0), '875': ('CBS', 7, 9606.0), '6557': ('SLC12A1', 1, 9606.0), '3758': ('KCNJ1', 1, 9606.0), '103': ('ADAR', 1, 9606.0), '140803': ('TRPM6', 1, 9606.0), '12733': ('Clcnka', 2, 10090.0)}	307
25852896	PMC4377751	36	9	{'6559': ('SLC12A3', 17, 9606.0), '6557': ('SLC12A1', 3, 9606.0), '3758': ('KCNJ1', 3, 9606.0), '1188': ('CLCNKB', 5, 9606.0), '7809': ('BSND', 2, 9606.0), '846': ('CASR', 3, 9606.0), '3766': ('KCNJ10', 1, 9606.0), '5972': ('REN', 1, 9606.0), '1187': ('CLCNKA', 1, 9606.0)}	82
26199478	PMC4495481	0	0	{}	244
26628802	PMC4588332	0	0	{}	514
26904996	PMC4804443	15	6	{'26503': ('SLC17A5', 2, 9606.0), '5972': ('REN', 6, 9606.0), '183': ('AGT', 4, 9606.0), '973': ('CD79A', 1, 9606.0), '712': ('C1QA', 1, 9606.0), '1437': ('CSF2', 1, 9606.0)}	363
26537508	PMC4878638	50	9	{'7809': ('BSND', 14, 9606.0), '1188': ('CLCNKB', 8, 9606.0), '5741': ('PTH', 13, 9606.0), '5972': ('REN', 2, 9606.0), '5950': ('RBP4', 4, 9606.0), '7018': ('TF', 1, 9606.0), '2056': ('EPO', 1, 9606.0), '3717': ('JAK2', 5, 9606.0), '4790': ('NFKB1', 2, 9606.0)}	-1
27386324	PMC4920738	7	1	{'6559': ('SLC12A3', 7, 9606.0)}	43
27783806	PMC5089230	43	3	{'6559': ('SLC12A3', 41, 9606.0), '5972': ('REN', 1, 9606.0), '1188': ('CLCNKB', 1, 9606.0)}	334
28018459	PMC5177689	46	9	{'1188': ('CLCNKB', 25, 9606.0), '6557': ('SLC12A1', 2, 9606.0), '3758': ('KCNJ1', 2, 9606.0), '7809': ('BSND', 1, 9606.0), '846': ('CASR', 3, 9606.0), '5972': ('REN', 1, 9606.0), '6559': ('SLC12A3', 2, 9606.0), '10686': ('CLDN16', 7, 9606.0), '149461': ('CLDN19', 3, 9606.0)}	330
28125972	PMC5270235	22	2	{'6559': ('SLC12A3', 18, 9606.0), '5972': ('REN', 4, 9606.0)}	70
