PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
38222144	PMC10785997	43	10	{'7291': ('TWIST1', 10, 9606.0), '1947': ('EFNB1', 7, 9606.0), '2077': ('ERF', 3, 9606.0), '4488': ('MSX2', 2, 9606.0), '2263': ('FGFR2', 11, 9606.0), '2260': ('FGFR1', 3, 9606.0), '2261': ('FGFR3', 4, 9606.0), '7294': ('TXK', 1, 9606.0), '860': ('RUNX2', 1, 9606.0), '632': ('BGLAP', 1, 9606.0)}	14
18818193	PMC2644644	156	16	{'14184': ('Fgfr3', 52, 10090.0), '80857': ('Fgf20', 9, 10090.0), '14182': ('Fgfr1', 5, 10090.0), '14179': ('Fgf8', 31, 10090.0), '14173': ('Fgf2', 1, 10090.0), '14171': ('Fgf17', 1, 10090.0), '24064': ('Spry2', 21, 10090.0), '2261': ('FGFR3', 7, 9606.0), '2247': ('FGF2', 1, 9606.0), '14180': ('Fgf9', 15, 10090.0), '10253': ('SPRY2', 2, 9606.0), '1729': ('DIAPH1', 1, 9606.0), '7466': ('WFS1', 3, 9606.0), '80903': ('Fgf16', 1, 0.0), '24063': ('Spry1', 1, 10090.0), '67603': ('Dusp6', 5, 10090.0)}	95
20592905	PMC2890890	38	7	{'2261': ('FGFR3', 23, 9606.0), '2260': ('FGFR1', 3, 9606.0), '2263': ('FGFR2', 3, 9606.0), '2200': ('FBN1', 2, 9606.0), '7291': ('TWIST1', 3, 9606.0), '4488': ('MSX2', 3, 9606.0), '7040': ('TGFB1', 1, 9606.0)}	57
19755431	PMC2991042	127	36	{'2263': ('FGFR2', 14, 9606.0), '2261': ('FGFR3', 7, 9606.0), '7291': ('TWIST1', 8, 9606.0), '5979': ('RET', 1, 9606.0), '4760': ('NEUROD1', 1, 9606.0), '2260': ('FGFR1', 3, 9606.0), '2597': ('GAPDH', 3, 9606.0), '3113': ('HLA-DPA1', 3, 9606.0), '4312': ('MMP1', 9, 9606.0), '7048': ('TGFBR2', 4, 9606.0), '9659': ('PDE4DIP', 1, 9606.0), '445': ('ASS1', 1, 9606.0), '3600': ('IL15', 3, 9606.0), '22801': ('ITGA11', 4, 9606.0), '9124': ('PDLIM1', 1, 9606.0), '57619': ('SHROOM3', 6, 9606.0), '11075': ('STMN2', 6, 9606.0), '7164': ('TPD52L1', 1, 9606.0), '771': ('CA12', 1, 9606.0), '131566': ('DCBLD2', 3, 9606.0), '10521': ('DDX17', 1, 9606.0), '1794': ('DOCK2', 1, 9606.0), '8091': ('HMGA2', 1, 9606.0), '3673': ('ITGA2', 4, 9606.0), '3655': ('ITGA6', 4, 9606.0), '4493': ('MT1E', 1, 9606.0), '4883': ('NPR3', 2, 9606.0), '22822': ('PHLDA1', 1, 9606.0), '5420': ('PODXL', 2, 9606.0), '9693': ('RAPGEF2', 3, 9606.0), '10253': ('SPRY2', 3, 9606.0), '7056': ('THBD', 2, 9606.0), '14183': ('Fgfr2', 8, 10090.0), '14184': ('Fgfr3', 4, 10090.0), '22160': ('Twist1', 8, 10090.0), '6696': ('SPP1', 2, 9606.0)}	135
22234545	PMC3360850	0	0	{}	66
24082921	PMC3783739	12	3	{'2263': ('FGFR2', 10, 9606.0), '7291': ('TWIST1', 1, 9606.0), '2261': ('FGFR3', 1, 9606.0)}	125
24145799	PMC3828518	309	36	{'14179': ('Fgf8', 23, 10090.0), '14165': ('Fgf10', 32, 10090.0), '2263': ('FGFR2', 7, 9606.0), '12505': ('Cd44', 4, 10090.0), '17921': ('Myo7a', 1, 10090.0), '20674': ('Sox2', 1, 10090.0), '18053': ('Ngfr', 4, 10090.0), '14174': ('Fgf3', 9, 10090.0), '2253': ('FGF8', 20, 9606.0), '84489': ('Fgfr3', 3, 10116.0), '14184': ('Fgfr3', 21, 10090.0), '2261': ('FGFR3', 21, 9606.0), '24064': ('Spry2', 10, 10090.0), '960': ('CD44', 16, 9606.0), '266714': ('Myo7a', 3, 10116.0), '6657': ('SOX2', 9, 9606.0), '24596': ('Ngfr', 2, 10116.0), '20193': ('S100a1', 1, 10090.0), '15214': ('Hey2', 4, 10090.0), '18612': ('Etv4', 10, 10090.0), '104156': ('Etv5', 2, 10090.0), '24063': ('Spry1', 7, 10090.0), '14180': ('Fgf9', 10, 10090.0), '80857': ('Fgf20', 8, 10090.0), '2255': ('FGF10', 58, 9606.0), '2260': ('FGFR1', 3, 9606.0), '29349': ('Fgf8', 2, 10116.0), '25443': ('Fgf10', 2, 10116.0), '79114': ('Fgfr1', 1, 10116.0), '54250': ('Fgf2', 2, 10116.0), '15228': ('Foxg1', 1, 10090.0), '474': ('ATOH1', 2, 9606.0), '25406': ('Cd44', 4, 10116.0), '499593': ('Sox2', 3, 10116.0), '14182': ('Fgfr1', 1, 10090.0), '14183': ('Fgfr2', 2, 10090.0)}	131
27226847	PMC4877538	60	6	{'2263': ('FGFR2', 25, 9606.0), '2261': ('FGFR3', 9, 9606.0), '2260': ('FGFR1', 6, 9606.0), '7291': ('TWIST1', 6, 9606.0), '1947': ('EFNB1', 5, 9606.0), '5447': ('POR', 9, 9606.0)}	17
30392078	PMC7398388	70	3	{'6938': ('TCF12', 62, 9606.0), '2261': ('FGFR3', 4, 9606.0), '7291': ('TWIST1', 4, 9606.0)}	63
34698187	PMC8544470	40	6	{'2261': ('FGFR3', 26, 9606.0), '14184': ('Fgfr3', 4, 10090.0), '12490': ('Cd34', 3, 10090.0), '71950': ('Nanog', 2, 10090.0), '18999': ('Pou5f1', 2, 10090.0), '65960': ('Twsg1', 3, 10090.0)}	86
34904178	PMC8898243	79	4	{'6938': ('TCF12', 47, 9606.0), '5122': ('PCSK1', 18, 9606.0), '8535': ('CBX4', 8, 9606.0), '54760': ('PCSK4', 6, 9606.0)}	24
35372644	PMC8965158	121	11	{'2263': ('FGFR2', 38, 9606.0), '2261': ('FGFR3', 44, 9606.0), '2688': ('GH1', 24, 9606.0), '2260': ('FGFR1', 3, 9606.0), '3479': ('IGF1', 3, 9606.0), '4880': ('NPPC', 2, 9606.0), '7294': ('TXK', 1, 9606.0), '5741': ('PTH', 3, 9606.0), '3486': ('IGFBP3', 1, 9606.0), '3952': ('LEP', 1, 9606.0), '102723407': ('LOC102723407', 1, 9606.0)}	85
34424951	PMC9127722	74	7	{'6938': ('TCF12', 41, 9606.0), '2263': ('FGFR2', 4, 9606.0), '2261': ('FGFR3', 10, 9606.0), '7291': ('TWIST1', 11, 9606.0), '2248': ('FGF3', 3, 9606.0), '2255': ('FGF10', 3, 9606.0), '2260': ('FGFR1', 2, 9606.0)}	38
34633507	PMC9300495	18	4	{'2263': ('FGFR2', 14, 9606.0), '2260': ('FGFR1', 1, 9606.0), '7291': ('TWIST1', 2, 9606.0), '2737': ('GLI3', 1, 9606.0)}	47
35887171	PMC9317907	349	59	{'649': ('BMP1', 8, 9606.0), '860': ('RUNX2', 14, 9606.0), '19227': ('Pthlh', 32, 10090.0), '16147': ('Ihh', 18, 10090.0), '3549': ('IHH', 16, 9606.0), '68525': ('Evc2', 17, 10090.0), '12387': ('Ctnnb1', 12, 10090.0), '12393': ('Runx2', 14, 10090.0), '5744': ('PTHLH', 7, 9606.0), '20423': ('Shh', 2, 10090.0), '59056': ('Evc', 5, 10090.0), '132884': ('EVC2', 9, 9606.0), '22408': ('Wnt1', 2, 10090.0), '14184': ('Fgfr3', 24, 10090.0), '2261': ('FGFR3', 25, 9606.0), '7294': ('TXK', 3, 9606.0), '14172': ('Fgf18', 3, 10090.0), '14173': ('Fgf2', 2, 10090.0), '14180': ('Fgf9', 2, 10090.0), '20846': ('Stat1', 4, 10090.0), '237052': ('Tceal1', 1, 10090.0), '17242': ('Mdk', 1, 10090.0), '20613': ('Snai1', 2, 10090.0), '12824': ('Col2a1', 9, 10090.0), '5604': ('MAP2K1', 2, 9606.0), '1280': ('COL2A1', 2, 9606.0), '2260': ('FGFR1', 5, 9606.0), '14183': ('Fgfr2', 11, 10090.0), '2263': ('FGFR2', 1, 9606.0), '17292': ('Mesp1', 2, 10090.0), '20682': ('Sox9', 3, 10090.0), '11595': ('Acan', 2, 10090.0), '12813': ('Col10a1', 2, 10090.0), '18159': ('Nppc', 5, 10090.0), '12305': ('Ddr1', 3, 10090.0), '780': ('DDR1', 1, 9606.0), '18214': ('Ddr2', 12, 10090.0), '4921': ('DDR2', 6, 9606.0), '14632': ('Gli1', 4, 10090.0), '12156': ('Bmp2', 4, 10090.0), '12160': ('Bmp5', 3, 10090.0), '12161': ('Bmp6', 2, 10090.0), '12159': ('Bmp4', 2, 10090.0), '110075': ('Bmp3', 2, 10090.0), '12167': ('Bmpr1b', 2, 10090.0), '12166': ('Bmpr1a', 2, 10090.0), '13345': ('Twist2', 2, 10090.0), '17386': ('Mmp13', 1, 10090.0), '16842': ('Lef1', 2, 10090.0), '20750': ('Spp1', 1, 10090.0), '106042': ('Prickle1', 7, 10090.0), '11691': ('alp', 1, 10090.0), '21380': ('Tbx1', 9, 10090.0), '6899': ('TBX1', 1, 9606.0), '170574': ('Sp7', 1, 10090.0), '12842': ('Col1a1', 1, 10090.0), '22339': ('Vegfa', 1, 10090.0), '208727': ('Hdac4', 9, 10090.0), '14182': ('Fgfr1', 3, 10090.0)}	40
36388010	PMC9648657	25	13	{'6938': ('TCF12', 2, 9606.0), '2077': ('ERF', 2, 9606.0), '3590': ('IL11RA', 1, 9606.0), '4488': ('MSX2', 2, 9606.0), '2263': ('FGFR2', 8, 9606.0), '2261': ('FGFR3', 2, 9606.0), '2260': ('FGFR1', 2, 9606.0), '1947': ('EFNB1', 1, 9606.0), '51715': ('RAB23', 1, 9606.0), '1954': ('MEGF8', 1, 9606.0), '9401': ('RECQL4', 1, 9606.0), '171023': ('ASXL1', 1, 9606.0), '7291': ('TWIST1', 1, 9606.0)}	8
1821300	None	0	0	{}	81
9309789	None	1	1	{'2261': ('FGFR3', 1, 9606.0)}	123
9677057	None	20	3	{'2260': ('FGFR1', 5, 9606.0), '2263': ('FGFR2', 9, 9606.0), '2261': ('FGFR3', 6, 9606.0)}	133
10603009	None	6	5	{'2260': ('FGFR1', 1, 0.0), '2263': ('FGFR1', 1, 0.0), '2261': ('FGFR1', 1, 0.0), '4488': ('MSX2', 2, 9606.0), '7291': ('TWIST1', 1, 9606.0)}	101
10696568	None	3	1	{'2261': ('FGFR3', 3, 9606.0)}	33
11571861	None	8	4	{'2260': ('FGFR1', 2, 9606.0), '2263': ('FGFR2', 2, 9606.0), '2261': ('FGFR3', 3, 9606.0), '84680': ('ACCS', 1, 9606.0)}	49
12764678	None	3	1	{'2261': ('FGFR3', 3, 9606.0)}	82
12794698	None	2	1	{'2261': ('FGFR3', 2, 9606.0)}	97
13678380	None	2	1	{'2263': ('FGFR2', 2, 9606.0)}	120
14577033	None	7	3	{'2260': ('FGFR1', 2, 0.0), '2263': ('FGFR1', 2, 0.0), '2261': ('FGFR3', 3, 0.0)}	149
14963686	None	1	1	{'2261': ('FGFR3', 1, 9606.0)}	20
