PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37183149	PMC10404504	66	6	{'81607': ('NECTIN4', 42, 9606.0), '71740': ('Nectin4', 12, 10090.0), '4301': ('AFDN', 4, 9606.0), '5818': ('NECTIN1', 4, 9606.0), '5879': ('RAC1', 3, 9606.0), '6010': ('RHO', 1, 9606.0)}	6
37829154	PMC10567209	51	5	{'81607': ('NECTIN4', 40, 9606.0), '1001': ('CDH3', 3, 9606.0), '5818': ('NECTIN1', 4, 9606.0), '5879': ('RAC1', 3, 9606.0), '19353': ('Rac1', 1, 10090.0)}	9
34067522	PMC8156511	62	7	{'81607': ('NECTIN4', 42, 9606.0), '4301': ('AFDN', 7, 9606.0), '5818': ('NECTIN1', 3, 9606.0), '57619': ('SHROOM3', 1, 9606.0), '6010': ('RHO', 2, 9606.0), '5879': ('RAC1', 5, 9606.0), '104916297': ('LOC104916297', 2, 0.0)}	0
36776191	PMC9910535	12	2	{'81607': ('NECTIN4', 9, 9606.0), '71740': ('Nectin4', 3, 10090.0)}	10
21333831	None	2	1	{'81607': ('NECTIN4', 2, 9606.0)}	12
21346770	None	11	1	{'81607': ('NECTIN4', 11, 9606.0)}	5
23407077	None	6	2	{'5818': ('NECTIN1', 3, 9606.0), '81607': ('NECTIN4', 3, 9606.0)}	2
25529316	None	4	1	{'81607': ('NECTIN4', 4, 9606.0)}	11
25612123	None	0	0	{}	3
29265343	None	5	1	{'81607': ('NECTIN4', 5, 9606.0)}	1
29430627	None	6	1	{'81607': ('NECTIN4', 6, 9606.0)}	4
20691405	PMC2917716	10	4	{'81607': ('NECTIN4', 6, 9606.0), '71740': ('Nectin4', 1, 10090.0), '5818': ('NECTIN1', 2, 9606.0), '4301': ('AFDN', 1, 9606.0)}	7
29456479	PMC5803726	4	1	{'81607': ('NECTIN4', 4, 9606.0)}	8
