PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36693951	PMC10133215	14	2	{'23395': ('LARS2', 12, 9606.0), '51520': ('LARS1', 2, 9606.0)}	54
37148394	PMC10329598	394	77	{'54534': ('MRPL50', 78, 9606.0), '38796': ('mRpL50', 40, 0.0), '8192': ('CLPP', 9, 9606.0), '4563': ('TRNG', 14, 9606.0), '5428': ('POLG', 5, 9606.0), '23438': ('HARS2', 9, 9606.0), '7019': ('TFAM', 8, 9606.0), '81570': ('CLPB', 3, 9606.0), '56652': ('TWNK', 5, 9606.0), '55005': ('RMND1', 6, 9606.0), '26284': ('ERAL1', 5, 9606.0), '23395': ('LARS2', 9, 9606.0), '9692': ('PRORP', 6, 9606.0), '57505': ('AARS2', 9, 9606.0), '51081': ('MRPS7', 16, 9606.0), '79590': ('MRPL24', 3, 9606.0), '64432': ('MRPS25', 3, 9606.0), '65993': ('MRPS34', 6, 9606.0), '55037': ('PTCD3', 2, 9606.0), '6182': ('MRPL12', 3, 9606.0), '32523': ('mRpL3', 4, 0.0), '51649': ('MRPS23', 2, 9606.0), '43345': ('mRpS22', 7, 0.0), '28957': ('MRPS28', 3, 9606.0), '65080': ('MRPL44', 10, 9606.0), '63931': ('MRPS14', 5, 9606.0), '51021': ('MRPS16', 3, 9606.0), '51116': ('MRPS2', 3, 9606.0), '56945': ('MRPS22', 5, 9606.0), '11222': ('MRPL3', 1, 9606.0), '54148': ('MRPL39', 7, 9606.0), '2597': ('GAPDH', 5, 9606.0), '28998': ('MRPL13', 3, 9606.0), '40656': ('mRpL44', 1, 0.0), '39627': ('mRpL39', 1, 0.0), '41859': ('mRpL9', 1, 7227.0), '51373': ('MRPS17', 3, 9606.0), '3960': ('LGALS4', 18, 9606.0), '40468': ('laza', 1, 0.0), '26067080': ('vas', 3, 7227.0), '66531': ('Cmc2', 1, 10090.0), '35097': ('Fas3', 4, 7227.0), '101': ('ADAM8', 3, 9606.0), '11023': ('VAX1', 3, 9606.0), '11046': ('SLC35D2', 3, 9606.0), '3988': ('LIPA', 3, 9606.0), '389337': ('ARHGEF37', 3, 9606.0), '3373': ('HYAL1', 3, 9606.0), '2712': ('GK2', 3, 9606.0), '80736': ('SLC44A4', 3, 9606.0), '10570': ('DPYSL4', 3, 9606.0), '7486': ('WRN', 3, 9606.0), '11335': ('CBX3', 3, 9606.0), '4131': ('MAP1B', 1, 9606.0), '10560': ('SLC19A2', 1, 9606.0), '1181': ('CLCN2', 1, 9606.0), '65250': ('CPLANE1', 1, 9606.0), '2934': ('GSN', 1, 9606.0), '4010': ('LMX1B', 1, 9606.0), '22897': ('CEP164', 1, 9606.0), '5310': ('PKD1', 1, 9606.0), '3691': ('ITGB4', 1, 9606.0), '25959': ('KANK2', 1, 9606.0), '65005': ('MRPL9', 2, 9606.0), '54539': ('NDUFB11', 1, 9606.0), '4711': ('NDUFB5', 1, 9606.0), '4718': ('NDUFC2', 1, 9606.0), '4731': ('NDUFV3', 1, 9606.0), '4725': ('NDUFS5', 1, 9606.0), '4714': ('NDUFB8', 1, 9606.0), '44920': ('Hsp70Ab', 2, 7227.0), '5442': ('POLRMT', 1, 9606.0), '3295': ('HSD17B4', 2, 9606.0), '3772165': ('Pex6', 3, 7227.0), '9453': ('GGPS1', 3, 9606.0), '10734': ('STAG3', 1, 9606.0), '125150': ('ZSWIM7', 1, 9606.0)}	50
37558808	PMC10545766	77	4	{'9692': ('PRORP', 52, 9606.0), '54931': ('TRMT10C', 3, 9606.0), '3028': ('HSD17B10', 4, 9606.0), '4563': ('TRNG', 18, 9606.0)}	45
37584739	PMC10560146	172	139	{'55005': ('RMND1', 25, 9606.0), '51727': ('CMPK1', 6, 9606.0), '6390': ('SDHB', 4, 9606.0), '1351': ('COX8A', 2, 9606.0), '368': ('ABCC6', 1, 9606.0), '163': ('AP2B1', 1, 9606.0), '81': ('ACTN4', 1, 9606.0), '11093': ('ADAMTS13', 1, 9606.0), '183': ('AGT', 1, 9606.0), '185': ('AGTR1', 1, 9606.0), '189': ('AGXT', 1, 9606.0), '54806': ('AHI1', 1, 9606.0), '56052': ('ALG1', 1, 9606.0), '7840': ('ALMS1', 1, 9606.0), '81693': ('AMN', 1, 9606.0), '54443': ('ANLN', 1, 9606.0), '3730': ('ANOS1', 1, 9606.0), '348': ('APOE', 1, 9606.0), '8542': ('APOL1', 1, 9606.0), '353': ('APRT', 1, 9606.0), '83478': ('ARHGAP24', 1, 9606.0), '396': ('ARHGDIA', 1, 9606.0), '84100': ('ARL6', 1, 9606.0), '25814': ('ATXN10', 1, 9606.0), '582': ('BBS1', 1, 9606.0), '166379': ('BBS12', 1, 9606.0), '583': ('BBS2', 1, 9606.0), '652': ('BMP4', 1, 9606.0), '655': ('BMP7', 1, 9606.0), '719': ('C3AR1', 1, 9606.0), '722': ('C4BPA', 1, 9606.0), '725': ('C4BPB', 1, 9606.0), '728': ('C5AR1', 1, 9606.0), '731': ('C8A', 1, 9606.0), '732': ('C8B', 1, 9606.0), '733': ('C8G', 1, 9606.0), '57545': ('CC2D2A', 1, 9606.0), '977': ('CD151', 1, 9606.0), '23607': ('CD2AP', 1, 9606.0), '4179': ('CD46', 1, 9606.0), '1604': ('CD55', 1, 9606.0), '966': ('CD59', 1, 9606.0), '988': ('CDC5L', 1, 9606.0), '22897': ('CEP164', 1, 9606.0), '80184': ('CEP290', 1, 9606.0), '95681': ('CEP41', 1, 9606.0), '51134': ('CEP83', 1, 9606.0), '629': ('CFB', 1, 9606.0), '1675': ('CFD', 1, 9606.0), '3075': ('CFH', 1, 9606.0), '3078': ('CFHR1', 1, 9606.0), '3080': ('CFHR2', 1, 9606.0), '10878': ('CFHR3', 1, 9606.0), '10877': ('CFHR4', 1, 9606.0), '81494': ('CFHR5', 1, 9606.0), '3426': ('CFI', 1, 9606.0), '5199': ('CFP', 1, 9606.0), '9557': ('CHD1L', 1, 9606.0), '1184': ('CLCN5', 1, 9606.0), '10686': ('CLDN16', 1, 9606.0), '149461': ('CLDN19', 1, 9606.0), '1285': ('COL4A3', 1, 9606.0), '1286': ('COL4A4', 1, 9606.0), '1287': ('COL4A5', 1, 9606.0), '27235': ('COQ2', 1, 9606.0), '51004': ('COQ6', 1, 9606.0), '79934': ('COQ8B', 1, 9606.0), '1376': ('CPT2', 1, 9606.0), '1378': ('CR1', 1, 9606.0), '286204': ('CRB2', 1, 9606.0), '1497': ('CTNS', 1, 9606.0), '8029': ('CUBN', 1, 9606.0), '51339': ('DACT1', 1, 9606.0), '3913': ('LAMB2', 1, 9606.0), '4010': ('LMX1B', 1, 9606.0), '4023': ('LPL', 1, 9606.0), '9860': ('LRIG2', 1, 9606.0), '4036': ('LRP2', 1, 9606.0), '4038': ('LRP4', 1, 9606.0), '54585': ('LZTFL1', 1, 9606.0), '9935': ('MAFB', 1, 9606.0), '9863': ('MAGI2', 1, 9606.0), '23005': ('MAPKBP1', 1, 9606.0), '4210': ('MEFV', 1, 9606.0), '92667': ('MGME1', 1, 9606.0), '25974': ('MMACHC', 1, 9606.0), '55034': ('MOCOS', 1, 9606.0), '51081': ('MRPS7', 1, 9606.0), '2475': ('MTOR', 1, 9606.0), '4582': ('MUC1', 1, 9606.0), '4594': ('MMUT', 1, 9606.0), '4627': ('MYH9', 1, 9606.0), '4643': ('MYO1E', 1, 9606.0), '79661': ('NEIL1', 1, 9606.0), '284086': ('NEK8', 1, 9606.0), '25836': ('NIPBL', 1, 9606.0), '4867': ('NPHP1', 1, 9606.0), '27031': ('NPHP3', 1, 9606.0), '261734': ('NPHP4', 1, 9606.0), '4868': ('NPHS1', 1, 9606.0), '7827': ('NPHS2', 1, 9606.0), '8204': ('NRIP1', 1, 9606.0), '57122': ('NUP107', 1, 9606.0), '23279': ('NUP160', 1, 9606.0), '23165': ('NUP205', 1, 9606.0), '9688': ('NUP93', 1, 9606.0), '55998': ('NXF5', 1, 9606.0), '4952': ('OCRL', 1, 9606.0), '55644': ('OSGEP', 1, 9606.0), '5076': ('PAX2', 1, 9606.0), '5087': ('PBX1', 1, 9606.0), '57107': ('PDSS2', 1, 9606.0), '51196': ('PLCE1', 1, 9606.0), '5340': ('PLG', 1, 9606.0), '5373': ('PMM2', 1, 9606.0), '5428': ('POLG', 1, 9606.0), '5800': ('PTPRO', 1, 9606.0), '5837': ('PYGM', 1, 9606.0), '5972': ('REN', 1, 9606.0), '5979': ('RET', 1, 9606.0), '6092': ('ROBO2', 1, 9606.0), '23322': ('RPGRIP1L', 1, 9606.0), '50484': ('RRM2B', 1, 9606.0), '6299': ('SALL1', 1, 9606.0), '950': ('SCARB2', 1, 9606.0), '29927': ('SEC61A1', 1, 9606.0), '8879': ('SGPL1', 1, 9606.0), '6495': ('SIX1', 1, 9606.0), '10736': ('SIX2', 1, 9606.0), '147912': ('SIX5', 1, 9606.0), '116085': ('SLC22A12', 1, 9606.0), '6584': ('SLC22A5', 1, 9606.0), '56606': ('SLC2A9', 1, 9606.0), '9353': ('SLIT2', 1, 9606.0), '50485': ('SMARCAL1', 1, 9606.0), '64321': ('SOX17', 1, 9606.0), '57522': ('SRGAP1', 1, 9606.0), '6482': ('ST3GAL1', 1, 9606.0), '9096': ('TBX18', 1, 9606.0)}	59
37860580	PMC10582724	688	38	{'28381222': ('AT695_RS11565', 67, 0.0), '26284': ('ERAL1', 414, 9606.0), '92170': ('MTG1', 88, 9606.0), '27292': ('DIMT1', 2, 9606.0), '51106': ('TFB1M', 2, 9606.0), '84273': ('NOA1', 7, 9606.0), '79863': ('RBFA', 27, 9606.0), '28378958': ('AT695_RS00230', 5, 0.0), '60496': ('AASDHPPT', 3, 9606.0), '4878': ('NPPA', 3, 9606.0), '1606': ('DGKA', 2, 9606.0), '85406': ('DNAJC14', 2, 9606.0), '2617': ('GARS1', 1, 9606.0), '1769': ('DNAH8', 1, 9606.0), '1431': ('CS', 1, 9606.0), '2200': ('FBN1', 2, 9606.0), '9842': ('PLEKHM1', 2, 9606.0), '7276': ('TTR', 1, 9606.0), '6296': ('ACSM3', 1, 9606.0), '9181': ('ARHGEF2', 4, 9606.0), '2965': ('GTF2H1', 1, 9606.0), '3329': ('HSPD1', 1, 9606.0), '23438': ('HARS2', 1, 9606.0), '23395': ('LARS2', 1, 9606.0), '55005': ('RMND1', 1, 9606.0), '51081': ('MRPS7', 7, 9606.0), '57837': ('Eral1', 6, 10090.0), '228607': ('Mavs', 2, 10090.0), '230073': ('Ddx58', 2, 10090.0), '71586': ('Ifih1', 1, 10090.0), '9361': ('LONP1', 3, 9606.0), '8192': ('CLPP', 18, 9606.0), '5970': ('RELA', 1, 9606.0), '7399': ('USH2A', 1, 9606.0), '10845': ('CLPX', 1, 9606.0), '81554': ('RCC1L', 4, 9606.0), '7818': ('DAP3', 1, 9606.0), '1511': ('CTSG', 1, 9606.0)}	16
37932750	PMC10626675	74	9	{'8192': ('CLPP', 6, 9606.0), '26284': ('ERAL1', 5, 9606.0), '23438': ('HARS2', 4, 9606.0), '3295': ('HSD17B4', 3, 9606.0), '23395': ('LARS2', 6, 9606.0), '56652': ('TWNK', 31, 9606.0), '5376': ('PMP22', 13, 9606.0), '51727': ('CMPK1', 5, 9606.0), '2395': ('FXN', 1, 9606.0)}	6
38139332	PMC10743472	1107	144	{'8192': ('CLPP', 93, 9606.0), '53895': ('Clpp', 51, 10090.0), '270166': ('Clpx', 63, 10090.0), '219189': ('Vwa8', 33, 0.0), '28030': ('Gfm1', 15, 10090.0), '70791': ('Hars2', 6, 10090.0), '72416': ('Lrpprc', 13, 10090.0), '380773': ('Slirp', 8, 0.0), '18242': ('Oat', 17, 10090.0), '56454': ('Aldh18a1', 6, 10090.0), '226139': ('Cox15', 20, 10090.0), '94281': ('Sfxn4', 10, 10090.0), '60441': ('Mrpl38', 14, 10090.0), '67681': ('Mrpl18', 9, 10090.0), '223921': ('Aaas', 55, 10090.0), '57026': ('PDXP', 46, 9606.0), '9361': ('LONP1', 6, 9606.0), '100329167': ('AAA1', 5, 9606.0), '10845': ('CLPX', 110, 9606.0), '3308': ('HSPA4', 10, 9606.0), '10049': ('DNAJB6', 4, 9606.0), '3329': ('HSPD1', 2, 9606.0), '23438': ('HARS2', 8, 9606.0), '23395': ('LARS2', 5, 9606.0), '55005': ('RMND1', 2, 9606.0), '9692': ('PRORP', 3, 9606.0), '56652': ('TWNK', 2, 9606.0), '11655': ('Alas1', 14, 10090.0), '19044': ('Ppox', 4, 10090.0), '2235': ('FECH', 3, 9606.0), '20480': ('Clpb', 5, 10090.0), '81570': ('CLPB', 1, 9606.0), '166378': ('SPATA5', 1, 9606.0), '23078': ('VWA8', 36, 9606.0), '617': ('BCS1L', 2, 9606.0), '27377': ('Yme1l1', 5, 10090.0), '69597': ('Afg3l2', 5, 10090.0), '234847': ('Spg7', 5, 10090.0), '269523': ('Vcp', 3, 10090.0), '108888': ('Atad3a', 5, 10090.0), '57837': ('Eral1', 18, 10090.0), '17708': ('COX1', 14, 10090.0), '4514': ('COX3', 4, 9606.0), '4509': ('ATP8', 2, 9606.0), '4512': ('COX1', 5, 9606.0), '17722': ('ND6', 2, 10090.0), '231413': ('Grsf1', 2, 10090.0), '67811': ('Poldip2', 3, 0.0), '3313': ('HSPA9', 7, 9606.0), '4942': ('OAT', 18, 9606.0), '243914': ('Lgi4', 9, 10090.0), '16785': ('Rpsa', 1, 10090.0), '21379': ('Tbrg4', 3, 0.0), '85476': ('GFM1', 25, 9606.0), '320806': ('Gfm2', 3, 0.0), '381038': ('Parl', 3, 10090.0), '83671': ('Sytl2', 3, 10090.0), '57815': ('Spata5', 2, 0.0), '66821': ('Bcs1l', 1, 0.0), '94061': ('Mrpl1', 3, 0.0), '78523': ('Mrpl9', 2, 10090.0), '18100': ('Mrpl40', 2, 0.0), '67308': ('Mrpl46', 1, 0.0), '52443': ('Mrpl48', 1, 0.0), '67212': ('Mrpl55', 1, 0.0), '4563': ('TRNG', 20, 9606.0), '29074': ('MRPL18', 14, 9606.0), '29093': ('MRPL22', 1, 9606.0), '26589': ('MRPL46', 4, 9606.0), '51642': ('MRPL48', 2, 9606.0), '128308': ('MRPL55', 2, 9606.0), '64978': ('MRPL38', 12, 9606.0), '102436': ('Lars2', 2, 10090.0), '17733': ('TrnI', 1, 10090.0), '71807': ('Tars2', 1, 10090.0), '100019': ('Mdn1', 3, 10090.0), '23195': ('MDN1', 4, 9606.0), '56282': ('Mrpl12', 2, 0.0), '68499': ('Mrpl53', 2, 10090.0), '6136': ('RPL12', 8, 9606.0), '6150': ('MRPL23', 2, 9606.0), '79590': ('MRPL24', 2, 9606.0), '19935': ('Mrpl23', 1, 0.0), '67707': ('Mrpl24', 1, 10090.0), '59054': ('Mrps30', 1, 10090.0), '66128': ('Mrps36', 2, 0.0), '56347': ('Eif3c', 7, 10090.0), '13669': ('Eif3a', 3, 10090.0), '17710': ('COX3', 1, 10090.0), '69956': ('Ptcd3', 4, 10090.0), '71799': ('Ptcd1', 11, 10090.0), '68927': ('Ptcd2', 2, 0.0), '2926': ('GRSF1', 5, 9606.0), '52575': ('Trmt10c', 3, 0.0), '108037': ('Shmt2', 3, 10090.0), '17768': ('Mthfd2', 2, 10090.0), '114863': ('Plpbp', 2, 0.0), '11656': ('Alas2', 6, 10090.0), '5832': ('SPG9', 13, 9606.0), '228026': ('Pdk1', 2, 10090.0), '236900': ('Pdk3', 2, 10090.0), '319518': ('Pdpr', 2, 0.0), '15526': ('Hspa9', 7, 10090.0), '80273': ('GRPEL1', 4, 9606.0), '134266': ('GRPEL2', 4, 9606.0), '728489': ('DNLZ', 3, 9606.0), '133957': ('CCDC127', 2, 9606.0), '68015': ('Trap1', 8, 10090.0), '111042': ('Hsp86-ps2', 2, 10090.0), '227197': ('Ndufs1', 3, 10090.0), '17995': ('Ndufv1', 3, 10090.0), '72900': ('Ndufv2', 2, 10090.0), '17719': ('ND4', 3, 10090.0), '17709': ('COX2', 6, 10090.0), '17718': ('ND3', 2, 10090.0), '66706': ('Ndufaf3', 2, 0.0), '76916': ('Timmdc1', 2, 10090.0), '66690': ('Tmem186', 2, 0.0), '69702': ('Ndufaf1', 2, 0.0), '26940': ('Ecsit', 2, 0.0), '229211': ('Acad9', 2, 10090.0), '68472': ('Tmem126b', 2, 0.0), '246696': ('Slc25a28', 2, 10090.0), '15510': ('Hspd1', 6, 10090.0), '107627': ('If2', 3, 10090.0), '100036405': ('Rfpw3', 3, 10090.0), '65111': ('Dap3', 3, 10090.0), '70316': ('Ndufab1', 2, 10090.0), '226539': ('Dars2', 1, 10090.0), '67417': ('Ears2', 1, 10090.0), '69955': ('Fars2', 1, 0.0), '353172': ('Gars', 1, 10090.0), '244141': ('Nars2', 1, 10090.0), '80222': ('TARS2', 1, 9606.0), '57176': ('VARS2', 1, 9606.0), '51067': ('YARS2', 1, 9606.0), '853173': ('MTM1', 3, 559292.0), '15511': ('Hspa1b', 1, 10090.0), '14149': ('Fdxr', 1, 10090.0), '11428': ('Aco1', 2, 10090.0), '14151': ('Fech', 3, 10090.0), '21374': ('Tbp', 4, 10090.0), '11461': ('Actb', 2, 10090.0), '74142': ('Lonp1', 6, 10090.0)}	22
23087880	PMC3475920	3	2	{'5617': ('PRL', 1, 9606.0), '3295': ('HSD17B4', 2, 9606.0)}	68
23162364	PMC3493840	3	2	{'5617': ('PRL', 1, 9606.0), '3295': ('HSD17B4', 2, 9606.0)}	66
24602372	PMC4015298	51	11	{'3295': ('HSD17B4', 23, 9606.0), '1431': ('CS', 1, 9606.0), '6342': ('SCP2', 2, 9606.0), '1628': ('DBP', 8, 9606.0), '55974': ('SLC50A1', 3, 9606.0), '23438': ('HARS2', 3, 9606.0), '23395': ('LARS2', 3, 9606.0), '8192': ('CLPP', 3, 9606.0), '15488': ('Hsd17b4', 2, 10090.0), '189': ('AGXT', 1, 9606.0), '4358': ('MPV17', 2, 9606.0)}	91
