PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37185208	PMC10579487	103	7	{'375': ('ARF1', 84, 9606.0), '10564': ('ARFGEF2', 11, 9606.0), '2316': ('FLNA', 1, 9606.0), '4609': ('MYC', 2, 9606.0), '23163': ('GGA3', 1, 9606.0), '9181': ('ARHGEF2', 2, 9606.0), '203228': ('C9orf72', 2, 9606.0)}	9
9382874	PMC2140200	136	15	{'19302': ('Pex2', 75, 10090.0), '29534': ('Pex2', 7, 0.0), '14433': ('Gapdh', 2, 10090.0), '12359': ('Cat', 20, 10090.0), '76055': ('Oga', 3, 10090.0), '14580': ('Gfap', 2, 10090.0), '12140': ('Fabp7', 7, 10090.0), '107980': ('107980', 5, 0.0), '12307': ('Calb1', 4, 10090.0), '113868': ('Acaa1a', 2, 10090.0), '17756': ('Map2', 1, 10090.0), '22262': ('Uox', 1, 10090.0), '19305': ('Pex5', 4, 10090.0), '320460': ('Vwc2l', 2, 10090.0), '170574': ('Sp7', 1, 10090.0)}	142
18435847	PMC2397380	92	5	{'2737': ('GLI3', 85, 9606.0), '2735': ('GLI1', 2, 9606.0), '6469': ('SHH', 2, 9606.0), '51715': ('RAB23', 2, 9606.0), '5727': ('PTCH1', 1, 9606.0)}	17
19098909	PMC2715867	146	5	{'1641': ('DCX', 84, 9606.0), '84394': ('Dcx', 33, 10116.0), '13047': ('Cux1', 16, 10090.0), '13193': ('Dcx', 11, 10090.0), '13175': ('Dclk1', 2, 10090.0)}	81
19384555	PMC2758209	30	3	{'10564': ('ARFGEF2', 26, 9606.0), '7037': ('TFRC', 1, 9606.0), '2316': ('FLNA', 3, 9606.0)}	33
19859539	PMC2762166	446	52	{'10512': ('SEMA3C', 40, 9606.0), '8829': ('NRP1', 1, 9606.0), '20348': ('Sema3c', 27, 10090.0), '23314': ('SATB2', 4, 9606.0), '18208': ('Ntn1', 2, 10090.0), '13176': ('Dcc', 3, 10090.0), '20563': ('Slit2', 5, 10090.0), '19876': ('Robo1', 2, 10090.0), '13835': ('Epha1', 2, 10090.0), '18186': ('Nrp1', 48, 10090.0), '223828': ('Pphln1', 39, 10090.0), '22152': ('Tubb3', 4, 10090.0), '52897': ('Rbfox3', 2, 10090.0), '2016': ('EMX1', 3, 9606.0), '21375': ('Tbr1', 4, 10090.0), '57030': ('SLC17A7', 2, 9606.0), '794': ('CALB2', 41, 9606.0), '10716': ('TBR1', 3, 9606.0), '2571': ('GAD1', 53, 9606.0), '429': ('ASCL1', 44, 9606.0), '18008': ('Nes', 2, 10090.0), '6507': ('SLC1A3', 2, 9606.0), '2670': ('GFAP', 4, 9606.0), '13796': ('Emx1', 2, 10090.0), '14061': ('F2', 12, 10090.0), '13640': ('Efna5', 1, 10090.0), '17172': ('Ascl1', 42, 10090.0), '21785': ('Tff2', 1, 10090.0), '1946': ('EFNA5', 4, 9606.0), '1630': ('DCC', 4, 9606.0), '836': ('CASP3', 2, 9606.0), '20614': ('Snap25', 2, 10090.0), '12287': ('Cacna1b', 6, 10090.0), '109648': ('Npy', 2, 10090.0), '14580': ('Gfap', 1, 10090.0), '8828': ('NRP2', 8, 9606.0), '12505': ('Cd44', 1, 10090.0), '19699': ('Reln', 3, 10090.0), '3897': ('L1CAM', 1, 9606.0), '10371': ('SEMA3A', 3, 9606.0), '7294': ('TXK', 1, 9606.0), '79811': ('SLTM', 3, 9606.0), '2064': ('ERBB2', 1, 9606.0), '3791': ('KDR', 1, 9606.0), '13838': ('Epha4', 1, 10090.0), '270190': ('Ephb1', 1, 10090.0), '13642': ('Efnb2', 1, 10090.0), '6616': ('SNAP25', 1, 9606.0), '793': ('CALB1', 1, 9606.0), '8320': ('EOMES', 1, 9606.0), '4852': ('NPY', 1, 9606.0), '57084': ('SLC17A6', 1, 9606.0)}	282
19915675	PMC2773003	473	17	{'2316': ('FLNA', 264, 9606.0), '2317': ('FLNB', 88, 9606.0), '2318': ('FLNC', 31, 9606.0), '192176': ('Flna', 25, 10090.0), '70598': ('Filip1', 3, 10090.0), '26407': ('Map3k4', 2, 10090.0), '286940': ('Flnb', 10, 10090.0), '68794': ('Flnc', 5, 10090.0), '7414': ('VCL', 11, 9606.0), '3688': ('ITGB1', 5, 9606.0), '2335': ('FN1', 15, 9606.0), '158506': ('CBLL2', 4, 9606.0), '54751': ('FBLIM1', 2, 9606.0), '22330': ('Vcl', 1, 10090.0), '16412': ('Itgb1', 3, 10090.0), '14268': ('Fn1', 2, 10090.0), '65256': ('Asb2', 2, 10090.0)}	116
20849621	PMC2949675	12	12	{'16779': ('Lamb2', 1, 10090.0), '2263': ('FGFR2', 1, 9606.0), '5727': ('PTCH1', 1, 9606.0), '5048': ('PAFAH1B1', 1, 9606.0), '9839': ('ZEB2', 1, 9606.0), '1387': ('CREBBP', 1, 9606.0), '2033': ('EP300', 1, 9606.0), '2737': ('GLI3', 1, 9606.0), '9990': ('SLC12A6', 1, 9606.0), '8820': ('HESX1', 1, 9606.0), '54806': ('AHI1', 1, 9606.0), '55624': ('POMGNT1', 1, 9606.0)}	35
21559156	PMC3087987	0	0	{}	225
22548087	PMC3324140	0	0	{}	115
24039873	PMC3767742	12	2	{'21898': ('Tlr4', 8, 10090.0), '67685': ('Dnaaf4', 4, 10090.0)}	133
24163513	PMC3800318	0	0	{}	334
24251137	PMC3830283	5	1	{'2796': ('GNRH1', 5, 9606.0)}	25
24252195	PMC3893534	267	30	{'1605': ('DAG1', 31, 9606.0), '13138': ('Dag1', 14, 10090.0), '13405': ('Dmd', 11, 10090.0), '11603': ('Agrn', 3, 10090.0), '268780': ('Egflam', 2, 10090.0), '18008': ('Nes', 67, 10090.0), '18545': ('Pcp2', 16, 10090.0), '22146': ('Tuba1c', 10, 10090.0), '14580': ('Gfap', 28, 10090.0), '25293': ('Aqp4', 1, 10116.0), '80841': ('Fabp7', 2, 10116.0), '83839': ('Calb1', 1, 10116.0), '24387': ('Gfap', 4, 10116.0), '29718': ('Kcnj10', 1, 10116.0), '25595': ('Map2', 2, 10116.0), '287847': ('Rbfox3', 2, 10116.0), '25509': ('Pax6', 4, 10116.0), '29499': ('Shh', 1, 10116.0), '21367': ('Cntn2', 10, 10090.0), '16019': ('Ighm', 1, 10090.0), '52897': ('Rbfox3', 11, 10090.0), '18563': ('Pcx', 3, 10090.0), '12140': ('Fabp7', 3, 10090.0), '11829': ('Aqp4', 9, 10090.0), '16513': ('Kcnj10', 6, 10090.0), '20423': ('Shh', 9, 10090.0), '17756': ('Map2', 5, 10090.0), '18508': ('Pax6', 5, 10090.0), '16202': ('Ilk', 3, 10090.0), '68273': ('Pomgnt1', 2, 0.0)}	239
24949054	PMC4058068	2	1	{'374654': ('KIF7', 2, 9606.0)}	61
25688044	PMC4150677	0	0	{}	226
26523152	PMC4628255	72	5	{'5048': ('PAFAH1B1', 56, 9606.0), '1641': ('DCX', 4, 9606.0), '7531': ('YWHAE', 6, 9606.0), '7846': ('TUBA1A', 5, 9606.0), '2597': ('GAPDH', 1, 9606.0)}	235
26702182	PMC4676216	3	2	{'27185': ('DISC1', 2, 9606.0), '81565': ('NDEL1', 1, 9606.0)}	54
27081521	PMC4785560	41	5	{'374654': ('KIF7', 32, 9606.0), '6469': ('SHH', 6, 9606.0), '2736': ('GLI2', 1, 9606.0), '2737': ('GLI3', 1, 9606.0), '219844': ('HYLS1', 1, 9606.0)}	3
