PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36917121	PMC10019489	159	24	{'84695': ('LOXL3', 78, 9606.0), '4043': ('LRPAP1', 25, 9606.0), '407': ('ARR3', 14, 9606.0), '5956': ('OPN1LW', 6, 9606.0), '100359406': ('MYP18', 2, 0.0), '4657': ('MYP1', 1, 0.0), '1280': ('COL2A1', 4, 9606.0), '1301': ('DFNA37', 2, 9606.0), '5080': ('PAX6', 2, 9606.0), '27151': ('CPAMD8', 2, 9606.0), '6121': ('RPE65', 2, 9606.0), '201973': ('PRIMPOL', 1, 9606.0), '55471': ('NDUFAF7', 1, 9606.0), '8974': ('P4HA2', 1, 9606.0), '9997': ('SCO2', 2, 9606.0), '137970': ('UNC5D', 1, 9606.0), '682': ('BSG', 1, 9606.0), '283375': ('SLC39A5', 2, 9606.0), '1512': ('CTSH', 2, 9606.0), '84146': ('ZNF644', 2, 9606.0), '7040': ('TGFB1', 4, 9606.0), '2006': ('ELN', 1, 9606.0), '5599': ('MAPK8', 1, 9606.0), '4035': ('LRP1', 2, 9606.0)}	598
37180493	PMC10032448	49	6	{'1297': ('COL9A1', 5, 9606.0), '1299': ('COL9A3', 6, 9606.0), '1298': ('COL9A2', 5, 9606.0), '1302': ('COL11A2', 2, 9606.0), '1301': ('DFNA37', 15, 9606.0), '1280': ('COL2A1', 16, 9606.0)}	12
37273500	PMC10239236	0	0	{}	108
37347055	PMC10279880	71	12	{'1302': ('COL11A2', 30, 9606.0), '1280': ('COL2A1', 4, 9606.0), '1301': ('DFNA37', 5, 9606.0), '1297': ('COL9A1', 3, 9606.0), '1298': ('COL9A2', 3, 9606.0), '1299': ('COL9A3', 3, 9606.0), '4036': ('LRP2', 5, 9606.0), '64412': ('GZF1', 3, 9606.0), '652': ('BMP4', 5, 9606.0), '8985': ('PLOD3', 3, 9606.0), '84695': ('LOXL3', 5, 9606.0), '1593': ('CYP27A1', 2, 9606.0)}	225
37538314	PMC10394095	49	3	{'4693': ('NDP', 40, 9606.0), '60482': ('SLC5A7', 8, 9606.0), '6713': ('SQLE', 1, 9606.0)}	81
38153936	PMC10754463	79	7	{'100685969': ('COL11A1', 29, 9615.0), '1301': ('DFNA37', 32, 9606.0), '1299': ('COL9A3', 3, 9606.0), '1298': ('COL9A2', 2, 9606.0), '1302': ('COL11A2', 4, 9606.0), '1280': ('COL2A1', 8, 9606.0), '1290': ('COL5A2', 1, 9606.0)}	271
38161915	PMC10755609	1	1	{'1301': ('DFNA37', 1, 9606.0)}	366
38073514	PMC10767595	253	28	{'1280': ('COL2A1', 158, 9606.0), '1301': ('DFNA37', 6, 9606.0), '1302': ('COL11A2', 2, 9606.0), '1297': ('COL9A1', 3, 9606.0), '1298': ('COL9A2', 3, 9606.0), '67443': ('Map1lc3b', 1, 10090.0), '13666': ('Eif2ak3', 2, 10090.0), '12330': ('Canx', 1, 10090.0), '12367': ('Casp3', 1, 10090.0), '11461': ('Actb', 1, 10090.0), '468': ('ATF4', 7, 9606.0), '3034': ('HAL', 1, 9606.0), '597': ('BCL2A1', 4, 9606.0), '3123': ('HLA-DRB1', 11, 9606.0), '56244': ('BTNL2', 9, 9606.0), '100196919': ('SS3', 4, 9606.0), '11066': ('SNRNP35', 5, 9606.0), '59330': ('GER', 1, 9606.0), '2922': ('GRP', 1, 9606.0), '2815': ('GP9', 1, 9606.0), '1129': ('CHRM2', 5, 9606.0), '2069': ('EREG', 1, 9606.0), '821': ('CANX', 1, 9606.0), '9451': ('EIF2AK3', 12, 9606.0), '83939': ('EIF2A', 1, 9606.0), '81631': ('MAP1LC3B', 5, 9606.0), '836': ('CASP3', 3, 9606.0), '728378': ('POTEF', 3, 9606.0)}	220
38283465	PMC10817791	8	4	{'1280': ('COL2A1', 1, 9606.0), '1301': ('DFNA37', 1, 9606.0), '26503': ('SLC17A5', 5, 9606.0), '2875': ('GPT', 1, 9606.0)}	337
18816376	PMC2564906	2	2	{'1280': ('COL2A1', 1, 9606.0), '1301': ('DFNA37', 1, 9606.0)}	350
