PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37808519	PMC10552185	347	11	{'820': ('CAMP', 219, 9606.0), '501': ('ALDH7A1', 49, 9606.0), '5144': ('PDE4D', 11, 9606.0), '5534': ('PPP3R1', 57, 9606.0), '441931': ('VN1R17P', 3, 9606.0), '5577': ('PRKAR2B', 1, 9606.0), '5573': ('PRKAR1A', 3, 9606.0), '5141': ('PDE4A', 1, 9606.0), '5151': ('PDE8A', 1, 9606.0), '4907': ('NT5E', 1, 9606.0), '3263': ('HPX', 1, 9606.0)}	52
19144099	PMC2648951	0	0	{}	110
25075981	PMC4159793	73	8	{'5573': ('PRKAR1A', 33, 9606.0), '5144': ('PDE4D', 8, 9606.0), '2778': ('GNAS', 4, 9606.0), '5741': ('PTH', 8, 9606.0), '19084': ('Prkar1a', 11, 10090.0), '250': ('ALPP', 5, 9606.0), '3479': ('IGF1', 3, 9606.0), '5577': ('PRKAR2B', 1, 9606.0)}	55
26347651	PMC4539479	37	7	{'5573': ('PRKAR1A', 11, 9606.0), '5566': ('PRKACA', 5, 9606.0), '441931': ('VN1R17P', 7, 9606.0), '5569': ('PKIA', 1, 9606.0), '154': ('ADRB2', 10, 9606.0), '8165': ('AKAP1', 2, 9606.0), '79631': ('EFL1', 1, 9606.0)}	99
26441667	PMC4585161	0	0	{}	127
28804209	PMC5537214	52	7	{'5573': ('PRKAR1A', 16, 9606.0), '5144': ('PDE4D', 6, 9606.0), '5741': ('PTH', 10, 9606.0), '5443': ('POMC', 6, 9606.0), '8836': ('GGH', 5, 9606.0), '2796': ('GNRH1', 6, 9606.0), '3630': ('INS', 3, 9606.0)}	30
28515031	PMC5785644	92	9	{'5144': ('PDE4D', 36, 9606.0), '2778': ('GNAS', 10, 9606.0), '820': ('CAMP', 12, 9606.0), '1909': ('EDNRA', 8, 9606.0), '5741': ('PTH', 7, 9606.0), '5573': ('PRKAR1A', 8, 9606.0), '107': ('ADCY1', 1, 9606.0), '5744': ('PTHLH', 7, 9606.0), '5141': ('PDE4A', 3, 9606.0)}	71
29280743	PMC5790322	202	18	{'5741': ('PTH', 33, 9606.0), '5744': ('PTHLH', 14, 9606.0), '2778': ('GNAS', 102, 9606.0), '5573': ('PRKAR1A', 11, 9606.0), '5144': ('PDE4D', 11, 9606.0), '5139': ('PDE3A', 6, 9606.0), '2691': ('GHRH', 4, 9606.0), '5745': ('PTH1R', 6, 9606.0), '8675': ('STX16', 2, 9606.0), '8074': ('FGF23', 4, 9606.0), '2591': ('GALNT3', 1, 9606.0), '3239': ('HOXD13', 1, 9606.0), '7253': ('TSHR', 1, 9606.0), '796': ('CALCA', 2, 9606.0), '2641': ('GCG', 1, 9606.0), '2796': ('GNRH1', 1, 9606.0), '3952': ('LEP', 1, 9606.0), '112935892': ('LINC02605', 1, 9606.0)}	31
29959430	PMC6541219	435	30	{'5741': ('PTH', 93, 9606.0), '5744': ('PTHLH', 22, 9606.0), '5745': ('PTH1R', 5, 9606.0), '2778': ('GNAS', 179, 9606.0), '1385': ('CREB1', 3, 9606.0), '5139': ('PDE3A', 7, 9606.0), '5144': ('PDE4D', 28, 9606.0), '9759': ('HDAC4', 3, 9606.0), '7227': ('TRPS1', 4, 9606.0), '2691': ('GHRH', 8, 9606.0), '796': ('CALCA', 5, 9606.0), '5573': ('PRKAR1A', 25, 9606.0), '3239': ('HOXD13', 2, 9606.0), '250': ('ALPP', 2, 9606.0), '90': ('ACVR1', 1, 9606.0), '8074': ('FGF23', 2, 9606.0), '2591': ('GALNT3', 1, 9606.0), '5443': ('POMC', 1, 9606.0), '4160': ('MC4R', 1, 9606.0), '3952': ('LEP', 4, 9606.0), '3953': ('LEPR', 1, 9606.0), '7253': ('TSHR', 1, 9606.0), '8675': ('STX16', 10, 9606.0), '112935892': ('LINC02605', 3, 9606.0), '2688': ('GH1', 11, 9606.0), '3479': ('IGF1', 2, 9606.0), '1268': ('CNR1', 2, 9606.0), '3630': ('INS', 6, 9606.0), '5972': ('REN', 2, 9606.0), '5916': ('RARG', 1, 9606.0)}	2
32318528	PMC7155765	112	7	{'2778': ('GNAS', 68, 9606.0), '5144': ('PDE4D', 18, 9606.0), '5573': ('PRKAR1A', 17, 9606.0), '8675': ('STX16', 3, 9606.0), '5741': ('PTH', 4, 9606.0), '4160': ('MC4R', 1, 9606.0), '2691': ('GHRH', 1, 9606.0)}	108
32782451	PMC7412821	90	9	{'2688': ('GH1', 42, 9606.0), '2691': ('GHRH', 5, 9606.0), '5573': ('PRKAR1A', 19, 9606.0), '3479': ('IGF1', 6, 9606.0), '5741': ('PTH', 7, 9606.0), '2778': ('GNAS', 2, 9606.0), '5144': ('PDE4D', 7, 9606.0), '3486': ('IGFBP3', 1, 9606.0), '1280': ('COL2A1', 1, 9606.0)}	104
32784895	PMC7460819	281	21	{'12796': ('Camp', 64, 10090.0), '5144': ('PDE4D', 51, 9606.0), '5141': ('PDE4A', 60, 9606.0), '1385': ('CREB1', 7, 9606.0), '10399': ('RACK1', 13, 9606.0), '10411': ('RAPGEF3', 4, 9606.0), '5142': ('PDE4B', 15, 9606.0), '5143': ('PDE4C', 2, 9606.0), '238871': ('Pde4d', 10, 10090.0), '9261': ('MAPKAPK2', 3, 9606.0), '14694': ('Rack1', 4, 10090.0), '11555': ('Adrb2', 5, 10090.0), '14645': ('Glul', 1, 10090.0), '18578': ('Pde4b', 1, 10090.0), '12322': ('Camk2a', 7, 10090.0), '27185': ('DISC1', 11, 9606.0), '12912': ('Creb1', 14, 10090.0), '223864': ('Rapgef3', 5, 10090.0), '154': ('ADRB2', 2, 9606.0), '2597': ('GAPDH', 1, 9606.0), '14433': ('Gapdh', 1, 10090.0)}	65
32993552	PMC7526353	45	7	{'5144': ('PDE4D', 10, 9606.0), '5741': ('PTH', 7, 9606.0), '5573': ('PRKAR1A', 7, 9606.0), '2248': ('FGF3', 2, 9606.0), '415': ('ARSL', 2, 9606.0), '4763': ('NF1', 16, 9606.0), '2778': ('GNAS', 1, 9606.0)}	62
33858404	PMC8051037	81	10	{'5144': ('PDE4D', 47, 9606.0), '5573': ('PRKAR1A', 12, 9606.0), '9788': ('MTSS1', 1, 9606.0), '5139': ('PDE3A', 1, 9606.0), '5741': ('PTH', 7, 9606.0), '2688': ('GH1', 1, 9606.0), '5443': ('POMC', 1, 9606.0), '5140': ('PDE3B', 1, 9606.0), '5141': ('PDE4A', 7, 9606.0), '5744': ('PTHLH', 3, 9606.0)}	83
33179219	PMC8159830	130	10	{'2778': ('GNAS', 48, 9606.0), '5741': ('PTH', 28, 9606.0), '5744': ('PTHLH', 7, 9606.0), '5745': ('PTH1R', 5, 9606.0), '5573': ('PRKAR1A', 15, 9606.0), '5144': ('PDE4D', 17, 9606.0), '5139': ('PDE3A', 4, 9606.0), '796': ('CALCA', 2, 9606.0), '2691': ('GHRH', 1, 9606.0), '8675': ('STX16', 3, 9606.0)}	17
36006853	PMC9513636	97	11	{'5144': ('PDE4D', 16, 9606.0), '5573': ('PRKAR1A', 27, 9606.0), '2778': ('GNAS', 16, 9606.0), '5741': ('PTH', 25, 9606.0), '7200': ('TRH', 3, 9606.0), '2625': ('GATA3', 2, 9606.0), '9247': ('GCM2', 2, 9606.0), '326': ('AIRE', 1, 9606.0), '846': ('CASR', 1, 9606.0), '5744': ('PTHLH', 3, 9606.0), '470': ('ATHS', 1, 9606.0)}	44
36324970	PMC9610676	4	2	{'5573': ('PRKAR1A', 2, 9606.0), '5144': ('PDE4D', 2, 9606.0)}	93
99154	None	0	0	{}	96
188348	None	0	0	{}	42
426925	None	0	0	{}	19
457123	None	0	0	{}	28
643365	None	0	0	{}	121
669707	None	0	0	{}	119
870942	None	0	0	{}	18
1180631	None	0	0	{}	125
1261107	None	0	0	{}	98
1342872	None	0	0	{}	109
1860254	None	0	0	{}	38
2012131	None	0	0	{}	118
2911784	None	0	0	{}	25
3339057	None	0	0	{}	69
3583381	None	0	0	{}	91
3803017	None	0	0	{}	126
3910617	None	1	1	{'2688': ('GH1', 1, 9606.0)}	117
4025387	None	1	1	{'11005': ('SPINK5', 1, 9606.0)}	116
4422749	None	0	0	{}	86
5305130	None	0	0	{}	23
5551869	None	0	0	{}	113
7098279	None	0	0	{}	130
7259015	None	0	0	{}	97
7960003	None	0	0	{}	123
8235885	None	0	0	{}	68
8719433	None	0	0	{}	103
10804949	None	0	0	{}	101
11057231	None	0	0	{}	13
11200992	None	2	1	{'2778': ('GNAS', 2, 9606.0)}	59
12164361	None	0	0	{}	120
13860224	None	0	0	{}	131
14022081	None	0	0	{}	94
14140678	None	0	0	{}	49
14191640	None	0	0	{}	115
14213558	None	0	0	{}	114
14327368	None	0	0	{}	128
14447114	None	0	0	{}	90
16141486	None	0	0	{}	61
17663300	None	0	0	{}	72
20023341	None	0	0	{}	53
21651393	None	3	2	{'5573': ('PRKAR1A', 2, 9606.0), '2778': ('GNAS', 1, 9606.0)}	33
22281501	None	3	2	{'320772': ('Mdga2', 2, 10090.0), '2691': ('GHRH', 1, 9606.0)}	105
22723333	None	28	6	{'5573': ('PRKAR1A', 8, 9606.0), '820': ('CAMP', 6, 9606.0), '10663': ('CXCR6', 5, 9606.0), '5144': ('PDE4D', 4, 9606.0), '2778': ('GNAS', 4, 9606.0), '5741': ('PTH', 1, 9606.0)}	66
22815067	None	2	2	{'5573': ('PRKAR1A', 1, 9606.0), '5745': ('PTH1R', 1, 9606.0)}	1
23033274	None	9	3	{'5144': ('PDE4D', 6, 9606.0), '5573': ('PRKAR1A', 2, 9606.0), '3630': ('INS', 1, 9606.0)}	58
23223481	None	0	0	{}	54
23425300	None	6	2	{'5573': ('PRKAR1A', 5, 9606.0), '5741': ('PTH', 1, 9606.0)}	60
