PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36273396	PMC10092631	13	2	{'57338': ('JPH3', 12, 9606.0), '79133': ('NDUFAF5', 1, 9606.0)}	300
36749827	PMC10178798	99	10	{'477': ('ATP1A2', 69, 9606.0), '1769': ('DNAH8', 2, 9606.0), '476': ('ATP1A1', 3, 9606.0), '478': ('ATP1A3', 13, 9606.0), '480': ('ATP1A4', 3, 9606.0), '6329': ('SCN4A', 2, 9606.0), '23221': ('RHOBTB2', 2, 9606.0), '57465': ('TBC1D24', 2, 9606.0), '128989': ('TANGO2', 2, 9606.0), '479': ('ATP12A', 1, 9606.0)}	319
36825462	PMC10393392	9	2	{'7122': ('CLDN5', 8, 9606.0), '478': ('ATP1A3', 1, 9606.0)}	32
37614148	PMC10724509	30	6	{'478': ('ATP1A3', 25, 9606.0), '51727': ('CMPK1', 1, 9606.0), '6443': ('SGCB', 1, 9606.0), '1738': ('DLD', 1, 9606.0), '374291': ('NDUFS7', 1, 9606.0), '232975': ('Atp1a3', 1, 10090.0)}	294
22842232	PMC3442240	114	7	{'478': ('ATP1A3', 87, 9606.0), '1769': ('DNAH8', 14, 9606.0), '477': ('ATP1A2', 9, 9606.0), '2261': ('FGFR3', 1, 9606.0), '232975': ('Atp1a3', 1, 10090.0), '2597': ('GAPDH', 1, 9606.0), '728378': ('POTEF', 1, 9606.0)}	135
23409136	PMC3568031	84	8	{'478': ('ATP1A3', 46, 9606.0), '13417': ('Dnah8', 11, 10090.0), '773': ('CACNA1A', 3, 9606.0), '477': ('ATP1A2', 9, 9606.0), '152330': ('CNTN4', 4, 9606.0), '23345': ('SYNE1', 6, 9606.0), '476': ('ATP1A1', 1, 9606.0), '232975': ('Atp1a3', 4, 10090.0)}	226
23527305	PMC3603922	59	14	{'232975': ('Atp1a3', 15, 10090.0), '478': ('ATP1A3', 4, 9606.0), '28881': ('IGKV2D-30', 4, 9606.0), '170589': ('GPHA2', 2, 9606.0), '28883': ('IGKV2D-28', 3, 9606.0), '19699': ('Reln', 4, 10090.0), '18858': ('Pmp22', 2, 10090.0), '16000': ('Igf1', 2, 10090.0), '14599': ('Gh', 2, 10090.0), '12286': ('Cacna1a', 2, 10090.0), '30931': ('Tor1a', 3, 10090.0), '110834': ('Chrna3', 10, 10090.0), '20454': ('St3gal5', 5, 10090.0), '98660': ('Atp1a2', 1, 10090.0)}	104
23565191	PMC3615018	361	100	{'6606': ('SMN1', 33, 9606.0), '6696': ('SPP1', 11, 9606.0), '22918': ('CD93', 6, 9606.0), '1012': ('CDH13', 7, 9606.0), '12845': ('Comp', 10, 10090.0), '1803': ('DPP4', 12, 9606.0), '4060': ('LUM', 10, 9606.0), '5184': ('PEPD', 8, 9606.0), '7060': ('THBS4', 8, 9606.0), '7148': ('TNXB', 9, 9606.0), '148113': ('CILP2', 3, 9606.0), '7123': ('CLEC3B', 9, 9606.0), '54507': ('ADAMTSL4', 3, 9606.0), '55118': ('CRTAC1', 2, 9606.0), '2165': ('F13B', 1, 9606.0), '325': ('APCS', 6, 9606.0), '7448': ('VTN', 8, 9606.0), '2934': ('GSN', 5, 9606.0), '7412': ('VCAM1', 3, 9606.0), '3489': ('IGFBP6', 5, 9606.0), '5793': ('PTPRG', 1, 9606.0), '7057': ('THBS1', 2, 9606.0), '3936': ('LCP1', 1, 9606.0), '6402': ('SELL', 1, 9606.0), '2022': ('ENG', 9, 9606.0), '5216': ('PFN1', 1, 9606.0), '5004': ('ORM1', 2, 9606.0), '6367': ('CCL22', 2, 9606.0), '7056': ('THBD', 1, 9606.0), '796': ('CALCA', 1, 9606.0), '3952': ('LEP', 10, 9606.0), '4313': ('MMP2', 2, 9606.0), '51727': ('CMPK1', 1, 9606.0), '163': ('AP2B1', 1, 9606.0), '1636': ('ACE', 1, 9606.0), '2806': ('GOT2', 2, 9606.0), '958': ('CD40', 2, 9606.0), '4282': ('MIF', 2, 9606.0), '285': ('ANGPT2', 2, 9606.0), '7422': ('VEGFA', 2, 9606.0), '4353': ('MPO', 1, 9606.0), '2056': ('EPO', 1, 9606.0), '177': ('AGER', 1, 9606.0), '3606': ('IL18', 3, 9606.0), '6356': ('CCL11', 1, 9606.0), '6360': ('CCL16', 1, 9606.0), '3552': ('IL1A', 2, 9606.0), '6275': ('S100A4', 2, 9606.0), '2739': ('GLO1', 1, 9606.0), '2321': ('FLT1', 1, 9606.0), '2064': ('ERBB2', 6, 9606.0), '4831': ('NME2', 1, 9606.0), '10549': ('PRDX4', 2, 9606.0), '5329': ('PLAUR', 1, 9606.0), '3570': ('IL6R', 2, 9606.0), '6369': ('CCL24', 3, 9606.0), '29968': ('PSAT1', 2, 9606.0), '7040': ('TGFB1', 2, 9606.0), '26362': ('Axl', 8, 10090.0), '3630': ('INS', 5, 9606.0), '1116': ('CHI3L1', 4, 9606.0), '18654': ('Pgf', 3, 10090.0), '3075': ('CFH', 3, 9606.0), '6462': ('SHBG', 3, 9606.0), '5539': ('PPY', 2, 9606.0), '197': ('AHSG', 2, 9606.0), '3488': ('IGFBP5', 4, 9606.0), '337': ('APOA4', 3, 9606.0), '1509': ('CTSD', 6, 9606.0), '1401': ('CRP', 6, 9606.0), '6607': ('SMN2', 7, 9606.0), '1649': ('DDIT3', 7, 9606.0), '8530': ('CST7', 9, 9606.0), '3586': ('IL10', 2, 9606.0), '3484': ('IGFBP1', 2, 9606.0), '2805': ('GOT1', 1, 9606.0), '7133': ('TNFRSF1B', 1, 9606.0), '6351': ('CCL4', 2, 9606.0), '56729': ('RETN', 1, 9606.0), '7132': ('TNFRSF1A', 1, 9606.0), '5328': ('PLAU', 1, 9606.0), '29899': ('GPSM2', 6, 9606.0), '7076': ('TIMP1', 1, 9606.0), '9370': ('ADIPOQ', 2, 9606.0), '338': ('APOB', 4, 9606.0), '21922': ('Clec3b', 2, 10090.0), '6347': ('CCL2', 4, 9606.0), '2192': ('FBLN1', 2, 9606.0), '5228': ('PGF', 1, 9606.0), '3479': ('IGF1', 6, 9606.0), '13866': ('Erbb2', 1, 10090.0), '16000': ('Igf1', 2, 10090.0), '20750': ('Spp1', 1, 10090.0), '20595': ('Smn1', 2, 10090.0), '56717': ('Mtor', 1, 10090.0), '21803': ('Tgfb1', 1, 10090.0), '18196': ('Nsg1', 1, 10090.0), '20296': ('Ccl2', 1, 10090.0), '109801': ('Glo1', 1, 10090.0), '19109': ('Prl', 1, 10090.0)}	302
24468074	PMC3937150	50	8	{'478': ('ATP1A3', 42, 9606.0), '80232': ('WDR26', 1, 9606.0), '115749': ('C12orf56', 1, 9606.0), '4008': ('LMO7', 1, 9606.0), '8632': ('DNAH17', 1, 9606.0), '6614': ('SIGLEC1', 1, 9606.0), '94025': ('MUC16', 1, 9606.0), '6247': ('RS1', 2, 9606.0)}	233
24842602	PMC4026576	64	8	{'478': ('ATP1A3', 44, 9606.0), '773': ('CACNA1A', 2, 9606.0), '477': ('ATP1A2', 2, 9606.0), '6507': ('SLC1A3', 1, 9606.0), '100329126': ('ATP1A3', 12, 0.0), '397481': ('ATP1A1', 1, 9823.0), '199800': ('ADM5', 1, 9606.0), '232975': ('Atp1a3', 1, 10090.0)}	154
