PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37649308	PMC10767285	78	9	{'203859': ('ANO5', 58, 9606.0), '79811': ('SLTM', 6, 9606.0), '55107': ('ANO1', 2, 9606.0), '196527': ('ANO6', 2, 9606.0), '200958': ('MUC20', 4, 9606.0), '3082': ('HGF', 2, 9606.0), '774': ('CACNA1B', 2, 9606.0), '63982': ('ANO3', 1, 9606.0), '3710': ('ITPR3', 1, 9606.0)}	40
26693275	PMC4685631	259	31	{'233246': ('Ano5', 102, 10090.0), '203859': ('ANO5', 41, 9606.0), '12722': ('Clca3a1', 6, 10090.0), '101772': ('Ano1', 6, 10090.0), '243634': ('Ano2', 2, 10090.0), '228432': ('Ano3', 1, 10090.0), '404545': ('Ano7', 3, 0.0), '105722': ('Ano6', 4, 10090.0), '14433': ('Gapdh', 4, 10090.0), '12391': ('Cav3', 3, 10090.0), '13405': ('Dmd', 11, 10090.0), '18125': ('Nos1', 11, 10090.0), '26903': ('Dysf', 16, 10090.0), '859': ('CAV3', 1, 9606.0), '546611': ('Klhl33', 4, 0.0), '242377': ('Pm20d2', 4, 0.0), '117146': ('Ube3b', 1, 10090.0), '53323': ('Ube2k', 1, 10090.0), '229541': ('Dennd4b', 2, 0.0), '52064': ('Coq5', 4, 0.0), '12041': ('Bckdk', 2, 10090.0), '20465': ('Sim2', 1, 10090.0), '20249': ('Scd1', 4, 10090.0), '15439': ('Hp', 2, 10090.0), '11537': ('Cfd', 5, 10090.0), '11657': ('Alb', 3, 10090.0), '57264': ('Retn', 3, 10090.0), '22041': ('Trf', 3, 10090.0), '22259': ('Nr1h3', 3, 10090.0), '20186': ('Nr1h4', 3, 10090.0), '22288': ('Utrn', 3, 10090.0)}	43
27216912	PMC4877638	37	8	{'1277': ('COL1A1', 5, 9606.0), '203859': ('ANO5', 4, 9606.0), '55107': ('ANO1', 2, 9606.0), '55129': ('ANO10', 1, 9606.0), '57101': ('ANO2', 2, 9606.0), '1289': ('COL5A1', 11, 9606.0), '105722': ('Ano6', 6, 10090.0), '196527': ('ANO6', 6, 9606.0)}	21
28176803	PMC5296836	163	20	{'203859': ('ANO5', 76, 9606.0), '1277': ('COL1A1', 1, 9606.0), '632': ('BGLAP', 1, 9606.0), '121340': ('SP7', 1, 9606.0), '860': ('RUNX2', 1, 9606.0), '99709': ('Clca4b', 6, 10090.0), '2778': ('GNAS', 1, 9606.0), '811': ('CALR', 4, 9606.0), '233246': ('Ano5', 30, 10090.0), '12097': ('Bglap2', 8, 10090.0), '12842': ('Col1a1', 5, 10090.0), '12393': ('Runx2', 9, 10090.0), '170574': ('Sp7', 8, 10090.0), '101772': ('Ano1', 1, 10090.0), '243634': ('Ano2', 1, 10090.0), '21803': ('Tgfb1', 5, 10090.0), '1289': ('COL5A1', 1, 9606.0), '12317': ('Calr', 1, 10090.0), '11461': ('Actb', 1, 10090.0), '14433': ('Gapdh', 2, 10090.0)}	5
29124309	PMC5897490	180	8	{'203859': ('ANO5', 101, 9606.0), '55107': ('ANO1', 13, 9606.0), '57101': ('ANO2', 21, 9606.0), '196527': ('ANO6', 21, 9606.0), '2069': ('EREG', 3, 9606.0), '308': ('ANXA5', 17, 9606.0), '243634': ('Ano2', 2, 10090.0), '105722': ('Ano6', 2, 10090.0)}	31
29665321	PMC5903698	201	8	{'203859': ('ANO5', 150, 9606.0), '233246': ('Ano5', 25, 10090.0), '12330': ('Canx', 1, 10090.0), '1756': ('DMD', 8, 9606.0), '2597': ('GAPDH', 4, 9606.0), '923': ('CD6', 4, 9606.0), '821': ('CANX', 5, 9606.0), '8291': ('DYSF', 4, 9606.0)}	42
30672373	PMC6380213	38	4	{'203859': ('ANO5', 29, 9606.0), '196527': ('ANO6', 4, 9606.0), '55107': ('ANO1', 2, 9606.0), '308': ('ANXA5', 3, 9606.0)}	2
30797234	PMC6387549	2	1	{'203859': ('ANO5', 2, 9606.0)}	41
32455153	PMC7235620	143	8	{'233246': ('Ano5', 102, 10090.0), '203859': ('ANO5', 26, 9606.0), '196527': ('ANO6', 3, 9606.0), '14433': ('Gapdh', 3, 10090.0), '18158': ('Nppb', 2, 10090.0), '76282': ('Gpt', 3, 10090.0), '235504': ('Slc17a5', 3, 10090.0), '4879': ('NPPB', 1, 9606.0)}	17
34291158	PMC8290902	50	6	{'100140158': ('ANO5', 18, 0.0), '203859': ('ANO5', 20, 9606.0), '51727': ('CMPK1', 4, 9606.0), '1293': ('COL6A3', 2, 9606.0), '233246': ('Ano5', 5, 10090.0), '99709': ('Clca4b', 1, 10090.0)}	4
