PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36825575	PMC10018243	109	4	{'6683': ('SPAST', 88, 9606.0), '100329167': ('AAA1', 18, 9606.0), '1769': ('DNAH8', 2, 9606.0), '5531': ('PPP4C', 1, 9606.0)}	364
36593509	PMC10115226	2	1	{'6683': ('SPAST', 2, 9606.0)}	501
37514857	PMC10384193	0	0	{}	795
37554253	PMC10404805	37	3	{'80208': ('ALS5', 33, 9606.0), '113612': ('CYP2U1', 1, 9606.0), '8836': ('GGH', 3, 9606.0)}	292
37766787	PMC10520970	110	26	{'6687': ('SPG7', 46, 9606.0), '7190': ('HSP90B2P', 1, 9606.0), '234847': ('Spg7', 13, 10090.0), '6683': ('SPAST', 2, 9606.0), '80208': ('ALS5', 3, 9606.0), '23503': ('ZFYVE26', 3, 9606.0), '9907': ('AP5Z1', 3, 9606.0), '4254': ('KITLG', 1, 9606.0), '2322': ('FLT3', 1, 9606.0), '3562': ('IL3', 1, 9606.0), '3569': ('IL6', 1, 9606.0), '9314': ('KLF4', 1, 9606.0), '4609': ('MYC', 2, 9606.0), '6657': ('SOX2', 1, 9606.0), '7448': ('VTN', 2, 9606.0), '14173': ('Fgf2', 2, 10090.0), '56246': ('MRAP', 2, 9606.0), '12064': ('Bdnf', 1, 10090.0), '14573': ('Gdnf', 1, 10090.0), '10716': ('TBR1', 7, 9606.0), '64919': ('BCL11B', 7, 9606.0), '6855': ('SYP', 3, 9606.0), '20977': ('Syp', 2, 10090.0), '14433': ('Gapdh', 1, 10090.0), '7157': ('TP53', 2, 9606.0), '1431': ('CS', 1, 9606.0)}	599
37761896	PMC10530989	49	5	{'4747': ('NEFL', 19, 9606.0), '6683': ('SPAST', 16, 9606.0), '9420': ('CYP7B1', 5, 9606.0), '10376': ('TUBA1B', 2, 9606.0), '79065': ('ATG9A', 7, 9606.0)}	46
38116238	PMC10728727	0	0	{}	285
38162912	PMC10757446	417	60	{'51062': ('ATL1', 13, 9606.0), '6683': ('SPAST', 26, 9606.0), '80208': ('ALS5', 43, 9606.0), '6687': ('SPG7', 12, 9606.0), '10939': ('AFG3L2', 1, 9606.0), '23503': ('ZFYVE26', 17, 9606.0), '9907': ('AP5Z1', 18, 9606.0), '65055': ('REEP1', 25, 9606.0), '23204': ('ARL6IP1', 1, 9606.0), '3329': ('HSPD1', 2, 9606.0), '10059': ('DNM1L', 5, 9606.0), '55669': ('MFN1', 1, 9606.0), '9927': ('MFN2', 2, 9606.0), '2069': ('EREG', 4, 9606.0), '79152': ('FA2H', 2, 9606.0), '6253': ('RTN2', 6, 9606.0), '5832': ('SPG9', 6, 9606.0), '5831': ('PYCR1', 12, 9606.0), '4942': ('OAT', 2, 9606.0), '5009': ('OTC', 1, 9606.0), '112935892': ('LINC02605', 1, 9606.0), '64802': ('NMNAT1', 8, 9606.0), '3798': ('KIF5A', 10, 9606.0), '547': ('KIF1A', 19, 9606.0), '23111': ('SPART', 6, 9606.0), '118813': ('ZFYVE27', 12, 9606.0), '73991': ('Atl1', 1, 10090.0), '50850': ('Spast', 12, 10090.0), '52250': ('Reep1', 1, 10090.0), '42846': ('spas', 1, 7227.0), '26580': ('BSCL2', 22, 9606.0), '55737': ('VPS35', 3, 9606.0), '100287171': ('WASHC1', 3, 9606.0), '79065': ('ATG9A', 8, 9606.0), '7023': ('TFAP4', 5, 9606.0), '10717': ('AP4B1', 1, 9606.0), '9179': ('AP4M1', 1, 9606.0), '23431': ('AP4E1', 1, 9606.0), '11154': ('AP4S1', 1, 9606.0), '84557': ('MAP1LC3A', 4, 9606.0), '23710': ('GABARAPL1', 3, 9606.0), '9895': ('TECPR2', 7, 9606.0), '23400': ('ATP13A2', 10, 9606.0), '91056': ('AP5B1', 3, 9606.0), '5354': ('PLP1', 12, 9606.0), '3897': ('L1CAM', 5, 9606.0), '4914': ('NTRK1', 1, 9606.0), '10613': ('ERLIN1', 8, 9606.0), '11160': ('ERLIN2', 4, 9606.0), '7345': ('UCHL1', 4, 9606.0), '4141': ('MARS1', 2, 9606.0), '255': ('255', 4, 0.0), '23095': ('KIF1B', 5, 9606.0), '823': ('CAPN1', 8, 9606.0), '26278': ('SACS', 2, 9606.0), '3308': ('HSPA4', 1, 9606.0), '55187': ('VPS13D', 11, 9606.0), '9420': ('CYP7B1', 3, 9606.0), '15258': ('Hipk2', 2, 10090.0), '13123': ('Cyp7b1', 3, 10090.0)}	47
38217556	PMC10894562	56	7	{'64395': ('GMCL1', 20, 9606.0), '6683': ('SPAST', 5, 9606.0), '6687': ('SPG7', 19, 9606.0), '9897': ('WASHC5', 3, 9606.0), '26580': ('BSCL2', 3, 9606.0), '791228': ('SPG36', 3, 0.0), '11128': ('POLR3A', 3, 9606.0)}	524
20151015	PMC2811984	8	5	{'80208': ('ALS5', 4, 9606.0), '6687': ('SPG7', 1, 9606.0), '23503': ('ZFYVE26', 1, 9606.0), '51324': ('SPG21', 1, 9606.0), '724107': ('SPG32', 1, 0.0)}	592
21779300	PMC3131536	23	1	{'80208': ('ALS5', 23, 9606.0)}	230
22563492	PMC3341365	141	19	{'234847': ('Spg7', 76, 10090.0), '6687': ('SPG7', 17, 9606.0), '3329': ('HSPD1', 2, 9606.0), '1769': ('DNAH8', 2, 9606.0), '64983': ('MRPL32', 1, 9606.0), '10939': ('AFG3L2', 3, 9606.0), '172': ('AFG3L1P', 3, 9606.0), '14433': ('Gapdh', 2, 10090.0), '73991': ('Atl1', 4, 10090.0), '14705': ('Bscl2', 1, 10090.0), '109672': ('Cyb5a', 1, 10090.0), '12330': ('Canx', 3, 10090.0), '230075': ('Ndufb6', 2, 10090.0), '69597': ('Afg3l2', 10, 10090.0), '114896': ('Afg3l1', 5, 0.0), '50850': ('Spast', 3, 10090.0), '52250': ('Reep1', 2, 10090.0), '123606': ('NIPA1', 2, 9606.0), '26580': ('BSCL2', 2, 9606.0)}	569
23238845	PMC3590400	22	3	{'6683': ('SPAST', 16, 9606.0), '4976': ('OPA1', 4, 9606.0), '6687': ('SPG7', 2, 9606.0)}	728
24221643	PMC3843367	8	2	{'65055': ('REEP1', 6, 9606.0), '6683': ('SPAST', 2, 9606.0)}	624
24868395	PMC4027685	109	34	{'54487': ('DGCR8', 1, 9606.0), '57510': ('XPO5', 1, 9606.0), '23405': ('DICER1', 8, 9606.0), '29102': ('DROSHA', 1, 9606.0), '442890': ('MIR133B', 8, 9606.0), '5309': ('PITX3', 8, 9606.0), '20617': ('Snca', 9, 10090.0), '387171': ('Mir153', 2, 10090.0), '6622': ('SNCA', 4, 9606.0), '120892': ('LRRK2', 9, 9606.0), '406960': ('MIR184', 2, 9606.0), '1869': ('E2F1', 3, 9606.0), '6734': ('SRPRA', 2, 9606.0), '26281': ('FGF20', 10, 9606.0), '574034': ('MIR433', 2, 9606.0), '6310': ('ATXN1', 3, 9606.0), '406936': ('MIR144', 2, 9606.0), '4287': ('ATXN3', 1, 9606.0), '1822': ('ATN1', 1, 9606.0), '6683': ('SPAST', 2, 9606.0), '51062': ('ATL1', 1, 9606.0), '65055': ('REEP1', 4, 9606.0), '406932': ('MIR140', 1, 9606.0), '15194': ('Htt', 1, 10090.0), '14000': ('Drosha', 2, 10090.0), '5978': ('REST', 9, 9606.0), '3064': ('HTT', 4, 9606.0), '407024': ('MIR29B1', 1, 9606.0), '406907': ('MIR124-1', 1, 9606.0), '406921': ('MIR132', 1, 9606.0), '23186': ('RCOR1', 2, 9606.0), '406924': ('MIR134', 1, 9606.0), '407008': ('MIR223', 1, 9606.0), '7027': ('TFDP1', 1, 9606.0)}	147
