PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37287629	PMC10242125	6	3	{'20423': ('Shh', 3, 10090.0), '7080': ('NKX2-1', 2, 9606.0), '6657': ('SOX2', 1, 9606.0)}	275
37359415	PMC10285185	183	11	{'3423': ('IDS', 28, 9606.0), '102137236': ('IDS', 39, 0.0), '15931': ('Ids', 88, 10090.0), '281897': ('LAMP1', 1, 9913.0), '16783': ('Lamp1', 15, 10090.0), '68729': ('Trim37', 7, 10090.0), '7276': ('TTR', 1, 9606.0), '15932': ('Idua', 1, 10090.0), '21881': ('Tkt', 1, 10090.0), '20084': ('Rps18', 1, 10090.0), '57294': ('Rps27', 1, 10090.0)}	216
37398464	PMC10312916	3	1	{'6658': ('SOX3', 3, 9606.0)}	853
37811045	PMC10553017	25	3	{'411': ('ARSB', 17, 9606.0), '2875': ('GPT', 2, 9606.0), '238': ('ALK', 6, 9606.0)}	169
18038146	PMC2234442	30	3	{'3423': ('IDS', 28, 9606.0), '2332': ('FMR1', 1, 9606.0), '2334': ('AFF2', 1, 9606.0)}	888
20504305	PMC2890619	1	1	{'3423': ('IDS', 1, 9606.0)}	837
21689409	PMC3130633	0	0	{}	775
22114460	PMC3220181	0	0	{}	532
19380282	PMC3352060	29	3	{'1990': ('CELA1', 13, 9606.0), '3630': ('INS', 15, 9606.0), '23436': ('CELA3B', 1, 9606.0)}	984
22629520	PMC3354861	2	1	{'3425': ('IDUA', 2, 9606.0)}	385
22690062	PMC3361789	2	1	{'690': ('BTF3P11', 2, 9606.0)}	90
23535899	PMC3701029	164	6	{'4669': ('NAGLU', 121, 9606.0), '27419': ('Naglu', 31, 10090.0), '110006': ('Gusb', 6, 10090.0), '2990': ('GUSB', 4, 9606.0), '427823': ('GUSB', 1, 9031.0), '396526': ('ACTB', 1, 9031.0)}	89
23468122	PMC3701787	4	1	{'3423': ('IDS', 4, 9606.0)}	968
23404265	PMC3825558	5	1	{'3423': ('IDS', 5, 9606.0)}	796
24389823	PMC3901942	23	7	{'2588': ('GALNS', 9, 9606.0), '411': ('ARSB', 7, 9606.0), '6399': ('TRAPPC2', 2, 9606.0), '1280': ('COL2A1', 2, 9606.0), '4148': ('MATN3', 1, 9606.0), '1302': ('COL11A2', 1, 9606.0), '2720': ('GLB1', 1, 9606.0)}	910
25807448	PMC4373678	48	1	{'6448': ('SGSH', 48, 9606.0)}	86
27014573	PMC4789330	37	3	{'4669': ('NAGLU', 32, 9606.0), '27419': ('Naglu', 4, 10090.0), '396526': ('ACTB', 1, 9031.0)}	330
26908836	PMC4893087	48	2	{'110006': ('Gusb', 13, 10090.0), '2990': ('GUSB', 35, 9606.0)}	547
27366102	PMC4913537	12	7	{'2588': ('GALNS', 6, 9606.0), '3423': ('IDS', 1, 9606.0), '3482': ('IGF2R', 1, 9606.0), '51083': ('GAL', 1, 9606.0), '4074': ('M6PR', 1, 9606.0), '7124': ('TNF', 1, 9606.0), '3569': ('IL6', 1, 9606.0)}	32
