PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36980088	PMC10047879	37	16	{'5190': ('PEX6', 10, 9606.0), '5264': ('PHYH', 8, 9606.0), '5191': ('PEX7', 3, 9606.0), '4524': ('MTHFR', 2, 9606.0), '462': ('SERPINC1', 1, 9606.0), '2159': ('F10', 1, 9606.0), '4353': ('MPO', 1, 9606.0), '671': ('BPI', 1, 9606.0), '1511': ('CTSG', 1, 9606.0), '4069': ('LYZ', 1, 9606.0), '26503': ('SLC17A5', 1, 9606.0), '5443': ('POMC', 1, 9606.0), '7291': ('TWIST1', 1, 9606.0), '5465': ('PPARA', 2, 9606.0), '3479': ('IGF1', 2, 9606.0), '26061': ('HACL1', 1, 9606.0)}	516
37299514	PMC10255135	20	5	{'5264': ('PHYH', 14, 9606.0), '5189': ('PEX1', 1, 9606.0), '5828': ('PEX2', 1, 9606.0), '55670': ('PEX26', 1, 9606.0), '5191': ('PEX7', 3, 9606.0)}	96
37803361	PMC10557151	99	4	{'26090': ('ABHD12', 86, 9606.0), '76192': ('Abhd12', 7, 10090.0), '2706': ('GJB2', 4, 9606.0), '9837': ('GINS1', 2, 9606.0)}	830
37859930	PMC10581862	18	2	{'5264': ('PHYH', 12, 9606.0), '5191': ('PEX7', 6, 9606.0)}	134
17112370	PMC1664553	319	47	{'2395': ('FXN', 80, 9606.0), '7274': ('TTPA', 10, 9606.0), '54840': ('APTX', 14, 9606.0), '23064': ('SETX', 8, 9606.0), '56623': ('INPP5E', 3, 9606.0), '54806': ('AHI1', 7, 9606.0), '4867': ('NPHP1', 6, 9606.0), '80184': ('CEP290', 9, 9606.0), '85300': ('ATCAY', 2, 9606.0), '4547': ('MTTP', 5, 9606.0), '1593': ('CYP27A1', 8, 9606.0), '7508': ('XPC', 2, 9606.0), '2068': ('ERCC2', 4, 9606.0), '1643': ('DDB2', 2, 9606.0), '2072': ('ERCC4', 4, 9606.0), '2073': ('ERCC5', 6, 9606.0), '5428': ('POLG', 12, 9606.0), '26278': ('SACS', 15, 9606.0), '28982': ('FLVCR1', 3, 9606.0), '55775': ('TDP1', 3, 9606.0), '56652': ('TWNK', 3, 9606.0), '4361': ('MRE11', 2, 9606.0), '472': ('ATM', 5, 9606.0), '64374': ('SIL1', 7, 9606.0), '5264': ('PHYH', 12, 9606.0), '5191': ('PEX7', 6, 9606.0), '7507': ('XPA', 4, 9606.0), '468': ('ATF4', 1, 9606.0), '338': ('APOB', 4, 9606.0), '4051': ('CYP4F3', 1, 9606.0), '2232': ('FDXR', 1, 9606.0), '5294': ('PIK3CG', 2, 9606.0), '174': ('AFP', 1, 9606.0), '11284': ('PNKP', 3, 9606.0), '51727': ('CMPK1', 3, 9606.0), '9879': ('DDX46', 3, 9606.0), '22': ('ABCB7', 1, 9606.0), '2548': ('GAA', 30, 9606.0), '2420': ('FRDA2', 2, 0.0), '851437': ('YFH1', 7, 559292.0), '14297': ('Fxn', 4, 10090.0), '12715': ('Ckm', 2, 10090.0), '13807': ('Eno2', 1, 10090.0), '855968': ('ISU1', 3, 0.0), '7037': ('TFRC', 2, 9606.0), '2056': ('EPO', 5, 9606.0), '3156': ('HMGCR', 1, 9606.0)}	550
18336720	PMC2275283	0	0	{}	119
2417395	PMC2448001	0	0	{}	269
20828389	PMC2949860	0	0	{}	539
23105016	PMC3561865	69	26	{'755': ('CFAP410', 4, 9606.0), '23065': ('EMC1', 7, 9606.0), '57670': ('KIAA1549', 3, 9606.0), '166647': ('ADGRA3', 5, 9606.0), '91452': ('ACBD5', 8, 9606.0), '401124': ('DTHD1', 9, 9606.0), '169522': ('KCNV2', 2, 9606.0), '6101': ('RP1', 2, 9606.0), '582': ('BBS1', 1, 9606.0), '585': ('BBS4', 1, 9606.0), '54903': ('MKS1', 2, 9606.0), '284194': ('LGALS9B', 3, 9606.0), '12951': ('Crx', 1, 10090.0), '17152': ('Mak', 4, 10090.0), '330286': ('D630045J12Rik', 1, 10090.0), '2597': ('GAPDH', 1, 9606.0), '24': ('ABCA4', 2, 9606.0), '388939': ('PCARE', 1, 9606.0), '92211': ('CDHR1', 1, 9606.0), '375298': ('CERKL', 1, 9606.0), '26504': ('CNNM4', 1, 9606.0), '23418': ('CRB1', 2, 9606.0), '346007': ('EYS', 3, 9606.0), '167691': ('LCA5', 1, 9606.0), '5961': ('PRPH2', 1, 9606.0), '145226': ('RDH12', 2, 9606.0)}	-1
25610371	PMC4285109	419	30	{'19017': ('Ppargc1a', 164, 10090.0), '19293': ('Pvalb', 37, 10090.0), '12889': ('Cplx1', 24, 10090.0), '23970': ('Pacsin2', 8, 10090.0), '380684': ('Nefh', 27, 10090.0), '67834': ('Idh3a', 8, 10090.0), '320024': ('Nceh1', 7, 10090.0), '18597': ('Pdha1', 5, 10090.0), '16922': ('Phyh', 14, 10090.0), '66694': ('Uqcrfs1', 15, 10090.0), '397013': ('PPARGC1A', 33, 9823.0), '20980': ('Syt2', 4, 10090.0), '100624856': ('CPLX1', 8, 0.0), '100156492': ('NEFH', 7, 0.0), '13419': ('Dnase1', 1, 10090.0), '11461': ('Actb', 2, 10090.0), '100157242': ('IDH3A', 5, 0.0), '100154209': ('NCEH1', 5, 0.0), '100294678': ('PDHA1', 6, 9823.0), '100134962': ('PHYH', 6, 0.0), '100523786': ('PACSIN2', 6, 0.0), '23885': ('Gmcl1', 7, 10090.0), '12890': ('Cplx2', 2, 10090.0), '18181': ('Nrf1', 1, 10090.0), '170731': ('Mfn2', 3, 10090.0), '20656': ('Sod2', 3, 10090.0), '12912': ('Creb1', 1, 10090.0), '10891': ('PPARGC1A', 4, 9606.0), '2395': ('FXN', 5, 9606.0), '6648': ('SOD2', 1, 9606.0)}	751
26019414	PMC4445192	8	2	{'9381': ('OTOF', 6, 9606.0), '113278': ('SLC52A3', 2, 9606.0)}	704
27114847	PMC4809606	87	13	{'11666': ('Abcd1', 19, 10090.0), '215': ('ABCD1', 21, 9606.0), '19013': ('Ppara', 20, 10090.0), '19016': ('Pparg', 2, 10090.0), '12895': ('Cpt1b', 2, 10090.0), '78070': ('Cpt1c', 1, 10090.0), '5264': ('PHYH', 5, 9606.0), '23600': ('AMACR', 1, 9606.0), '5191': ('PEX7', 4, 9606.0), '225': ('ABCD2', 1, 9606.0), '5825': ('ABCD3', 1, 9606.0), '26926': ('Aifm1', 1, 10090.0), '233081': ('Ffar1', 9, 10090.0)}	69
