PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37220452	PMC10199825	0	0	{}	988
37503508	PMC10370872	2	2	{'7173': ('TPO', 1, 9606.0), '3630': ('INS', 1, 9606.0)}	905
18939979	PMC2584072	8	5	{'5972': ('REN', 1, 9606.0), '3630': ('INS', 3, 9606.0), '779': ('CACNA1S', 1, 9606.0), '6329': ('SCN4A', 2, 9606.0), '3759': ('KCNJ2', 1, 9606.0)}	585
19966974	PMC2781140	48	8	{'6329': ('SCN4A', 15, 9606.0), '1180': ('CLCN1', 5, 9606.0), '779': ('CACNA1S', 11, 9606.0), '3759': ('KCNJ2', 5, 9606.0), '10008': ('KCNE3', 7, 9606.0), '6521': ('SLC4A1', 2, 9606.0), '3630': ('INS', 1, 9606.0), '51727': ('CMPK1', 2, 9606.0)}	789
15716625	PMC2808567	14	2	{'779': ('CACNA1S', 12, 9606.0), '6329': ('SCN4A', 2, 9606.0)}	626
20640129	PMC2900112	11	3	{'779': ('CACNA1S', 9, 9606.0), '3630': ('INS', 1, 9606.0), '5286': ('PIK3C2A', 1, 9606.0)}	500
21966655	PMC3169856	5	3	{'3630': ('INS', 1, 9606.0), '3105': ('HLA-A', 3, 9606.0), '10008': ('KCNE3', 1, 9606.0)}	759
22937292	PMC3420477	29	10	{'100134444': ('KCNJ18', 9, 9606.0), '7253': ('TSHR', 1, 9606.0), '779': ('CACNA1S', 1, 9606.0), '6329': ('SCN4A', 1, 9606.0), '3759': ('KCNJ2', 5, 9606.0), '3630': ('INS', 5, 9606.0), '102580668': ('LOC102580668', 4, 0.0), '3805': ('KIR2DL4', 1, 9606.0), '3758': ('KCNJ1', 1, 9606.0), '3767': ('KCNJ11', 1, 9606.0)}	144
23407770	PMC3569570	12	2	{'3759': ('KCNJ2', 11, 9606.0), '6546': ('SLC8A1', 1, 9606.0)}	100
23884711	PMC3824221	2	1	{'6329': ('SCN4A', 2, 9606.0)}	886
24549961	PMC3959555	26	6	{'6329': ('SCN4A', 16, 9606.0), '779': ('CACNA1S', 3, 9606.0), '25722': ('Scn4a', 3, 10116.0), '29686': ('Scn1b', 2, 10116.0), '3630': ('INS', 1, 9606.0), '1769': ('DNAH8', 1, 9606.0)}	681
24827800	PMC4040873	26	3	{'3759': ('KCNJ2', 24, 9606.0), '6262': ('RYR2', 1, 9606.0), '287': ('ANK2', 1, 9606.0)}	18
25983995	PMC4421201	17	4	{'779': ('CACNA1S', 10, 9606.0), '6559': ('SLC12A3', 1, 9606.0), '6329': ('SCN4A', 3, 9606.0), '3759': ('KCNJ2', 3, 9606.0)}	296
26623197	PMC4641601	5	4	{'3105': ('HLA-A', 1, 9606.0), '3630': ('INS', 2, 9606.0), '931': ('MS4A1', 1, 9606.0), '624': ('BDKRB2', 1, 9606.0)}	506
25882930	PMC4717442	55	6	{'100134444': ('KCNJ18', 32, 9606.0), '3630': ('INS', 1, 9606.0), '779': ('CACNA1S', 4, 9606.0), '6329': ('SCN4A', 4, 9606.0), '3759': ('KCNJ2', 7, 9606.0), '3768': ('KCNJ12', 7, 9606.0)}	837
26843815	PMC4734662	4	3	{'7253': ('TSHR', 1, 9606.0), '3630': ('INS', 2, 9606.0), '100134444': ('KCNJ18', 1, 9606.0)}	966
27335675	PMC4890933	147	23	{'3759': ('KCNJ2', 74, 9606.0), '3783': ('KCNN4', 8, 9606.0), '564522': ('kcnj2a', 29, 0.0), '100331864': ('kcnj4', 3, 0.0), '569146': ('kcnj12a', 4, 0.0), '100001432': ('kcnj16', 4, 0.0), '30516': ('eef1a1l1', 2, 7955.0), '560828': ('rpl13a', 2, 7955.0), '100526806': ('kcnj14', 3, 0.0), '27012': ('KCNV1', 1, 9606.0), '3761': ('KCNJ4', 3, 9606.0), '3768': ('KCNJ12', 2, 9606.0), '23461': ('ABCA5', 1, 9606.0), '65239': ('map2k6', 2, 0.0), '85451': ('UNK', 1, 9606.0), '101884977': ('dnai2b', 1, 0.0), '393205': ('unk', 1, 0.0), '8811': ('GALR2', 1, 9606.0), '436759': ('rpl38', 1, 0.0), '436763': ('ttyh2', 1, 0.0), '100151075': ('abca5', 1, 0.0), '767789': ('ccdc137', 1, 0.0), '16518': ('Kcnj2', 1, 10090.0)}	205
28491792	PMC5420046	36	4	{'3759': ('KCNJ2', 31, 9606.0), '6262': ('RYR2', 2, 9606.0), '845': ('CASQ2', 2, 9606.0), '10320': ('IKZF1', 1, 9606.0)}	227
29017447	PMC5634867	74	2	{'3759': ('KCNJ2', 59, 9606.0), '16518': ('Kcnj2', 15, 10090.0)}	97
29093808	PMC5635448	32	4	{'3759': ('KCNJ2', 25, 9606.0), '3762': ('KCNJ5', 5, 9606.0), '6262': ('RYR2', 1, 9606.0), '7273': ('TTN', 1, 9606.0)}	547
29849397	PMC5965414	1	1	{'7173': ('TPO', 1, 9606.0)}	824
15646156	PMC6147835	19	5	{'3630': ('INS', 5, 9606.0), '3105': ('HLA-A', 9, 9606.0), '474200': ('BW22', 2, 0.0), '3119': ('HLA-DQB1', 1, 9606.0), '10008': ('KCNE3', 2, 9606.0)}	35
31020160	PMC6177042	23	4	{'3759': ('KCNJ2', 18, 9606.0), '6331': ('SCN5A', 3, 9606.0), '6262': ('RYR2', 1, 9606.0), '845': ('CASQ2', 1, 9606.0)}	75
30931713	PMC6527082	49	7	{'6329': ('SCN4A', 30, 9606.0), '1180': ('CLCN1', 5, 9606.0), '779': ('CACNA1S', 5, 9606.0), '3759': ('KCNJ2', 5, 9606.0), '51727': ('CMPK1', 1, 9606.0), '26503': ('SLC17A5', 1, 9606.0), '6324': ('SCN1B', 2, 9606.0)}	501
