PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37123759	PMC10131133	14	5	{'8671': ('SLC4A4', 7, 9606.0), '773': ('CACNA1A', 2, 9606.0), '477': ('ATP1A2', 3, 9606.0), '6323': ('SCN1A', 1, 9606.0), '1401': ('CRP', 1, 9606.0)}	877
36749827	PMC10178798	99	10	{'477': ('ATP1A2', 69, 9606.0), '1769': ('DNAH8', 2, 9606.0), '476': ('ATP1A1', 3, 9606.0), '478': ('ATP1A3', 13, 9606.0), '480': ('ATP1A4', 3, 9606.0), '6329': ('SCN4A', 2, 9606.0), '23221': ('RHOBTB2', 2, 9606.0), '57465': ('TBC1D24', 2, 9606.0), '128989': ('TANGO2', 2, 9606.0), '479': ('ATP12A', 1, 9606.0)}	783
37309334	PMC10257861	5	4	{'26503': ('SLC17A5', 2, 9606.0), '773': ('CACNA1A', 1, 9606.0), '477': ('ATP1A2', 1, 9606.0), '6323': ('SCN1A', 1, 9606.0)}	9
37495957	PMC10373261	124	6	{'15289': ('Hmgb1', 64, 10090.0), '55991': ('Panx1', 30, 10090.0), '234724': ('Tat', 21, 10090.0), '12362': ('Casp1', 1, 10090.0), '12286': ('Cacna1a', 4, 10090.0), '21838': ('Thy1', 4, 10090.0)}	598
37576133	PMC10419215	104	6	{'773': ('CACNA1A', 48, 9606.0), '477': ('ATP1A2', 52, 9606.0), '4340': ('MOG', 1, 9606.0), '361': ('AQP4', 1, 9606.0), '4155': ('MBP', 1, 9606.0), '6323': ('SCN1A', 1, 9606.0)}	859
37924146	PMC10623724	16	3	{'12286': ('Cacna1a', 10, 10090.0), '277328': ('Trpa1', 2, 10090.0), '15289': ('Hmgb1', 4, 10090.0)}	74
22030984	PMC3208049	53	15	{'3782': ('KCNN3', 29, 9606.0), '773': ('CACNA1A', 3, 9606.0), '477': ('ATP1A2', 4, 9606.0), '6323': ('SCN1A', 4, 9606.0), '2796': ('GNRH1', 1, 9606.0), '551': ('AVP', 1, 9606.0), '1621': ('DBH', 1, 9606.0), '1644': ('DDC', 1, 9606.0), '4128': ('MAOA', 1, 9606.0), '6531': ('SLC6A3', 1, 9606.0), '2099': ('ESR1', 2, 9606.0), '9992': ('KCNE2', 1, 9606.0), '9312': ('KCNB2', 1, 9606.0), '783': ('CACNB2', 1, 9606.0), '338567': ('KCNK18', 2, 9606.0)}	836
22527033	PMC3381060	19	4	{'773': ('CACNA1A', 13, 9606.0), '477': ('ATP1A2', 3, 9606.0), '6323': ('SCN1A', 2, 9606.0), '2571': ('GAD1', 1, 9606.0)}	273
22969264	PMC3429835	22	2	{'773': ('CACNA1A', 21, 9606.0), '1822': ('ATN1', 1, 9606.0)}	137
18846413	PMC3452075	25	4	{'477': ('ATP1A2', 19, 9606.0), '6323': ('SCN1A', 3, 9606.0), '773': ('CACNA1A', 2, 9606.0), '4709': ('NDUFB3', 1, 9606.0)}	409
18810316	PMC3452081	4	4	{'5286': ('PIK3C2A', 1, 9606.0), '5624': ('PROC', 1, 9606.0), '2153': ('F5', 1, 9606.0), '1769': ('DNAH8', 1, 9606.0)}	191
20130953	PMC3452292	0	0	{}	73
23171280	PMC3511260	40	4	{'12286': ('Cacna1a', 16, 10090.0), '114737': ('Iba1', 17, 10090.0), '21941': ('Tnfrsf8', 6, 10090.0), '14433': ('Gapdh', 1, 10090.0)}	790
