PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37304286	PMC10250710	521	49	{'237256': ('Zc3h12d', 111, 10090.0), '55985': ('Cxcl13', 53, 10090.0), '12043': ('Bcl2', 109, 10090.0), '19264': ('Ptprc', 36, 10090.0), '16019': ('Ighm', 37, 10090.0), '24099': ('Tnfsf13b', 5, 10090.0), '10563': ('CXCL13', 23, 9606.0), '72049': ('Tnfrsf13c', 1, 10090.0), '12145': ('Cxcr5', 2, 10090.0), '54167': ('Icos', 1, 10090.0), '21947': ('Cd40lg', 1, 10090.0), '328483': ('Trav6-3', 1, 10090.0), '3558': ('IL2', 8, 9606.0), '3569': ('IL6', 2, 9606.0), '3605': ('IL17A', 2, 9606.0), '80149': ('ZC3H12A', 4, 9606.0), '340152': ('ZC3H12D', 54, 9606.0), '596': ('BCL2', 11, 9606.0), '17345': ('Mki67', 5, 10090.0), '18033': ('Nfkb1', 7, 10090.0), '608156': ('CXCL13', 4, 0.0), '11461': ('Actb', 1, 10090.0), '4790': ('NFKB1', 3, 9606.0), '16184': ('Il2ra', 2, 10090.0), '16409': ('Itgam', 1, 10090.0), '692182': ('Igkv9-129', 1, 10090.0), '12504': ('Cd4', 1, 10090.0), '546644': ('Ly6g', 4, 10090.0), '12767': ('Cxcr4', 1, 10090.0), '13733': ('Adgre1', 1, 10090.0), '12503': ('Cd247', 1, 10090.0), '60505': ('Il21', 2, 10090.0), '12571': ('Cdk6', 2, 10090.0), '12534': ('Cdk1', 2, 10090.0), '12778': ('Ackr3', 3, 10090.0), '5788': ('PTPRC', 1, 9606.0), '7124': ('TNF', 2, 9606.0), '2353': ('FOS', 1, 9606.0), '3553': ('IL1B', 1, 9606.0), '16171': ('Il17a', 1, 10090.0), '1437': ('CSF2', 2, 9606.0), '920': ('CD4', 1, 9606.0), '50616': ('IL22', 1, 9606.0), '16183': ('Il2', 2, 10090.0), '22324': ('Vav1', 1, 10090.0), '17067': ('Ly6c1', 2, 10090.0), '12142': ('Prdm1', 1, 10090.0), '20969': ('Sdc1', 2, 10090.0), '192657': ('Ell2', 1, 10090.0)}	904
37424096	PMC10348389	7	5	{'54474': ('KRT20', 3, 9606.0), '4311': ('MME', 1, 9606.0), '596': ('BCL2', 1, 9606.0), '2208': ('FCER2', 1, 9606.0), '595': ('CCND1', 1, 9606.0)}	101
37379264	PMC10471938	220	14	{'7157': ('TP53', 92, 9606.0), '11628': ('Aicda', 19, 10090.0), '57379': ('AICDA', 13, 9606.0), '1649': ('DDIT3', 51, 9606.0), '238055': ('Apob', 3, 10090.0), '596': ('BCL2', 8, 9606.0), '28402': ('IGHV3-69-1', 20, 9606.0), '3135': ('HLA-G', 1, 9606.0), '581': ('BAX', 3, 9606.0), '22059': ('Trp53', 6, 10090.0), '5292': ('PIM1', 1, 9606.0), '4609': ('MYC', 1, 9606.0), '604': ('BCL6', 1, 9606.0), '16049': ('Igh-V', 1, 10090.0)}	839
37635086	PMC10628831	219	66	{'54474': ('KRT20', 1, 9606.0), '920': ('CD4', 23, 9606.0), '1236': ('CCR7', 3, 9606.0), '301': ('ANXA1', 1, 9606.0), '3433': ('IFIT2', 1, 9606.0), '3437': ('IFIT3', 1, 9606.0), '4939': ('OAS2', 1, 9606.0), '643': ('CXCR5', 9, 9606.0), '29851': ('ICOS', 5, 9606.0), '604': ('BCL6', 2, 9606.0), '50943': ('FOXP3', 16, 9606.0), '3559': ('IL2RA', 2, 9606.0), '3565': ('IL4', 12, 9606.0), '911': ('CD1C', 1, 9606.0), '283420': ('CLEC9A', 1, 9606.0), '6423': ('SFRP2', 4, 9606.0), '6424': ('SFRP4', 4, 9606.0), '929': ('CD14', 3, 9606.0), '4684': ('NCAM1', 2, 9606.0), '7124': ('TNF', 6, 9606.0), '925': ('CD8A', 18, 9606.0), '6402': ('SELL', 2, 9606.0), '7431': ('VIM', 1, 9606.0), '3002': ('GZMB', 1, 9606.0), '6351': ('CCL4', 1, 9606.0), '6352': ('CCL5', 1, 9606.0), '4818': ('NKG7', 1, 9606.0), '5133': ('PDCD1', 1, 9606.0), '1493': ('CTLA4', 6, 9606.0), '84868': ('HAVCR2', 2, 9606.0), '3902': ('LAG3', 1, 9606.0), '201633': ('TIGIT', 1, 9606.0), '959': ('CD40LG', 4, 9606.0), '958': ('CD40', 3, 9606.0), '59067': ('IL21', 1, 9606.0), '6361': ('CCL17', 1, 9606.0), '6367': ('CCL22', 1, 9606.0), '6387': ('CXCL12', 7, 9606.0), '7852': ('CXCR4', 1, 9606.0), '695': ('BTK', 1, 9606.0), '5293': ('PIK3CD', 1, 9606.0), '4311': ('MME', 4, 9606.0), '653108': ('CXADRP1', 5, 9606.0), '930': ('CD19', 1, 9606.0), '8784': ('TNFRSF18', 3, 9606.0), '10563': ('CXCL13', 4, 9606.0), '3586': ('IL10', 2, 9606.0), '1901': ('S1PR1', 1, 9606.0), '3003': ('GZMK', 1, 9606.0), '6347': ('CCL2', 2, 9606.0), '9332': ('CD163', 5, 9606.0), '968': ('CD68', 2, 9606.0), '961': ('CD47', 2, 9606.0), '140885': ('SIRPA', 4, 9606.0), '10673': ('TNFSF13B', 2, 9606.0), '3600': ('IL15', 3, 9606.0), '3082': ('HGF', 3, 9606.0), '7412': ('VCAM1', 1, 9606.0), '10631': ('POSTN', 1, 9606.0), '25975': ('EGFL6', 2, 9606.0), '2191': ('FAP', 3, 9606.0), '970': ('CD70', 8, 9606.0), '939': ('CD27', 3, 9606.0), '4062': ('LY6H', 1, 9606.0), '4015': ('LOX', 1, 9606.0), '6999': ('TDO2', 1, 9606.0)}	25
38143763	PMC10739420	288	36	{'930': ('CD19', 27, 9606.0), '931': ('MS4A1', 27, 9606.0), '7157': ('TP53', 27, 9606.0), '9607': ('CARTPT', 47, 9606.0), '9970': ('NR1I3', 35, 9606.0), '947': ('CD34', 2, 9606.0), '604': ('BCL6', 3, 9606.0), '84939': ('PWWP3A', 3, 9606.0), '5079': ('PAX5', 1, 9606.0), '596': ('BCL2', 5, 9606.0), '4311': ('MME', 3, 9606.0), '595': ('CCND1', 1, 9606.0), '921': ('CD5', 1, 9606.0), '2526': ('FUT4', 1, 9606.0), '943': ('TNFRSF8', 1, 9606.0), '968': ('CD68', 1, 9606.0), '4609': ('MYC', 5, 9606.0), '8085': ('KMT2D', 10, 9606.0), '9308': ('CD83', 4, 9606.0), '1844': ('DUSP2', 4, 9606.0), '2146': ('EZH2', 4, 9606.0), '2308': ('FOXO1', 4, 9606.0), '3006': ('H1-2', 12, 9606.0), '3008': ('H1-4', 6, 9606.0), '4792': ('NFKBIA', 8, 9606.0), '6446': ('SGK1', 16, 9606.0), '8651': ('SOCS1', 9, 9606.0), '6774': ('STAT3', 4, 9606.0), '79718': ('TBL1XR1', 5, 9606.0), '695': ('BTK', 4, 9606.0), '920': ('CD4', 1, 9606.0), '973': ('CD79A', 1, 9606.0), '3569': ('IL6', 1, 9606.0), '933': ('CD22', 2, 9606.0), '3702': ('ITK', 1, 9606.0), '7852': ('CXCR4', 2, 9606.0)}	755
38030235	PMC10861368	5	3	{'1401': ('CRP', 1, 9606.0), '596': ('BCL2', 2, 9606.0), '4609': ('MYC', 2, 9606.0)}	133
8494725	PMC1968466	1	1	{'596': ('BCL2', 1, 9606.0)}	660
4904450	PMC2008506	0	0	{}	234
4913767	PMC2008523	0	0	{}	325
1898660	PMC2118744	0	0	{}	184
