PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37705905	PMC10496080	50	3	{'3913': ('LAMB2', 48, 9606.0), '5972': ('REN', 1, 9606.0), '213': ('ALB', 1, 9606.0)}	22
22860131	PMC3409155	161	20	{'13645': ('Egf', 5, 10090.0), '16779': ('Lamb2', 8, 10090.0), '12062': ('Bdkrb2', 17, 10090.0), '3913': ('LAMB2', 7, 9606.0), '16776': ('Lama5', 25, 10090.0), '15129': ('Hbb-b1', 27, 10090.0), '396478': ('LAMB1', 8, 0.0), '226519': ('Lamc1', 21, 10090.0), '6627': ('SNRPA1', 15, 9606.0), '395473': ('ATP6V0A2', 5, 9031.0), '16774': ('Lama3', 3, 10090.0), '15109': ('Hal', 1, 10090.0), '16419': ('Itgb5', 4, 10090.0), '23833': ('Cd52', 4, 10090.0), '16777': ('Lamb1', 3, 10090.0), '286830': ('lamb1a', 1, 0.0), '109667': ('Brp1', 1, 10090.0), '20454': ('St3gal5', 1, 10090.0), '395474': ('ATP6V0A1', 3, 9031.0), '395472': ('TCIRG1', 2, 9031.0)}	82
23087559	PMC3459528	26	6	{'7490': ('WT1', 10, 9606.0), '51196': ('PLCE1', 8, 9606.0), '213': ('ALB', 3, 9606.0), '973': ('CD79A', 2, 9606.0), '712': ('C1QA', 2, 9606.0), '10950': ('BTG3', 1, 9606.0)}	71
23166322	PMC3531742	105	12	{'3913': ('LAMB2', 7, 9606.0), '1950': ('EGF', 3, 9606.0), '931': ('MS4A1', 53, 9606.0), '6627': ('SNRPA1', 10, 9606.0), '28907': ('IGKV5-2', 7, 9606.0), '375790': ('AGRN', 1, 9606.0), '16777': ('Lamb1', 2, 10090.0), '20692': ('Sparc', 1, 10090.0), '15129': ('Hbb-b1', 4, 10090.0), '597': ('BCL2A1', 5, 9606.0), '170589': ('GPHA2', 9, 9606.0), '3912': ('LAMB1', 3, 9606.0)}	76
24293254	PMC4241031	76	19	{'16779': ('Lamb2', 31, 10090.0), '4868': ('NPHS1', 1, 9606.0), '7827': ('NPHS2', 2, 9606.0), '7490': ('WT1', 2, 9606.0), '3913': ('LAMB2', 3, 9606.0), '23607': ('CD2AP', 2, 9606.0), '51196': ('PLCE1', 2, 9606.0), '81': ('ACTN4', 2, 9606.0), '7225': ('TRPC6', 2, 9606.0), '64423': ('INF2', 2, 9606.0), '4811': ('NID1', 1, 9606.0), '11657': ('Alb', 4, 10090.0), '16059': ('Igh-V7183', 3, 10090.0), '12062': ('Bdkrb2', 9, 10090.0), '13138': ('Dag1', 1, 10090.0), '16202': ('Ilk', 3, 10090.0), '12476': ('Cd151', 3, 10090.0), '16777': ('Lamb1', 2, 10090.0), '13645': ('Egf', 1, 10090.0)}	31
27004562	PMC4802576	92	21	{'3913': ('LAMB2', 40, 9606.0), '4867': ('NPHP1', 33, 9606.0), '81': ('ACTN4', 1, 9606.0), '56052': ('ALG1', 1, 9606.0), '8542': ('APOL1', 1, 9606.0), '23607': ('CD2AP', 1, 9606.0), '27235': ('COQ2', 1, 9606.0), '64423': ('INF2', 1, 9606.0), '4010': ('LMX1B', 1, 9606.0), '4643': ('MYO1E', 1, 9606.0), '4868': ('NPHS1', 1, 9606.0), '7827': ('NPHS2', 1, 9606.0), '57107': ('PDSS2', 1, 9606.0), '51196': ('PLCE1', 1, 9606.0), '5373': ('PMM2', 1, 9606.0), '5800': ('PTPRO', 1, 9606.0), '950': ('SCARB2', 1, 9606.0), '50485': ('SMARCAL1', 1, 9606.0), '7225': ('TRPC6', 1, 9606.0), '7490': ('WT1', 1, 9606.0), '10269': ('ZMPSTE24', 1, 9606.0)}	66
27130041	PMC4851796	22	2	{'3913': ('LAMB2', 20, 9606.0), '213': ('ALB', 2, 9606.0)}	74
28188379	PMC5352804	51	18	{'3913': ('LAMB2', 26, 9606.0), '1950': ('EGF', 5, 9606.0), '7827': ('NPHS2', 3, 9606.0), '7490': ('WT1', 3, 9606.0), '977': ('CD151', 1, 9606.0), '27235': ('COQ2', 1, 9606.0), '2717': ('GLA', 1, 9606.0), '64423': ('INF2', 1, 9606.0), '3675': ('ITGA3', 1, 9606.0), '4010': ('LMX1B', 1, 9606.0), '4868': ('NPHS1', 1, 9606.0), '23590': ('PDSS1', 1, 9606.0), '57107': ('PDSS2', 1, 9606.0), '51196': ('PLCE1', 1, 9606.0), '5800': ('PTPRO', 1, 9606.0), '950': ('SCARB2', 1, 9606.0), '50485': ('SMARCAL1', 1, 9606.0), '7225': ('TRPC6', 1, 9606.0)}	58
28683731	PMC5501564	69	14	{'3913': ('LAMB2', 39, 9606.0), '28905': ('IGKV7-3', 4, 9606.0), '4868': ('NPHS1', 1, 9606.0), '7827': ('NPHS2', 1, 9606.0), '7490': ('WT1', 1, 9606.0), '28907': ('IGKV5-2', 8, 9606.0), '16776': ('Lama5', 4, 10090.0), '5066': ('PAM', 2, 9606.0), '1950': ('EGF', 1, 9606.0), '10242': ('KCNMB2', 1, 9606.0), '16779': ('Lamb2', 2, 10090.0), '12062': ('Bdkrb2', 1, 10090.0), '16777': ('Lamb1', 2, 10090.0), '3912': ('LAMB1', 2, 9606.0)}	85
29435440	PMC5796894	274	67	{'3913': ('LAMB2', 6, 9606.0), '1285': ('COL4A3', 13, 9606.0), '1286': ('COL4A4', 9, 9606.0), '1287': ('COL4A5', 8, 9606.0), '4010': ('LMX1B', 7, 9606.0), '11657': ('Alb', 6, 10090.0), '13138': ('Dag1', 10, 10090.0), '183': ('AGT', 2, 9606.0), '207': ('AKT1', 1, 9606.0), '2185': ('PTK2B', 1, 9606.0), '23607': ('CD2AP', 2, 9606.0), '2069': ('EREG', 1, 9606.0), '5747': ('PTK2', 1, 9606.0), '8826': ('IQGAP1', 2, 9606.0), '3611': ('ILK', 2, 9606.0), '4627': ('MYH9', 14, 9606.0), '4643': ('MYO1E', 1, 9606.0), '4690': ('NCK1', 1, 9606.0), '5294': ('PIK3CG', 1, 9606.0), '3987': ('LIMS1', 1, 9606.0), '112476': ('PRRT2', 1, 9606.0), '3339': ('HSPG2', 1, 9606.0), '5335': ('PLCG1', 1, 9606.0), '7225': ('TRPC6', 1, 9606.0), '7454': ('WAS', 2, 9606.0), '1284': ('COL4A2', 1, 9606.0), '1288': ('COL4A6', 2, 9606.0), '10312': ('TCIRG1', 4, 9606.0), '12305': ('Ddr1', 9, 10090.0), '18214': ('Ddr2', 1, 10090.0), '1636': ('ACE', 6, 9606.0), '12828': ('Col4a3', 9, 10090.0), '3908': ('LAMA2', 4, 9606.0), '4790': ('NFKB1', 1, 9606.0), '21803': ('Tgfb1', 3, 10090.0), '12826': ('Col4a1', 5, 10090.0), '16779': ('Lamb2', 20, 10090.0), '4868': ('NPHS1', 1, 9606.0), '7827': ('NPHS2', 1, 9606.0), '22431': ('Wt1', 1, 10090.0), '16777': ('Lamb1', 1, 10090.0), '4811': ('NID1', 4, 9606.0), '18074': ('Nid2', 8, 10090.0), '22795': ('NID2', 2, 9606.0), '18073': ('Nid1', 2, 10090.0), '80781': ('COL18A1', 3, 9606.0), '375790': ('AGRN', 2, 9606.0), '11603': ('Agrn', 10, 10090.0), '213': ('ALB', 1, 9606.0), '15529': ('Sdc2', 2, 10090.0), '10855': ('HPSE', 3, 9606.0), '15442': ('Hpse', 1, 10090.0), '14268': ('Fn1', 17, 10090.0), '2335': ('FN1', 10, 9606.0), '16917': ('Lmx1b', 6, 10090.0), '12829': ('Col4a4', 3, 10090.0), '12481': ('Cd2', 1, 10090.0), '170484': ('Nphs2', 1, 10090.0), '79784': ('MYH14', 4, 9606.0), '16400': ('Itga3', 2, 10090.0), '3675': ('ITGA3', 1, 9606.0), '3688': ('ITGB1', 2, 9606.0), '97440': ('B3gnt9', 3, 10090.0), '977': ('CD151', 8, 9606.0), '12476': ('Cd151', 2, 10090.0), '1282': ('COL4A1', 7, 9606.0), '16776': ('Lama5', 5, 10090.0)}	9
