PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36942146	PMC10024566	0	0	{}	80
37007271	PMC10062101	2	1	{'1499': ('CTNNB1', 2, 9606.0)}	902
37151283	PMC10162738	0	0	{}	831
37273305	PMC10237512	0	0	{}	925
37323331	PMC10266695	0	0	{}	843
37388396	PMC10305896	0	0	{}	948
37753674	PMC10493336	0	0	{}	801
38076010	PMC10697829	0	0	{}	846
38055654	PMC10711639	3	1	{'1499': ('CTNNB1', 3, 9606.0)}	330
18974526	PMC2612977	1	1	{'1499': ('CTNNB1', 1, 9606.0)}	513
20300371	PMC2840921	1	1	{'1499': ('CTNNB1', 1, 9606.0)}	961
20444298	PMC2883973	3	2	{'1499': ('CTNNB1', 2, 9606.0), '113451': ('AZIN2', 1, 9606.0)}	43
21552399	PMC3083527	0	0	{}	990
21769234	PMC3129122	0	0	{}	824
22223988	PMC3250021	1	1	{'477162': ('BMP2', 1, 9615.0)}	992
23130229	PMC3481823	1	1	{'596': ('BCL2', 1, 9606.0)}	861
23119187	PMC3483657	0	0	{}	836
23596465	PMC3627455	21	4	{'477032': ('CTNNB1', 7, 9615.0), '1499': ('CTNNB1', 11, 9606.0), '999': ('CDH1', 1, 9606.0), '3172': ('HNF4A', 2, 9606.0)}	921
23766616	PMC3681113	0	0	{}	826
23960395	PMC3746225	1	1	{'477032': ('CTNNB1', 1, 9615.0)}	825
24023435	PMC3764756	0	0	{}	905
24082196	PMC3778791	0	0	{}	949
25368474	PMC4212294	0	0	{}	860
25763287	PMC4339831	0	0	{}	937
25880568	PMC4359763	1	1	{'54474': ('KRT20', 1, 9606.0)}	796
26015694	PMC4439654	3	2	{'403523': ('BAX', 1, 9615.0), '403416': ('BCL2', 2, 9615.0)}	996
26312685	PMC4540519	0	0	{}	3
26537510	PMC4872925	0	0	{}	484
27563370	PMC4980805	0	0	{}	827
27625569	PMC5007923	0	0	{}	895
27907820	PMC5134083	2	2	{'1499': ('CTNNB1', 1, 9606.0), '5609': ('MAP2K7', 1, 9606.0)}	887
27573199	PMC5243902	48	15	{'5424': ('POLD1', 11, 9606.0), '9788': ('MTSS1', 3, 9606.0), '4292': ('MLH1', 3, 9606.0), '4436': ('MSH2', 3, 9606.0), '2956': ('MSH6', 3, 9606.0), '5395': ('PMS2', 3, 9606.0), '324': ('APC', 3, 9606.0), '4595': ('MUTYH', 4, 9606.0), '5728': ('PTEN', 2, 9606.0), '6794': ('STK11', 2, 9606.0), '657': ('BMPR1A', 2, 9606.0), '4089': ('SMAD4', 2, 9606.0), '1499': ('CTNNB1', 2, 9606.0), '4913': ('NTHL1', 3, 9606.0), '4437': ('MSH3', 2, 9606.0)}	702
28442881	PMC5387885	0	0	{}	892
28694911	PMC5486210	2	1	{'1499': ('CTNNB1', 2, 9606.0)}	962
28795016	PMC5538085	4	2	{'1499': ('CTNNB1', 2, 9606.0), '403548': ('ALPL', 2, 9615.0)}	900
28855935	PMC5563941	0	0	{}	932
28677820	PMC5763411	1	1	{'1499': ('CTNNB1', 1, 9606.0)}	526
29370510	PMC5784228	0	0	{}	879
29369180	PMC5794364	30	11	{'914': ('CD2', 2, 9606.0), '921': ('CD5', 3, 9606.0), '943': ('TNFRSF8', 9, 9606.0), '238': ('ALK', 5, 9606.0), '4582': ('MUC1', 2, 9606.0), '5788': ('PTPRC', 2, 9606.0), '2315': ('MLANA', 2, 9606.0), '6271': ('S100A1', 2, 9606.0), '51727': ('CMPK1', 1, 9606.0), '6521': ('SLC4A1', 1, 9606.0), '1068': ('CETN1', 1, 9606.0)}	704
29687064	PMC5909482	2	2	{'920': ('CD4', 1, 9606.0), '1499': ('CTNNB1', 1, 9606.0)}	838
29984278	PMC6031568	2	1	{'3578': ('IL9', 2, 9606.0)}	840
30547075	PMC6282453	8	2	{'8626': ('TP63', 1, 9606.0), '1499': ('CTNNB1', 7, 9606.0)}	956
30918611	PMC6425055	0	0	{}	837
32005258	PMC6993389	84	11	{'1499': ('CTNNB1', 35, 9606.0), '7157': ('TP53', 3, 9606.0), '8626': ('TP63', 5, 9606.0), '6606': ('SMN1', 3, 9606.0), '999': ('CDH1', 1, 9606.0), '947': ('CD34', 1, 9606.0), '7431': ('VIM', 2, 9606.0), '800': ('CALD1', 1, 9606.0), '51176': ('LEF1', 11, 9606.0), '1029': ('CDKN2A', 21, 9606.0), '6271': ('S100A1', 1, 9606.0)}	93
32071653	PMC7010961	0	0	{}	926
32155193	PMC7064234	208	21	{'1760': ('DMPK', 26, 9606.0), '1499': ('CTNNB1', 59, 9606.0), '4292': ('MLH1', 7, 9606.0), '4436': ('MSH2', 9, 9606.0), '2956': ('MSH6', 8, 9606.0), '5395': ('PMS2', 11, 9606.0), '472': ('ATM', 14, 9606.0), '324': ('APC', 6, 9606.0), '477032': ('CTNNB1', 27, 9615.0), '595': ('CCND1', 7, 9606.0), '403924': ('MYC', 8, 9615.0), '449028': ('CCND1', 2, 9615.0), '4609': ('MYC', 3, 9606.0), '4437': ('MSH3', 3, 9606.0), '672': ('BRCA1', 3, 9606.0), '641': ('BLM', 1, 9606.0), '10111': ('RAD50', 1, 9606.0), '4361': ('MRE11', 1, 9606.0), '4683': ('NBN', 1, 9606.0), '4297': ('KMT2A', 2, 9606.0), '7272': ('TTK', 9, 9606.0)}	183
32778355	PMC7563002	10	2	{'1387': ('CREBBP', 8, 9606.0), '2033': ('EP300', 2, 9606.0)}	100
33143396	PMC7644346	4	1	{'1499': ('CTNNB1', 4, 9606.0)}	938
33623524	PMC7875041	0	0	{}	878
34119944	PMC8196217	0	0	{}	941
34168921	PMC8215566	0	0	{}	919
33840746	PMC8382477	9	6	{'2162': ('F13A1', 2, 9606.0), '7431': ('VIM', 2, 9606.0), '968': ('CD68', 1, 9606.0), '947': ('CD34', 2, 9606.0), '909': ('CD1A', 1, 9606.0), '6271': ('S100A1', 1, 9606.0)}	553
34754640	PMC8565392	6	2	{'1499': ('CTNNB1', 4, 9606.0), '2264': ('FGFR4', 2, 9606.0)}	897
35070581	PMC8762428	0	0	{}	906
35147098	PMC8830851	5	3	{'477162': ('BMP2', 1, 9615.0), '611921': ('OSM', 2, 0.0), '478471': ('SPP1', 2, 9615.0)}	35
35340505	PMC8930436	4	2	{'1499': ('CTNNB1', 2, 9606.0), '596': ('BCL2', 2, 9606.0)}	828
35444439	PMC9013704	0	0	{}	868
35574048	PMC9083798	0	0	{}	845
36158856	PMC9459629	2	1	{'1499': ('CTNNB1', 2, 9606.0)}	833
36311481	PMC9594686	1	1	{'477162': ('BMP2', 1, 9615.0)}	848
36582858	PMC9793153	3	1	{'1499': ('CTNNB1', 3, 9606.0)}	839
36636528	PMC9831617	9	6	{'1499': ('CTNNB1', 2, 9606.0), '596': ('BCL2', 2, 9606.0), '3569': ('IL6', 2, 9606.0), '3576': ('CXCL8', 1, 9606.0), '3553': ('IL1B', 1, 9606.0), '7124': ('TNF', 1, 9606.0)}	907
37064059	PMC10097541	1	1	{'1499': ('CTNNB1', 1, 9606.0)}	944
37223403	PMC10202165	0	0	{}	863
37404426	PMC10317080	1	1	{'1499': ('CTNNB1', 1, 9606.0)}	867
37662804	PMC10474429	0	0	{}	910
37809180	PMC10553373	0	0	{}	916
37927987	PMC10625130	0	0	{}	847
38047261	PMC10690670	1	1	{'2006': ('ELN', 1, 9606.0)}	971
38099131	PMC10718257	0	0	{}	866
38061712	PMC10727876	14	2	{'596': ('BCL2', 2, 9606.0), '1499': ('CTNNB1', 12, 9606.0)}	891
19040752	PMC2633279	3	1	{'57534': ('MIB1', 3, 9606.0)}	991
18158418	PMC2636049	2	1	{'1499': ('CTNNB1', 2, 9606.0)}	409
21430899	PMC3051306	0	0	{}	864
21977385	PMC3173833	1	1	{'672': ('BRCA1', 1, 9606.0)}	952
22613633	PMC3414780	0	0	{}	148
23259079	PMC3504261	0	0	{}	923
25114449	PMC4124689	0	0	{}	903
25368475	PMC4212295	0	0	{}	880
25419309	PMC4237016	0	0	{}	201
25506386	PMC4253042	0	0	{}	834
25722828	PMC4341040	0	0	{}	842
26955103	PMC4763703	3	1	{'477032': ('CTNNB1', 3, 9615.0)}	885
27516819	PMC4963180	0	0	{}	110
27504823	PMC4978397	68	1	{'1960': ('EGR3', 68, 9606.0)}	783
28690776	PMC5495934	0	0	{}	928
30153836	PMC6114043	3	3	{'477032': ('CTNNB1', 1, 9615.0), '490521': ('MIB1', 1, 9615.0), '403869': ('TP53', 1, 9615.0)}	198
