PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37109002	PMC10143720	0	0	{}	629
37241242	PMC10221591	0	0	{}	898
37365779	PMC10311573	12	5	{'5972': ('REN', 3, 9606.0), '1113': ('CHGA', 2, 9606.0), '5443': ('POMC', 2, 9606.0), '3630': ('INS', 4, 9606.0), '4306': ('NR3C2', 1, 9606.0)}	794
37398884	PMC10311615	138	25	{'7052': ('TGM2', 50, 9606.0), '8878': ('SQSTM1', 20, 9606.0), '8408': ('ULK1', 13, 9606.0), '5564': ('PRKAB1', 12, 9606.0), '7097': ('TLR2', 1, 9606.0), '5578': ('PRKCA', 1, 9606.0), '4313': ('MMP2', 1, 9606.0), '4318': ('MMP9', 1, 9606.0), '51318': ('MRPL35', 1, 9606.0), '406940': ('MIR148A', 1, 9606.0), '406959': ('MIR183', 2, 9606.0), '2475': ('MTOR', 8, 9606.0), '21817': ('Tgm2', 4, 10090.0), '847': ('CAT', 6, 9606.0), '3815': ('KIT', 5, 9606.0), '2597': ('GAPDH', 1, 9606.0), '728378': ('POTEF', 1, 9606.0), '106478911': ('CST12P', 1, 9606.0), '6035': ('RNASE1', 1, 9606.0), '308': ('ANXA5', 1, 9606.0), '324': ('APC', 1, 9606.0), '84557': ('MAP1LC3A', 3, 9606.0), '23710': ('GABARAPL1', 1, 9606.0), '596': ('BCL2', 1, 9606.0), '4077': ('NBR1', 1, 9606.0)}	117
37501963	PMC10368861	0	0	{}	922
37171392	PMC10449304	107	25	{'5595': ('MAPK3', 15, 9606.0), '3845': ('KRAS', 12, 9606.0), '5594': ('MAPK1', 12, 9606.0), '4513': ('COX2', 1, 9606.0), '7471': ('WNT1', 2, 9606.0), '5578': ('PRKCA', 2, 9606.0), '51318': ('MRPL35', 1, 9606.0), '7124': ('TNF', 4, 9606.0), '3569': ('IL6', 1, 9606.0), '1499': ('CTNNB1', 4, 9606.0), '5468': ('PPARG', 4, 9606.0), '5743': ('PTGS2', 3, 9606.0), '2099': ('ESR1', 4, 9606.0), '5465': ('PPARA', 3, 9606.0), '1588': ('CYP19A1', 3, 9606.0), '3265': ('HRAS', 1, 9606.0), '4893': ('NRAS', 1, 9606.0), '22882': ('ZHX2', 3, 9606.0), '5609': ('MAP2K7', 2, 9606.0), '847': ('CAT', 17, 9606.0), '24525': ('Kras', 2, 10116.0), '50689': ('Mapk3', 3, 10116.0), '116590': ('Mapk1', 2, 10116.0), '24383': ('Gapdh', 2, 10116.0), '106478911': ('CST12P', 3, 9606.0)}	314
37628112	PMC10453234	0	0	{}	136
37840900	PMC10571687	0	0	{}	84
38143908	PMC10739317	10	3	{'2099': ('ESR1', 8, 9606.0), '2100': ('ESR2', 1, 9606.0), '2069': ('EREG', 1, 9606.0)}	573
38202414	PMC10780497	71	14	{'821227': ('GSTF11', 13, 0.0), '106326798': ('LOC106326798', 6, 3712.0), '106305680': ('LOC106305680', 2, 0.0), '106336031': ('LOC106336031', 3, 0.0), '106309438': ('LOC106309438', 2, 0.0), '836368': ('GSTU9', 6, 0.0), '844169': ('GSTU22', 6, 0.0), '817636': ('GSTF9', 8, 0.0), '817637': ('GSTF10', 5, 0.0), '829277': ('CYP83B1', 5, 0.0), '844173': ('GSTU20', 4, 0.0), '816585': ('SUR1', 5, 0.0), '839022': ('UGT74B1', 3, 0.0), '837766': ('FMO GS-OX5', 3, 0.0)}	213
