PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
3157832	None	0	0	{}	23
3994659	None	0	0	{}	7
4073836	None	2	1	{'51181': ('DCXR', 2, 9606.0)}	13
4392213	None	0	0	{}	10
5739564	None	0	0	{}	33
5864060	None	0	0	{}	32
6066554	None	0	0	{}	25
6492685	None	0	0	{}	29
7294941	None	0	0	{}	31
7371098	None	0	0	{}	52
9590001	None	0	0	{}	14
11405353	None	0	0	{}	4
11558852	None	0	0	{}	27
11621986	None	0	0	{}	50
13023951	None	0	0	{}	42
13087575	None	0	0	{}	49
13135664	None	0	0	{}	53
13280026	None	0	0	{}	36
13288766	None	0	0	{}	48
13358571	None	0	0	{}	39
13636940	None	0	0	{}	54
13649698	None	0	0	{}	6
13755082	None	0	0	{}	12
13777751	None	0	0	{}	43
13791433	None	0	0	{}	45
13803619	None	0	0	{}	11
13907721	None	0	0	{}	55
14008490	None	0	0	{}	26
14035175	None	0	0	{}	38
14343031	None	0	0	{}	24
14361708	None	0	0	{}	46
14401665	None	0	0	{}	17
14402711	None	0	0	{}	47
14808025	None	0	0	{}	19
18132568	None	0	0	{}	34
18836847	None	0	0	{}	21
18850300	None	0	0	{}	0
20290364	None	0	0	{}	30
20293074	None	0	0	{}	41
20324113	None	0	0	{}	18
20988974	None	0	0	{}	37
23988570	None	10	1	{'51181': ('DCXR', 10, 9606.0)}	1
24720935	None	15	3	{'51181': ('DCXR', 13, 9606.0), '179741': ('dhs-21', 1, 0.0), '12409': ('Cbr2', 1, 10090.0)}	16
34165242	None	0	0	{}	5
34244897	None	1	1	{'51181': ('DCXR', 1, 9606.0)}	2
13230505	PMC2061080	0	0	{}	9
13606116	PMC1931884	0	0	{}	44
14437831	PMC1967301	0	0	{}	35
14455483	PMC1932208	0	0	{}	15
14487602	PMC1932211	0	0	{}	40
16693695	PMC434601	0	0	{}	51
20286955	PMC1592019	0	0	{}	28
20770070	PMC2338531	0	0	{}	22
20789862	PMC2124333	0	0	{}	8
22042873	PMC3215002	13	2	{'51181': ('DCXR', 12, 9606.0), '3630': ('INS', 1, 9606.0)}	20
30740398	PMC6331363	0	0	{}	3
