PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36300303	PMC10026248	132	13	{'83429': ('Ctns', 62, 10090.0), '16783': ('Lamp1', 15, 10090.0), '1497': ('CTNS', 3, 9606.0), '76282': ('Gpt', 3, 10090.0), '235504': ('Slc17a5', 3, 10090.0), '14598': ('Ggt1', 3, 10090.0), '21425': ('Tfeb', 20, 10090.0), '7942': ('TFEB', 12, 9606.0), '14433': ('Gapdh', 3, 10090.0), '22287': ('Scgb1a1', 3, 10090.0), '11657': ('Alb', 3, 10090.0), '13649': ('Egfr', 1, 10090.0), '11651': ('Akt1', 1, 10090.0)}	871
37391835	PMC10311896	6	2	{'1497': ('CTNS', 4, 9606.0), '21819': ('Tg', 2, 10090.0)}	848
37514038	PMC10385520	3	2	{'1497': ('CTNS', 2, 9606.0), '213': ('ALB', 1, 9606.0)}	935
37546758	PMC10402243	5	1	{'1497': ('CTNS', 5, 9606.0)}	179
37600607	PMC10435035	7	3	{'1497': ('CTNS', 2, 9606.0), '1401': ('CRP', 3, 9606.0), '5406': ('PNLIP', 2, 9606.0)}	545
37561577	PMC10541201	279	24	{'2069': ('EREG', 9, 9606.0), '1497': ('CTNS', 176, 9606.0), '84447': ('SYVN1', 17, 9606.0), '5708': ('PSMD2', 7, 9606.0), '1080': ('CFTR', 22, 9606.0), '4864': ('NPC1', 3, 9606.0), '10952': ('SEC61B', 6, 9606.0), '56681': ('SAR1A', 4, 9606.0), '7874': ('USP7', 2, 9606.0), '821': ('CANX', 6, 9606.0), '811': ('CALR', 5, 9606.0), '9695': ('EDEM1', 2, 9606.0), '7353': ('UFD1', 2, 9606.0), '55666': ('NPLOC4', 2, 9606.0), '10956': ('OS9', 1, 9606.0), '6400': ('SEL1L', 1, 9606.0), '201931': ('TMEM192', 3, 9606.0), '83429': ('Ctns', 1, 10090.0), '16784': ('Lamp2', 2, 10090.0), '13033': ('Ctsd', 1, 10090.0), '74126': ('Syvn1', 1, 10090.0), '14433': ('Gapdh', 1, 10090.0), '14389': ('Gab2', 2, 10090.0), '3920': ('LAMP2', 3, 9606.0)}	46
37415042	PMC10584709	26	7	{'2688': ('GH1', 5, 9606.0), '2056': ('EPO', 2, 9606.0), '213': ('ALB', 5, 9606.0), '5741': ('PTH', 8, 9606.0), '1497': ('CTNS', 1, 9606.0), '3479': ('IGF1', 4, 9606.0), '3630': ('INS', 1, 9606.0)}	41
38031005	PMC10688492	4	1	{'1497': ('CTNS', 4, 9606.0)}	752
38069326	PMC10707122	161	32	{'1497': ('CTNS', 69, 9606.0), '6550': ('SLC9A3', 10, 9606.0), '9368': ('SLC9A3R1', 10, 9606.0), '4610': ('MYCL', 2, 9606.0), '79727': ('LIN28A', 1, 9606.0), '9314': ('KLF4', 2, 9606.0), '18999': ('Pou5f1', 4, 10090.0), '6657': ('SOX2', 2, 9606.0), '104218': ('Dtc1', 2, 10090.0), '174': ('AFP', 1, 9606.0), '20997': ('T', 4, 10090.0), '4072': ('EPCAM', 1, 9606.0), '13482': ('Dpp4', 9, 10090.0), '1803': ('DPP4', 1, 9606.0), '836': ('CASP3', 3, 9606.0), '834': ('CASP1', 5, 9606.0), '835': ('CASP2', 1, 9606.0), '114548': ('DFNA34', 2, 9606.0), '8678': ('BECN1', 1, 9606.0), '23729': ('SHPK', 1, 9606.0), '7442': ('TRPV1', 1, 9606.0), '3630': ('INS', 4, 9606.0), '2247': ('FGF2', 4, 9606.0), '7040': ('TGFB1', 2, 9606.0), '7157': ('TP53', 1, 9606.0), '20674': ('Sox2', 3, 10090.0), '11576': ('Afp', 3, 10090.0), '17075': ('Epcam', 3, 10090.0), '7018': ('TF', 2, 9606.0), '1000': ('CDH2', 1, 9606.0), '26941': ('Slc9a3r1', 3, 10090.0), '105243': ('Slc9a3', 3, 10090.0)}	790
38087330	PMC10714457	5	1	{'1497': ('CTNS', 5, 9606.0)}	114
37621073	PMC10761040	75	20	{'553594': ('ctns', 27, 0.0), '4998': ('ORC1', 22, 9606.0), '797335': ('tmem192', 1, 0.0), '287478': ('Ctns', 2, 10116.0), '324254': ('mtor', 1, 7955.0), '83429': ('Ctns', 3, 10090.0), '313479': ('Orc1', 1, 0.0), '20104': ('Rps6', 2, 10090.0), '445028': ('rps6', 1, 7955.0), '799566': ('eif4ebp1', 2, 7955.0), '1978': ('EIF4EBP1', 1, 9606.0), '503709': ('slc66a1', 1, 0.0), '325358': ('rraga', 2, 0.0), '573492': ('rragca', 2, 0.0), '570568': ('rragd', 1, 0.0), '393702': ('rheb', 2, 0.0), '322811': ('atp6v0d1', 1, 0.0), '359840': ('atp6v1b2', 1, 7955.0), '445155': ('lamtor2', 1, 0.0), '554509': ('orc1', 1, 0.0)}	909
5516432	PMC2180497	0	0	{}	890
17638022	PMC2668588	61	6	{'2688': ('GH1', 34, 9606.0), '5617': ('PRL', 10, 9606.0), '6750': ('SST', 4, 9606.0), '1497': ('CTNS', 2, 9606.0), '3479': ('IGF1', 8, 9606.0), '4221': ('MEN1', 3, 9606.0)}	240
20652328	PMC2923721	0	0	{}	816
21305353	PMC3109266	38	2	{'404677': ('CIMT', 35, 9606.0), '1497': ('CTNS', 3, 9606.0)}	258
22532830	PMC3332081	56	10	{'4318': ('MMP9', 26, 9606.0), '4321': ('MMP12', 5, 9606.0), '4323': ('MMP14', 5, 9606.0), '728378': ('POTEF', 4, 9606.0), '11461': ('Actb', 1, 10090.0), '76282': ('Gpt', 5, 10090.0), '17395': ('Mmp9', 6, 10090.0), '17386': ('Mmp13', 1, 10090.0), '17390': ('Mmp2', 2, 10090.0), '17393': ('Mmp7', 1, 10090.0)}	256
25114580	PMC4109637	21	4	{'1497': ('CTNS', 11, 9606.0), '54896': ('SLC66A1', 2, 9606.0), '2688': ('GH1', 2, 9606.0), '83429': ('Ctns', 6, 10090.0)}	20
25336909	PMC4199850	24	3	{'54896': ('SLC66A1', 3, 9606.0), '1497': ('CTNS', 13, 9606.0), '83429': ('Ctns', 8, 10090.0)}	587
25586965	PMC4328646	470	24	{'83429': ('Ctns', 100, 10090.0), '56717': ('Mtor', 10, 10090.0), '16784': ('Lamp2', 136, 10090.0), '14433': ('Gapdh', 15, 10090.0), '1497': ('CTNS', 83, 9606.0), '3920': ('LAMP2', 10, 9606.0), '66734': ('Map1lc3a', 23, 10090.0), '67443': ('Map1lc3b', 3, 10090.0), '72508': ('Rps6kb1', 4, 10090.0), '2475': ('MTOR', 9, 9606.0), '18412': ('Sqstm1', 12, 10090.0), '56486': ('Gabarap', 1, 10090.0), '16783': ('Lamp1', 23, 10090.0), '3916': ('LAMP1', 10, 9606.0), '20955': ('Vamp7', 12, 10090.0), '53869': ('Rab11a', 5, 10090.0), '76055': ('Oga', 2, 10090.0), '11747': ('Anxa5', 4, 10090.0), '12367': ('Casp3', 2, 10090.0), '14580': ('Gfap', 1, 10090.0), '218035': ('Vps41', 1, 10090.0), '239739': ('Lamp3', 1, 10090.0), '53612': ('Vti1b', 2, 10090.0), '15481': ('Hspa8', 1, 10090.0)}	49
26166990	PMC4481631	3	2	{'1497': ('CTNS', 2, 9606.0), '5979': ('RET', 1, 9606.0)}	965
26655004	PMC4728978	16	2	{'1497': ('CTNS', 15, 9606.0), '850438': ('ERS1', 1, 0.0)}	885
27148969	PMC4858208	162	21	{'1497': ('CTNS', 9, 9606.0), '491220': ('491220', 34, 0.0), '1173': ('AP2M1', 23, 9606.0), '5987': ('TRIM27', 43, 9606.0), '3630': ('INS', 1, 9606.0), '7018': ('TF', 14, 9606.0), '16784': ('Lamp2', 6, 10090.0), '16783': ('Lamp1', 1, 10090.0), '18453': ('P4hb', 3, 10090.0), '99412': ('Golga2', 4, 10090.0), '107423': ('Tag', 5, 10090.0), '3688': ('ITGB1', 1, 9606.0), '728378': ('POTEF', 1, 9606.0), '2597': ('GAPDH', 4, 9606.0), '3920': ('LAMP2', 1, 9606.0), '5034': ('P4HB', 1, 9606.0), '2069': ('EREG', 1, 9606.0), '16412': ('Itgb1', 1, 10090.0), '7020': ('TFAP2A', 3, 9606.0), '3726': ('JUNB', 2, 9606.0), '1201': ('CLN3', 4, 9606.0)}	194
27734949	PMC5062165	104	10	{'1497': ('CTNS', 10, 9606.0), '193034': ('Trpv1', 12, 10090.0), '7442': ('TRPV1', 53, 9606.0), '8989': ('TRPA1', 9, 9606.0), '23729': ('SHPK', 6, 9606.0), '796': ('CALCA', 5, 9606.0), '80036': ('TRPM3', 2, 9606.0), '162514': ('TRPV3', 2, 9606.0), '59341': ('TRPV4', 1, 9606.0), '55107': ('ANO1', 4, 9606.0)}	624
