PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
26133662	PMC4547052	142	13	{'29925': ('GMPPB', 86, 9606.0), '85365': ('ALG2', 6, 9606.0), '199857': ('ALG14', 5, 9606.0), '1798': ('DPAGT1', 7, 9606.0), '2673': ('GFPT1', 9, 9606.0), '331026': ('Gmppb', 10, 10090.0), '133': ('ADM', 3, 9606.0), '51727': ('CMPK1', 1, 9606.0), '10020': ('GNE', 5, 9606.0), '445097': ('gmppb', 3, 0.0), '1605': ('DAG1', 4, 9606.0), '285489': ('DOK7', 2, 9606.0), '1272': ('CNTN1', 1, 9606.0)}	28
26452345	PMC4600337	49	8	{'100058647': ('B3GALNT2', 19, 0.0), '148789': ('B3GALNT2', 16, 9606.0), '440193': ('CCDC88C', 3, 9606.0), '8777': ('MPDZ', 3, 9606.0), '3897': ('L1CAM', 2, 9606.0), '1130': ('LYST', 2, 9606.0), '4811': ('NID1', 2, 9606.0), '1605': ('DAG1', 2, 9606.0)}	20
28480302	PMC5415313	111	9	{'243853': ('Fkrp', 36, 0.0), '79147': ('FKRP', 45, 9606.0), '246179': ('Fktn', 8, 10090.0), '13405': ('Dmd', 5, 10090.0), '6445': ('SGCG', 1, 9606.0), '6442': ('SGCA', 2, 9606.0), '14433': ('Gapdh', 7, 10090.0), '110310': ('Krt7', 5, 10090.0), '22256': ('Ung', 2, 10090.0)}	16
28157257	PMC5487925	58	3	{'10585': ('POMT1', 55, 9606.0), '51727': ('CMPK1', 1, 9606.0), '29954': ('POMT2', 2, 9606.0)}	7
29081423	PMC5701763	190	27	{'3913': ('LAMB2', 2, 9606.0), '2218': ('FKTN', 25, 9606.0), '79147': ('FKRP', 24, 9606.0), '729920': ('CRPPA', 29, 9606.0), '1756': ('DMD', 11, 9606.0), '8082': ('SSPN', 1, 9606.0), '1605': ('DAG1', 33, 9606.0), '3908': ('LAMA2', 4, 9606.0), '55624': ('POMGNT1', 5, 9606.0), '10585': ('POMT1', 7, 9606.0), '29954': ('POMT2', 7, 9606.0), '84892': ('POMGNT2', 2, 9606.0), '29925': ('GMPPB', 4, 9606.0), '8813': ('DPM1', 3, 9606.0), '8818': ('DPM2', 3, 9606.0), '54344': ('DPM3', 3, 9606.0), '22845': ('DOLK', 5, 9606.0), '148789': ('B3GALNT2', 2, 9606.0), '84197': ('POMK', 2, 9606.0), '375790': ('AGRN', 1, 9606.0), '133584': ('EGFLAM', 1, 9606.0), '11041': ('B4GAT1', 3, 9606.0), '10329': ('RXYLT1', 6, 9606.0), '243853': ('Fkrp', 1, 0.0), '246179': ('Fktn', 4, 10090.0), '75847': ('Crppa', 1, 0.0), '17877': ('Myf5', 1, 10090.0)}	1
29273094	PMC5740572	98	21	{'148789': ('B3GALNT2', 45, 9606.0), '1605': ('DAG1', 10, 9606.0), '51727': ('CMPK1', 1, 9606.0), '283431': ('GAS2L3', 3, 9606.0), '8289': ('ARID1A', 2, 9606.0), '1130': ('LYST', 1, 9606.0), '2786': ('GNG4', 1, 9606.0), '6905': ('TBCE', 1, 9606.0), '9453': ('GGPS1', 2, 9606.0), '51742': ('ARID4B', 1, 9606.0), '9804': ('TOMM20', 1, 9606.0), '359948': ('IRF2BP2', 2, 9606.0), '6894': ('TARBP1', 2, 9606.0), '388753': ('COA6', 2, 9606.0), '3775': ('KCNK1', 2, 9606.0), '84451': ('MAP3K21', 2, 9606.0), '57568': ('SIPA1L2', 2, 9606.0), '8549': ('LGR5', 1, 9606.0), '97884': ('B3galnt2', 14, 0.0), '2218': ('FKTN', 1, 9606.0), '79147': ('FKRP', 2, 9606.0)}	27
29858056	PMC5992437	144	17	{'79147': ('FKRP', 52, 9606.0), '243853': ('Fkrp', 37, 0.0), '13138': ('Dag1', 15, 10090.0), '1756': ('DMD', 14, 9606.0), '11603': ('Agrn', 3, 10090.0), '268780': ('Egflam', 2, 10090.0), '99011': ('Pomt1', 1, 0.0), '217734': ('Pomt2', 1, 0.0), '215494': ('Pomgnt2', 2, 10090.0), '246179': ('Fktn', 2, 10090.0), '216395': ('Rxylt1', 2, 10090.0), '108902': ('B4gat1', 3, 0.0), '4868': ('NPHS1', 3, 9606.0), '13405': ('Dmd', 2, 10090.0), '3140': ('MR1', 1, 9606.0), '99412': ('Golga2', 2, 10090.0), '14433': ('Gapdh', 2, 10090.0)}	19
30417025	PMC6222079	204	13	{'539701': ('FKRP', 13, 0.0), '243853': ('Fkrp', 87, 0.0), '79147': ('FKRP', 57, 9606.0), '102657752': ('ADG', 30, 9913.0), '246179': ('Fktn', 5, 10090.0), '16795': ('Large1', 1, 10090.0), '69368': ('Wdfy1', 2, 10090.0), '12509': ('Cd59a', 2, 10090.0), '67464': ('Entpd4', 2, 10090.0), '1756': ('DMD', 1, 9606.0), '17772': ('Mtm1', 1, 10090.0), '280717': ('ALB', 1, 9913.0), '16059': ('Igh-V7183', 2, 10090.0)}	22
30450679	PMC6349151	95	14	{'1605': ('DAG1', 65, 9606.0), '1756': ('DMD', 13, 9606.0), '6442': ('SGCA', 3, 9606.0), '6443': ('SGCB', 2, 9606.0), '8291': ('DYSF', 2, 9606.0), '3908': ('LAMA2', 2, 9606.0), '7402': ('UTRN', 1, 9606.0), '1821': ('DRP2', 1, 9606.0), '375790': ('AGRN', 1, 9606.0), '20391': ('Sgca', 1, 10090.0), '24051': ('Sgcb', 1, 10090.0), '51727': ('CMPK1', 1, 9606.0), '26503': ('SLC17A5', 1, 9606.0), '284403': ('WDR62', 1, 9606.0)}	13
30937090	PMC6413589	15	2	{'55624': ('POMGNT1', 12, 9606.0), '1756': ('DMD', 3, 9606.0)}	23
