PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37283101	PMC10293781	77	22	{'353': ('APRT', 7, 9606.0), '3251': ('HPRT1', 5, 9606.0), '189': ('AGXT', 6, 9606.0), '9380': ('GRHPR', 5, 9606.0), '112817': ('HOGA1', 2, 9606.0), '6519': ('SLC3A1', 1, 9606.0), '11136': ('SLC7A9', 1, 9606.0), '1184': ('CLCN5', 2, 9606.0), '4952': ('OCRL', 3, 9606.0), '10686': ('CLDN16', 3, 9606.0), '149461': ('CLDN19', 4, 9606.0), '6557': ('SLC12A1', 2, 9606.0), '3758': ('KCNJ1', 2, 9606.0), '1188': ('CLCNKB', 4, 9606.0), '1178': ('CLC', 5, 9606.0), '10916': ('MAGED2', 1, 9606.0), '50617': ('ATP6V0A4', 3, 9606.0), '525': ('ATP6V1B1', 3, 9606.0), '6521': ('SLC4A1', 2, 9606.0), '1591': ('CYP24A1', 7, 9606.0), '6569': ('SLC34A1', 6, 9606.0), '142680': ('SLC34A3', 3, 9606.0)}	41
20352011	PMC2845193	6	1	{'353': ('APRT', 6, 9606.0)}	43
24986359	PMC4094445	69	3	{'353': ('APRT', 65, 9606.0), '5788': ('PTPRC', 2, 9606.0), '2993': ('GYPA', 2, 9606.0)}	82
27994857	PMC5162415	38	6	{'353': ('APRT', 31, 9606.0), '7498': ('XDH', 3, 9606.0), '213': ('ALB', 1, 9606.0), '973': ('CD79A', 1, 9606.0), '712': ('C1QA', 1, 9606.0), '2244': ('FGB', 1, 9606.0)}	37
28466077	PMC5399732	4	1	{'353': ('APRT', 4, 9606.0)}	46
28657042	PMC5477944	0	0	{}	112
28566603	PMC5498204	24	3	{'353': ('APRT', 16, 9606.0), '7498': ('XDH', 7, 9606.0), '3558': ('IL2', 1, 9606.0)}	59
28717278	PMC5508439	3	1	{'353': ('APRT', 3, 9606.0)}	34
30993240	PMC6451083	22	5	{'7498': ('XDH', 5, 9606.0), '353': ('APRT', 12, 9606.0), '100': ('ADA', 2, 9606.0), '3251': ('HPRT1', 1, 9606.0), '4860': ('PNP', 2, 9606.0)}	54
31440706	PMC6698309	36	6	{'353': ('APRT', 27, 9606.0), '7498': ('XDH', 4, 9606.0), '8643': ('PTCH2', 2, 9606.0), '189': ('AGXT', 1, 9606.0), '9380': ('GRHPR', 1, 9606.0), '112817': ('HOGA1', 1, 9606.0)}	47
31752739	PMC6873418	10	1	{'353': ('APRT', 10, 9606.0)}	187
33055485	PMC8024966	3	1	{'353': ('APRT', 3, 9606.0)}	9
33707627	PMC8298615	40	2	{'353': ('APRT', 37, 9606.0), '7498': ('XDH', 3, 9606.0)}	33
33678741	PMC8429296	13	5	{'189': ('AGXT', 1, 9606.0), '9380': ('GRHPR', 1, 9606.0), '112817': ('HOGA1', 1, 9606.0), '353': ('APRT', 8, 9606.0), '7498': ('XDH', 2, 9606.0)}	14
35635787	PMC9518620	32	4	{'353': ('APRT', 27, 9606.0), '973': ('CD79A', 3, 9606.0), '718': ('C3', 1, 9606.0), '7498': ('XDH', 1, 9606.0)}	123
36206091	PMC9552245	9	3	{'7498': ('XDH', 1, 9606.0), '142680': ('SLC34A3', 2, 9606.0), '353': ('APRT', 6, 9606.0)}	128
193369	None	0	0	{}	318
195371	None	0	0	{}	167
196272	None	0	0	{}	169
467064	None	0	0	{}	245
503830	None	0	0	{}	305
723881	None	0	0	{}	334
855709	None	0	0	{}	327
855710	None	0	0	{}	261
929012	None	0	0	{}	333
1349687	None	0	0	{}	6
1349689	None	0	0	{}	5
1632317	None	1	1	{'353': ('APRT', 1, 9606.0)}	314
1699289	None	9	1	{'11821': ('Aprt', 9, 10090.0)}	227
1789227	None	0	0	{}	321
1868258	None	5	2	{'353': ('APRT', 4, 9606.0), '100': ('ADA', 1, 9606.0)}	190
1986109	None	0	0	{}	306
2227934	None	4	1	{'353': ('APRT', 4, 9606.0)}	191
2238880	None	0	0	{}	248
2260986	None	8	3	{'132': ('ADK', 5, 9606.0), '100': ('ADA', 2, 9606.0), '191': ('AHCY', 1, 9606.0)}	236
2276470	None	1	1	{'353': ('APRT', 1, 9606.0)}	189
2575675	None	0	0	{}	67
2746754	None	0	0	{}	101
2892026	None	0	0	{}	335
3176201	None	0	0	{}	124
3181231	None	0	0	{}	202
3207073	None	0	0	{}	198
3487919	None	0	0	{}	339
3610146	None	0	0	{}	215
3735878	None	0	0	{}	193
3784208	None	0	0	{}	283
3817810	None	0	0	{}	95
3923578	None	0	0	{}	301
4043967	None	4	1	{'353': ('APRT', 4, 9606.0)}	140
4219298	None	0	0	{}	216
4749203	None	0	0	{}	265
4791204	None	0	0	{}	268
6087472	None	8	2	{'353': ('APRT', 5, 9606.0), '11821': ('Aprt', 3, 10090.0)}	243
6406103	None	2	1	{'4507': ('MTAP', 2, 9606.0)}	204
6426269	None	0	0	{}	343
6701033	None	3	1	{'353': ('APRT', 3, 9606.0)}	133
6884154	None	2	1	{'13361': ('Dhfr', 2, 10090.0)}	299
6887386	None	1	1	{'353': ('APRT', 1, 9606.0)}	313
6892958	None	0	0	{}	232
7056730	None	9	1	{'353': ('APRT', 9, 9606.0)}	135
7112800	None	0	0	{}	177
7128645	None	3	1	{'353': ('APRT', 3, 9606.0)}	87
7140571	None	2	1	{'353': ('APRT', 2, 9606.0)}	121
7286981	None	0	0	{}	307
7424655	None	0	0	{}	296
7424656	None	0	0	{}	125
7588649	None	4	1	{'353': ('APRT', 4, 9606.0)}	199
7660920	None	0	0	{}	352
7815752	None	0	0	{}	237
7988045	None	2	1	{'93100': ('NAPRT', 2, 9606.0)}	316
8146608	None	4	1	{'353': ('APRT', 4, 9606.0)}	61
8455250	None	1	1	{'353': ('APRT', 1, 9606.0)}	32
8646818	None	0	0	{}	65
9067427	None	5	1	{'353': ('APRT', 5, 9606.0)}	304
9091566	None	1	1	{'353': ('APRT', 1, 9606.0)}	242
9306356	None	0	0	{}	320
9499594	None	6	2	{'11821': ('Aprt', 3, 10090.0), '15452': ('Hprt', 3, 10090.0)}	298
9510404	None	0	0	{}	170
9520269	None	8	2	{'839636': ('APT1', 3, 0.0), '2746194': ('AT5G45660', 5, 3702.0)}	319
9608233	None	2	1	{'353': ('APRT', 2, 9606.0)}	176
10479485	None	6	2	{'2588': ('GALNS', 5, 9606.0), '1535': ('CYBA', 1, 9606.0)}	99
10481956	None	0	0	{}	15
11243733	None	3	1	{'353': ('APRT', 3, 9606.0)}	77
11325702	None	0	0	{}	118
12629770	None	0	0	{}	218
15077874	None	0	0	{}	113
15278765	None	3	1	{'353': ('APRT', 3, 9606.0)}	262
16846001	None	0	0	{}	302
18409532	None	0	0	{}	97
19159945	None	10	7	{'17224': ('Mcpt1', 2, 10090.0), '20302': ('Ccl3', 1, 10090.0), '20304': ('Ccl5', 1, 10090.0), '16176': ('Il1b', 1, 10090.0), '12772': ('Ccr2', 1, 10090.0), '21803': ('Tgfb1', 2, 10090.0), '11475': ('Acta2', 2, 10090.0)}	149
21553389	None	0	0	{}	24
21635362	None	0	0	{}	136
22941622	None	1	1	{'100765665': ('Aprt', 1, 0.0)}	345
22988602	None	0	0	{}	80
24932691	None	0	0	{}	88
24961278	None	3	3	{'6928': ('HNF1B', 1, 9606.0), '7369': ('UMOD', 1, 9606.0), '64423': ('INF2', 1, 9606.0)}	212
29081074	None	0	0	{}	127
108044	None	0	0	{}	247
212801	None	0	0	{}	342
694720	None	4	3	{'3251': ('HPRT1', 2, 9606.0), '132': ('ADK', 1, 9606.0), '100': ('ADA', 1, 9606.0)}	150
855708	None	0	0	{}	346
855711	None	0	0	{}	175
865583	None	2	1	{'353': ('APRT', 2, 9606.0)}	92
1061547	None	0	0	{}	144
1349690	None	0	0	{}	7
1392421	None	1	1	{'353': ('APRT', 1, 9606.0)}	347
1609669	None	1	1	{'353': ('APRT', 1, 9606.0)}	120
1663846	None	0	0	{}	279
1767776	None	2	1	{'353': ('APRT', 2, 9606.0)}	161
1781410	None	0	0	{}	114
1781412	None	0	0	{}	214
1781413	None	0	0	{}	315
