PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37426647	PMC10326164	30	12	{'4684': ('NCAM1', 13, 9606.0), '920': ('CD4', 2, 9606.0), '29126': ('CD274', 1, 9606.0), '6774': ('STAT3', 1, 9606.0), '3458': ('IFNG', 1, 9606.0), '7124': ('TNF', 1, 9606.0), '2214': ('FCGR3A', 6, 9606.0), '7040': ('TGFB1', 1, 9606.0), '324': ('APC', 1, 9606.0), '5788': ('PTPRC', 1, 9606.0), '259': ('AMBP', 1, 9606.0), '925': ('CD8A', 1, 9606.0)}	69
37657032	PMC10476858	103	17	{'4615': ('MYD88', 41, 9606.0), '974': ('CD79B', 8, 9606.0), '53353': ('LRP1B', 3, 9606.0), '639': ('PRDM1', 3, 9606.0), '79811': ('SLTM', 12, 9606.0), '5292': ('PIM1', 2, 9606.0), '222194': ('RSBN1L', 2, 0.0), '4790': ('NFKB1', 6, 9606.0), '4233': ('MET', 9, 9606.0), '3082': ('HGF', 2, 9606.0), '7294': ('TXK', 4, 9606.0), '196528': ('ARID2', 1, 9606.0), '7099': ('TLR4', 1, 9606.0), '3654': ('IRAK1', 1, 9606.0), '51135': ('IRAK4', 1, 9606.0), '7852': ('CXCR4', 5, 9606.0), '695': ('BTK', 2, 9606.0)}	624
8471436	PMC1968344	2	2	{'10959': ('TMED2', 1, 9606.0), '644914': ('H3P16', 1, 9606.0)}	342
4913767	PMC2008523	0	0	{}	849
9836488	PMC2063225	0	0	{}	813
14284371	PMC2071439	0	0	{}	279
10027325	PMC2362452	0	0	{}	573
19430564	PMC2678705	6	3	{'3135': ('HLA-G', 1, 9606.0), '947': ('CD34', 2, 9606.0), '54474': ('KRT20', 3, 9606.0)}	692
19968864	PMC2794866	0	0	{}	967
21416008	PMC3033170	151	40	{'4609': ('MYC', 6, 9606.0), '6898': ('TAT', 5, 9606.0), '3569': ('IL6', 1, 9606.0), '3586': ('IL10', 2, 9606.0), '5934': ('RBL2', 8, 9606.0), '920': ('CD4', 15, 9606.0), '3783750': ('LMP-1', 27, 10376.0), '4311': ('MME', 4, 9606.0), '7157': ('TP53', 1, 9606.0), '17494192': ('EBNA-2', 2, 0.0), '17494214': ('EBNA-1', 4, 0.0), '604': ('BCL6', 12, 9606.0), '6382': ('SDC1', 9, 9606.0), '84939': ('PWWP3A', 7, 9606.0), '5599': ('MAPK8', 1, 9606.0), '1432': ('MAPK14', 1, 9606.0), '71609': ('Tradd', 1, 10090.0), '28935': ('IGKV1-27', 1, 9606.0), '596': ('BCL2', 1, 9606.0), '3383': ('ICAM1', 2, 9606.0), '925': ('CD8A', 4, 9606.0), '6853': ('MRX50', 1, 9606.0), '2526': ('FUT4', 1, 9606.0), '943': ('TNFRSF8', 2, 9606.0), '54474': ('KRT20', 3, 9606.0), '5788': ('PTPRC', 3, 9606.0), '17494231': ('LMP2A', 9, 0.0), '613': ('BCR', 3, 9606.0), '648': ('BMI1', 2, 9606.0), '472': ('ATM', 1, 9606.0), '6364': ('CCL20', 1, 9606.0), '930': ('CD19', 1, 9606.0), '973': ('CD79A', 1, 9606.0), '4582': ('MUC1', 2, 9606.0), '7037': ('TFRC', 1, 9606.0), '924': ('CD7', 1, 9606.0), '8743': ('TNFSF10', 1, 9606.0), '4790': ('NFKB1', 2, 9606.0), '53947': ('A4GALT', 1, 9606.0), '952': ('CD38', 1, 9606.0)}	124
