PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37306808	PMC10260714	1	1	{'4853': ('NOTCH2', 1, 9606.0)}	137
37452111	PMC10349118	182	26	{'4853': ('NOTCH2', 14, 9606.0), '18129': ('Notch2', 33, 10090.0), '16449': ('Jag1', 6, 10090.0), '16450': ('Jag2', 6, 10090.0), '21943': ('Tnfsf11', 12, 10090.0), '16193': ('Il6', 8, 10090.0), '13388': ('Dll1', 7, 10090.0), '11433': ('Acp5', 12, 10090.0), '14433': ('Gapdh', 5, 10090.0), '16176': ('Il1b', 5, 10090.0), '21926': ('Tnf', 8, 10090.0), '22339': ('Vegfa', 6, 10090.0), '12842': ('Col1a1', 4, 10090.0), '12824': ('Col2a1', 4, 10090.0), '12813': ('Col10a1', 4, 10090.0), '20682': ('Sox9', 4, 10090.0), '170574': ('Sp7', 7, 10090.0), '12393': ('Runx2', 7, 10090.0), '12096': ('Bglap', 9, 10090.0), '13038': ('Ctsk', 7, 10090.0), '18383': ('Tnfrsf11b', 7, 10090.0), '19664': ('Rbpj', 1, 10090.0), '18128': ('Notch1', 2, 10090.0), '18159': ('Nppc', 2, 10090.0), '11647': ('Alpl', 1, 10090.0), '21414': ('Tcf7', 1, 10090.0)}	130
37664144	PMC10474580	18	5	{'4853': ('NOTCH2', 14, 9606.0), '5443': ('POMC', 1, 9606.0), '3479': ('IGF1', 1, 9606.0), '3486': ('IGFBP3', 1, 9606.0), '2641': ('GCG', 1, 9606.0)}	37
37710205	PMC10503101	93	10	{'4313': ('MMP2', 72, 9606.0), '4323': ('MMP14', 1, 9606.0), '17390': ('Mmp2', 7, 10090.0), '20306': ('Ccl7', 2, 10090.0), '3263': ('HPX', 4, 9606.0), '2597': ('GAPDH', 2, 9606.0), '29960': ('MRM2', 2, 9606.0), '29801': ('ZDHHC8', 1, 9606.0), '5540': ('NPY4R', 1, 9606.0), '7448': ('VTN', 1, 9606.0)}	193
38011698	PMC10684056	3	1	{'4853': ('NOTCH2', 3, 9606.0)}	177
37865314	PMC10692730	472	34	{'4853': ('NOTCH2', 31, 9606.0), '21926': ('Tnf', 101, 10090.0), '18129': ('Notch2', 78, 10090.0), '16193': ('Il6', 42, 10090.0), '16176': ('Il1b', 13, 10090.0), '15205': ('Hes1', 20, 10090.0), '15213': ('Hey1', 14, 10090.0), '15214': ('Hey2', 12, 10090.0), '56198': ('Heyl', 9, 10090.0), '3569': ('IL6', 13, 9606.0), '18033': ('Nfkb1', 16, 10090.0), '3516': ('RBPJ', 28, 9606.0), '20682': ('Sox9', 4, 10090.0), '11595': ('Acan', 5, 10090.0), '12824': ('Col2a1', 4, 10090.0), '12813': ('Col10a1', 4, 10090.0), '96875': ('Prg4', 5, 10090.0), '67671': ('Rpl38', 6, 10090.0), '14910': ('Gt(ROSA)26Sor', 5, 10090.0), '19697': ('Rela', 9, 10090.0), '26416': ('Mapk14', 5, 10090.0), '26413': ('Mapk1', 5, 10090.0), '26419': ('Mapk8', 5, 10090.0), '11651': ('Akt1', 4, 10090.0), '14563': ('Gdf5', 5, 10090.0), '14184': ('Fgfr3', 4, 10090.0), '12362': ('Casp1', 3, 10090.0), '17167': ('Marco', 4, 10090.0), '22324': ('Vav1', 2, 10090.0), '13733': ('Adgre1', 1, 10090.0), '19354': ('Rac2', 5, 10090.0), '18128': ('Notch1', 2, 10090.0), '93671': ('Cd163', 2, 10090.0), '6169': ('RPL38', 6, 9606.0)}	112
38124110	PMC10734104	10	2	{'9935': ('MAFB', 6, 9606.0), '8600': ('TNFSF11', 4, 9606.0)}	82
38159855	PMC10837628	407	26	{'18129': ('Notch2', 120, 10090.0), '15205': ('Hes1', 35, 10090.0), '12977': ('Csf1', 91, 10090.0), '21943': ('Tnfsf11', 72, 10090.0), '18128': ('Notch1', 8, 10090.0), '18131': ('Notch3', 4, 10090.0), '21926': ('Tnf', 3, 10090.0), '15213': ('Hey1', 2, 10090.0), '15214': ('Hey2', 2, 10090.0), '56198': ('Heyl', 2, 10090.0), '13038': ('Ctsk', 15, 10090.0), '11433': ('Acp5', 7, 10090.0), '4853': ('NOTCH2', 18, 9606.0), '6169': ('RPL38', 4, 9606.0), '16176': ('Il1b', 1, 10090.0), '329278': ('Tnn', 4, 10090.0), '21923': ('Tnc', 3, 10090.0), '21859': ('Timp3', 1, 10090.0), '20293': ('Ccl12', 1, 10090.0), '15900': ('Irf8', 2, 10090.0), '12053': ('Bcl6', 3, 10090.0), '12142': ('Prdm1', 4, 10090.0), '18132': ('Notch4', 2, 10090.0), '16449': ('Jag1', 1, 10090.0), '12525': ('Cd8a', 1, 10090.0), '54486': ('Hpgds', 1, 10090.0)}	119
21488202	PMC3101052	4	2	{'5741': ('PTH', 2, 9606.0), '632': ('BGLAP', 2, 9606.0)}	97
21984761	PMC3208396	8	6	{'4853': ('NOTCH2', 3, 9606.0), '9620': ('CELSR1', 1, 9606.0), '1284': ('COL4A2', 1, 9606.0), '64110': ('MAGEF1', 1, 9606.0), '51168': ('MYO15A', 1, 9606.0), '84905': ('ZNF341', 1, 9606.0)}	187
24265536	PMC3835515	33	10	{'3630': ('INS', 6, 9606.0), '4853': ('NOTCH2', 15, 9606.0), '632': ('BGLAP', 1, 9606.0), '182': ('JAG1', 3, 9606.0), '18128': ('Notch1', 2, 10090.0), '15205': ('Hes1', 2, 10090.0), '18129': ('Notch2', 1, 10090.0), '18609': ('Pdx1', 1, 10090.0), '11925': ('Neurog3', 1, 10090.0), '18012': ('Neurod1', 1, 10090.0)}	122
25491639	PMC4269900	85	8	{'4853': ('NOTCH2', 48, 9606.0), '1950': ('EGF', 2, 9606.0), '3516': ('RBPJ', 8, 9606.0), '18129': ('Notch2', 6, 10090.0), '8600': ('TNFSF11', 3, 9606.0), '1435': ('CSF1', 2, 9606.0), '4851': ('NOTCH1', 15, 9606.0), '4854': ('NOTCH3', 1, 9606.0)}	0
27488012	PMC4989842	1	1	{'5741': ('PTH', 1, 9606.0)}	95
27857819	PMC5093869	5	1	{'4853': ('NOTCH2', 5, 9606.0)}	89
29176149	PMC5717871	22	2	{'4853': ('NOTCH2', 7, 9606.0), '3497': ('IGHE', 15, 9606.0)}	145
29242787	PMC5727990	0	0	{}	57
29434072	PMC5819040	1	1	{'1636': ('ACE', 1, 9606.0)}	124
29618366	PMC5885380	22	5	{'4853': ('NOTCH2', 7, 9606.0), '8600': ('TNFSF11', 1, 9606.0), '18129': ('Notch2', 10, 10090.0), '21943': ('Tnfsf11', 2, 10090.0), '19664': ('Rbpj', 2, 10090.0)}	11
30420927	PMC6215579	26	4	{'4853': ('NOTCH2', 15, 9606.0), '7018': ('TF', 1, 9606.0), '345': ('APOC3', 1, 9606.0), '18129': ('Notch2', 9, 10090.0)}	61
31077240	PMC6509852	1	1	{'18129': ('Notch2', 1, 10090.0)}	87
31268248	PMC6687624	35	5	{'4313': ('MMP2', 31, 9606.0), '4318': ('MMP9', 1, 9606.0), '14268': ('Fn1', 1, 10090.0), '176': ('ACAN', 1, 9606.0), '17390': ('Mmp2', 1, 10090.0)}	210
32143606	PMC7060511	33	4	{'4853': ('NOTCH2', 25, 9606.0), '250': ('ALPP', 3, 9606.0), '5741': ('PTH', 4, 9606.0), '18129': ('Notch2', 1, 10090.0)}	18
32854429	PMC7504254	41	9	{'4853': ('NOTCH2', 16, 9606.0), '18129': ('Notch2', 12, 10090.0), '170574': ('Sp7', 1, 10090.0), '2688': ('GH1', 2, 9606.0), '1950': ('EGF', 3, 9606.0), '182': ('JAG1', 1, 9606.0), '3714': ('JAG2', 1, 9606.0), '4854': ('NOTCH3', 2, 9606.0), '4851': ('NOTCH1', 3, 9606.0)}	12
33520214	PMC7820303	39	2	{'4853': ('NOTCH2', 36, 9606.0), '5741': ('PTH', 3, 9606.0)}	68
