PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37181017	PMC10167392	33	9	{'163': ('AP2B1', 5, 9606.0), '2538': ('G6PC', 1, 9606.0), '178': ('AGL', 1, 9606.0), '5256': ('PHKA2', 1, 9606.0), '9971': ('NR1H4', 7, 9606.0), '151306': ('GPBAR1', 6, 9606.0), '5468': ('PPARG', 3, 9606.0), '26503': ('SLC17A5', 5, 9606.0), '51727': ('CMPK1', 4, 9606.0)}	65
37264426	PMC10233917	37	12	{'5836': ('PYGL', 22, 9606.0), '26503': ('SLC17A5', 5, 9606.0), '2875': ('GPT', 1, 9606.0), '178': ('AGL', 1, 9606.0), '2538': ('G6PC', 1, 9606.0), '2632': ('GBE1', 1, 9606.0), '2998': ('GYS2', 1, 9606.0), '5256': ('PHKA2', 1, 9606.0), '5257': ('PHKB', 1, 9606.0), '5261': ('PHKG2', 1, 9606.0), '6514': ('SLC2A2', 1, 9606.0), '2542': ('SLC37A4', 1, 9606.0)}	77
37995884	PMC10716006	368	20	{'58805': ('Mlxipl', 78, 10090.0), '51085': ('MLXIPL', 24, 9606.0), '103988': ('Gck', 68, 10090.0), '232493': ('Gys2', 21, 10090.0), '110095': ('Pygl', 24, 10090.0), '52331': ('Stbd1', 26, 10090.0), '14387': ('Gaa', 31, 10090.0), '77559': ('Agl', 12, 10090.0), '230163': ('Aldob', 6, 10090.0), '14377': ('G6pc', 25, 10090.0), '231103': ('Gckr', 19, 10090.0), '18770': ('Pklr', 6, 10090.0), '14385': ('Slc37a4', 6, 10090.0), '69983': ('Sis', 2, 10090.0), '14526': ('Gcg', 7, 10090.0), '11461': ('Actb', 4, 10090.0), '111042': ('Hsp86-ps2', 3, 10090.0), '16905': ('Lmna', 1, 10090.0), '8987': ('STBD1', 1, 9606.0), '21428': ('Mlx', 4, 10090.0)}	58
38087503	PMC10718061	100	7	{'2542': ('SLC37A4', 66, 9606.0), '2538': ('G6PC', 21, 9606.0), '2875': ('GPT', 2, 9606.0), '26503': ('SLC17A5', 7, 9606.0), '729838': ('GGTLC4P', 1, 9606.0), '213': ('ALB', 2, 9606.0), '6524': ('SLC5A2', 1, 9606.0)}	830
19402899	PMC2683831	9	3	{'1401': ('CRP', 1, 9606.0), '3920': ('LAMP2', 7, 9606.0), '51347': ('TAOK3', 1, 9606.0)}	579
21318173	PMC3027000	19	4	{'403492': ('G6PC', 11, 0.0), '2538': ('G6PC', 6, 9606.0), '2641': ('GCG', 1, 9606.0), '3630': ('INS', 1, 9606.0)}	923
21314016	PMC3040590	5	4	{'2992': ('GYG1', 1, 9606.0), '2548': ('GAA', 2, 9606.0), '53': ('ACP2', 1, 9606.0), '6476': ('SI', 1, 9606.0)}	220
9610625	PMC3054474	0	0	{}	527
16702877	PMC3110959	50	7	{'2548': ('GAA', 22, 9606.0), '2641': ('GCG', 1, 9606.0), '26503': ('SLC17A5', 4, 9606.0), '2875': ('GPT', 1, 9606.0), '51727': ('CMPK1', 12, 9606.0), '8972': ('MGAM', 7, 9606.0), '100755105': ('Gaa', 3, 10029.0)}	879
22106711	PMC3235878	62	22	{'5837': ('PYGM', 10, 9606.0), '1351': ('COX8A', 1, 9606.0), '5256': ('PHKA2', 5, 9606.0), '2027': ('ENO3', 2, 9606.0), '7167': ('TPI1', 2, 9606.0), '2548': ('GAA', 11, 9606.0), '2822': ('GPLD1', 2, 9606.0), '178': ('AGL', 1, 9606.0), '2632': ('GBE1', 6, 9606.0), '6606': ('SMN1', 1, 9606.0), '1636': ('ACE', 2, 9606.0), '5213': ('PFKM', 2, 9606.0), '5211': ('PFKL', 1, 9606.0), '5214': ('PFKP', 1, 9606.0), '14645': ('Glul', 3, 10090.0), '14387': ('Gaa', 1, 10090.0), '18642': ('Pfkm', 2, 10090.0), '801': ('CALM1', 1, 9606.0), '5255': ('PHKA1', 3, 9606.0), '51422': ('PRKAG2', 1, 9606.0), '5564': ('PRKAB1', 3, 9606.0), '5230': ('PGK1', 1, 9606.0)}	66
24399862	PMC3866896	21	4	{'2548': ('GAA', 17, 9606.0), '51727': ('CMPK1', 2, 9606.0), '26503': ('SLC17A5', 1, 9606.0), '23269': ('MGA', 1, 9606.0)}	207
24399863	PMC3866902	16	2	{'2548': ('GAA', 12, 9606.0), '51727': ('CMPK1', 4, 9606.0)}	529
25883731	PMC4393961	1	1	{'5286': ('PIK3C2A', 1, 9606.0)}	899
26622091	PMC4639334	13	4	{'51727': ('CMPK1', 7, 9606.0), '1401': ('CRP', 1, 9606.0), '2548': ('GAA', 4, 9606.0), '26503': ('SLC17A5', 1, 9606.0)}	612
27139513	PMC5063890	38	12	{'2538': ('G6PC', 18, 9606.0), '7369': ('UMOD', 2, 9606.0), '5972': ('REN', 2, 9606.0), '2542': ('SLC37A4', 2, 9606.0), '2548': ('GAA', 2, 9606.0), '9429': ('ABCG2', 2, 9606.0), '80740': ('LY6G6C', 1, 9606.0), '116085': ('SLC22A12', 2, 9606.0), '56606': ('SLC2A9', 3, 9606.0), '3630': ('INS', 1, 9606.0), '3479': ('IGF1', 1, 9606.0), '6462': ('SHBG', 2, 9606.0)}	52
28985713	PMC5639598	1	1	{'2538': ('G6PC', 1, 9606.0)}	980
29600495	PMC6326981	0	0	{}	118
31701076	PMC6824077	193	20	{'110095': ('Pygl', 109, 10090.0), '11475': ('Acta2', 7, 10090.0), '20304': ('Ccl5', 13, 10090.0), '20296': ('Ccl2', 7, 10090.0), '76282': ('Gpt', 6, 10090.0), '235504': ('Slc17a5', 6, 10090.0), '5836': ('PYGL', 3, 9606.0), '13799': ('En2', 1, 10090.0), '250': ('ALPP', 3, 9606.0), '19921': ('Rpl19', 1, 10090.0), '14219': ('Ccn2', 5, 10090.0), '21803': ('Tgfb1', 3, 10090.0), '16193': ('Il6', 5, 10090.0), '21926': ('Tnf', 4, 10090.0), '12827': ('Col4a2', 3, 10090.0), '14268': ('Fn1', 6, 10090.0), '14825': ('Cxcl1', 2, 10090.0), '20310': ('Cxcl2', 5, 10090.0), '12842': ('Col1a1', 2, 10090.0), '12843': ('Col1a2', 2, 10090.0)}	97
31617422	PMC7045669	80	5	{'2542': ('SLC37A4', 30, 9606.0), '2538': ('G6PC', 13, 9606.0), '3630': ('INS', 1, 9606.0), '2688': ('GH1', 24, 9606.0), '3479': ('IGF1', 12, 9606.0)}	990
