PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37027404	PMC10081781	0	0	{}	142
37064371	PMC10102751	0	0	{}	165
37497345	PMC10366577	0	0	{}	815
37575785	PMC10413305	96	19	{'2520': ('GAST', 43, 9606.0), '4221': ('MEN1', 4, 9606.0), '5617': ('PRL', 2, 9606.0), '5741': ('PTH', 3, 9606.0), '3630': ('INS', 1, 9606.0), '2641': ('GCG', 1, 9606.0), '6750': ('SST', 7, 9606.0), '6343': ('SCT', 9, 9606.0), '1113': ('CHGA', 9, 9606.0), '6855': ('SYP', 2, 9606.0), '3651': ('PDX1', 2, 9606.0), '3642': ('INSM1', 1, 9606.0), '3855': ('KRT7', 2, 9606.0), '1045': ('CDX2', 1, 9606.0), '8915': ('BCL10', 2, 9606.0), '1499': ('CTNNB1', 1, 9606.0), '1084': ('CEACAM3', 2, 9606.0), '174': ('AFP', 2, 9606.0), '7849': ('PAX8', 2, 9606.0)}	943
37526994	PMC10481266	0	0	{}	685
37733766	PMC10513296	0	0	{}	85
37908210	PMC10612475	18	1	{'7038': ('TG', 18, 9606.0)}	745
38020587	PMC10644320	3	1	{'7276': ('TTR', 3, 9606.0)}	779
18394199	PMC2323011	15	6	{'354': ('KLK3', 7, 9606.0), '1401': ('CRP', 1, 9606.0), '213': ('ALB', 1, 9606.0), '1906': ('EDN1', 2, 9606.0), '5473': ('PPBP', 2, 9606.0), '7422': ('VEGFA', 2, 9606.0)}	948
18465152	PMC2441586	89	7	{'26278': ('SACS', 80, 9606.0), '3320': ('HSP90AA1', 2, 9606.0), '2395': ('FXN', 2, 9606.0), '6866': ('TAC3', 1, 9606.0), '547': ('KIF1A', 2, 9606.0), '54729': ('NKX1-1', 1, 9606.0), '100379201': ('SPAX3', 1, 0.0)}	152
21573095	PMC3090302	0	0	{}	371
22174522	PMC3237214	0	0	{}	729
22736955	PMC3376573	0	0	{}	704
22853826	PMC3443043	0	0	{}	201
22735705	PMC3458555	393	21	{'332221': ('Zscan10', 192, 10090.0), '65020': ('Zfp110', 122, 10090.0), '6657': ('SOX2', 4, 9606.0), '5460': ('POU5F1', 4, 9606.0), '7741': ('ZSCAN26', 1, 9606.0), '7727': ('ZNF174', 11, 9606.0), '109889': ('Mzf1', 6, 10090.0), '17196': ('Mbp', 5, 10090.0), '104009': ('Qsox1', 2, 10090.0), '18845': ('Plxna2', 2, 10090.0), '382118': ('Zkscan7', 4, 0.0), '59057': ('Zfp24', 6, 10090.0), '449521': ('Zfp213', 2, 0.0), '93681': ('Zkscan8', 2, 0.0), '67235': ('Zkscan14', 2, 0.0), '235682': ('Zfp445', 2, 0.0), '78619': ('Zfp449', 2, 0.0), '268417': ('Zkscan17', 2, 0.0), '4155': ('MBP', 17, 9606.0), '18053': ('Ngfr', 4, 10090.0), '18049': ('Ngf', 1, 10090.0)}	118
23136633	PMC3490093	0	0	{}	962
23243384	PMC3518095	0	0	{}	672
23559719	PMC3613630	5	4	{'1089': ('CEACAM4', 2, 9606.0), '7018': ('TF', 1, 9606.0), '2641': ('GCG', 1, 9606.0), '2688': ('GH1', 1, 9606.0)}	790
23353143	PMC3649416	0	0	{}	332
24101815	PMC3788279	0	0	{}	208
24174797	PMC3808059	0	0	{}	809
24250025	PMC3822416	1	1	{'5741': ('PTH', 1, 9606.0)}	421
24734040	PMC3966420	0	0	{}	111
25067984	PMC4008772	0	0	{}	199
25386410	PMC4209823	48	1	{'354': ('KLK3', 48, 9606.0)}	828
25589815	PMC4290075	0	0	{}	902
25835063	PMC4374258	70	2	{'354': ('KLK3', 55, 9606.0), '250': ('ALPP', 15, 9606.0)}	641
26167108	PMC4488533	0	0	{}	206
26393597	PMC4610509	11	1	{'3099': ('HK2', 11, 9606.0)}	813
26912981	PMC4729017	4	2	{'5741': ('PTH', 1, 9606.0), '250': ('ALPP', 3, 9606.0)}	854
26912983	PMC4729019	0	0	{}	586
26941694	PMC4766305	0	0	{}	312
27227112	PMC4874797	2	1	{'973': ('CD79A', 2, 9606.0)}	124
27339043	PMC4937181	0	0	{}	770
27833310	PMC5041413	0	0	{}	640
27853472	PMC5104830	0	0	{}	740
28333131	PMC5363068	3	1	{'4600': ('MX2', 3, 9606.0)}	899
28533650	PMC5439201	0	0	{}	638
29147277	PMC5649835	23	7	{'1956': ('EGFR', 11, 9606.0), '7270': ('TTF1', 1, 9606.0), '1045': ('CDX2', 1, 9606.0), '5670': ('PSG2', 4, 9606.0), '1435': ('CSF1', 2, 9606.0), '8600': ('TNFSF11', 2, 9606.0), '1950': ('EGF', 2, 9606.0)}	912
29719314	PMC5869229	0	0	{}	731
29499515	PMC5910512	0	0	{}	952
29770644	PMC5990645	0	0	{}	857
30705916	PMC6352053	2	1	{'8074': ('FGF23', 2, 9606.0)}	134
30718553	PMC6362237	0	0	{}	16
30906595	PMC6393923	0	0	{}	635
30934767	PMC6523534	0	0	{}	215
31462814	PMC6691644	0	0	{}	388
31824748	PMC6878847	28	1	{'6531': ('SLC6A3', 28, 9606.0)}	501
31539920	PMC6890476	0	0	{}	698
31170550	PMC6969338	0	0	{}	736
32503701	PMC7151492	0	0	{}	746
33354183	PMC7745862	19	1	{'7038': ('TG', 19, 9606.0)}	367
33735199	PMC7971706	0	0	{}	735
