PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
29922329	PMC5996909	63	4	{'9775': ('EIF4A3', 53, 9606.0), '3239': ('HOXD13', 4, 9606.0), '8549': ('LGR5', 2, 9606.0), '8836': ('GGH', 4, 9606.0)}	16
12949973	None	0	0	{}	8
21271648	None	0	0	{}	0
21485002	None	0	0	{}	1
22711187	None	0	0	{}	4
22727098	None	0	0	{}	5
23794199	None	0	0	{}	7
25865758	None	5	5	{'9343': ('EFTUD2', 1, 9606.0), '10262': ('SF3B4', 1, 9606.0), '6628': ('SNRPB', 1, 9606.0), '9775': ('EIF4A3', 1, 9606.0), '10907': ('TXNL4A', 1, 9606.0)}	13
29112243	None	2	1	{'9775': ('EIF4A3', 2, 9606.0)}	3
29863549	None	0	0	{}	6
32217860	None	1	1	{'9775': ('EIF4A3', 1, 9606.0)}	9
33504197	None	0	0	{}	2
24360810	PMC3882729	8	2	{'394053': ('eif4a3', 7, 0.0), '393929': ('upf3b', 1, 0.0)}	10
24771530	PMC4111959	13	2	{'17149': ('Magoh', 12, 10090.0), '13796': ('Emx1', 1, 10090.0)}	12
28334780	PMC5731442	9	2	{'9775': ('EIF4A3', 8, 9606.0), '192170': ('Eif4a3', 1, 10090.0)}	11
36711736	PMC9882224	13	3	{'9775': ('EIF4A3', 6, 9606.0), '192170': ('Eif4a3', 5, 10090.0), '22060': ('Trp53-ps', 2, 10090.0)}	15
37139782	PMC10233715	12	3	{'9775': ('EIF4A3', 6, 9606.0), '192170': ('Eif4a3', 4, 10090.0), '22060': ('Trp53-ps', 2, 0.0)}	14
