PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
22566850	PMC3341983	147	18	{'8517': ('IKBKG', 57, 9606.0), '1896': ('EDA', 53, 9606.0), '7124': ('TNF', 6, 9606.0), '7132': ('TNFRSF1A', 1, 9606.0), '10913': ('EDAR', 2, 9606.0), '128178': ('EDARADD', 3, 9606.0), '80326': ('WNT10A', 2, 9606.0), '4790': ('NFKB1', 4, 9606.0), '2324': ('FLT4', 2, 9606.0), '51284': ('TLR7', 1, 9606.0), '54106': ('TLR9', 1, 9606.0), '2214': ('FCGR3A', 1, 9606.0), '930': ('CD19', 4, 9606.0), '973': ('CD79A', 3, 9606.0), '3497': ('IGHE', 2, 9606.0), '939': ('CD27', 1, 9606.0), '5788': ('PTPRC', 2, 9606.0), '4792': ('NFKBIA', 2, 9606.0)}	2
27411570	PMC4944483	65	15	{'8517': ('IKBKG', 15, 9606.0), '29031008': ('BKPyVgp4', 26, 1891762.0), '12503': ('Cd247', 4, 10090.0), '12490': ('Cd34', 3, 10090.0), '12514': ('Cd68', 3, 10090.0), '404663': ('LINC01194', 1, 9606.0), '29031010': ('BKPyVgp2', 1, 1891762.0), '29031011': ('BKPyVgp3', 1, 0.0), '1051': ('CEBPB', 1, 9606.0), '6667': ('SP1', 3, 9606.0), '7157': ('TP53', 2, 9606.0), '4763': ('NF1', 1, 9606.0), '52897': ('Rbfox3', 1, 10090.0), '14580': ('Gfap', 2, 10090.0), '22060': ('Trp53-ps', 1, 10090.0)}	12
27838798	PMC5226985	80	25	{'8517': ('IKBKG', 21, 9606.0), '4790': ('NFKB1', 5, 9606.0), '2324': ('FLT4', 1, 9606.0), '10913': ('EDAR', 1, 9606.0), '958': ('CD40', 4, 9606.0), '3569': ('IL6', 4, 9606.0), '3553': ('IL1B', 4, 9606.0), '3586': ('IL10', 4, 9606.0), '7124': ('TNF', 4, 9606.0), '920': ('CD4', 5, 9606.0), '925': ('CD8A', 2, 9606.0), '5788': ('PTPRC', 7, 9606.0), '5175': ('PECAM1', 2, 9606.0), '939': ('CD27', 3, 9606.0), '2214': ('FCGR3A', 1, 9606.0), '4684': ('NCAM1', 1, 9606.0), '930': ('CD19', 2, 9606.0), '959': ('CD40LG', 2, 9606.0), '3930': ('LBR', 1, 9606.0), '3558': ('IL2', 1, 9606.0), '1401': ('CRP', 1, 9606.0), '2244': ('FGB', 1, 9606.0), '973': ('CD79A', 1, 9606.0), '3916': ('LAMP1', 1, 9606.0), '7099': ('TLR4', 1, 9606.0)}	27
33318999	PMC7727292	47	10	{'8517': ('IKBKG', 32, 9606.0), '925': ('CD8A', 1, 9606.0), '920': ('CD4', 1, 9606.0), '3458': ('IFNG', 1, 9606.0), '4790': ('NFKB1', 5, 9606.0), '7124': ('TNF', 1, 9606.0), '7132': ('TNFRSF1A', 2, 9606.0), '1896': ('EDA', 1, 9606.0), '958': ('CD40', 2, 9606.0), '3554': ('IL1R1', 1, 9606.0)}	24
35887342	PMC9322175	422	58	{'4790': ('NFKB1', 81, 9606.0), '18033': ('Nfkb1', 21, 10090.0), '5970': ('RELA', 25, 9606.0), '19696': ('Rel', 3, 10090.0), '5971': ('RELB', 7, 9606.0), '4791': ('NFKB2', 20, 9606.0), '7124': ('TNF', 5, 9606.0), '8600': ('TNFSF11', 21, 9606.0), '959': ('CD40LG', 1, 9606.0), '18034': ('Nfkb2', 8, 10090.0), '8517': ('IKBKG', 62, 9606.0), '16151': ('Ikbkg', 12, 10090.0), '21926': ('Tnf', 3, 10090.0), '16176': ('Il1b', 2, 10090.0), '4792': ('NFKBIA', 4, 9606.0), '18036': ('Nfkbib', 1, 10090.0), '18037': ('Nfkbie', 1, 10090.0), '19697': ('Rela', 17, 10090.0), '18035': ('Nfkbia', 2, 10090.0), '12675': ('Chuk', 10, 10090.0), '16150': ('Ikbkb', 14, 10090.0), '19698': ('Relb', 6, 10090.0), '21947': ('Cd40lg', 1, 10090.0), '16994': ('Ltb', 1, 10090.0), '53859': ('Map3k14', 11, 10090.0), '17857': ('Mx1', 1, 10090.0), '16409': ('Itgam', 1, 10090.0), '13733': ('Adgre1', 1, 10090.0), '21938': ('Tnfrsf1b', 4, 10090.0), '21943': ('Tnfsf11', 13, 10090.0), '72119': ('Tpx2', 6, 10090.0), '18018': ('Nfatc1', 13, 10090.0), '26410': ('Map3k8', 2, 10090.0), '22034': ('Traf6', 2, 10090.0), '14281': ('Fos', 1, 10090.0), '21939': ('Cd40', 1, 10090.0), '12393': ('Runx2', 3, 10090.0), '3605': ('IL17A', 1, 9606.0), '3551': ('IKBKB', 6, 9606.0), '1499': ('CTNNB1', 6, 9606.0), '57154': ('SMURF1', 1, 9606.0), '64750': ('SMURF2', 1, 9606.0), '8945': ('BTRC', 1, 9606.0), '18933': ('Prrx1', 1, 10090.0), '27060': ('Tcirg1', 1, 10090.0), '26373': ('Clcn7', 1, 10090.0), '14628': ('Ostm1', 1, 0.0), '353047': ('Plekhm1', 1, 10090.0), '12349': ('Car2', 1, 10090.0), '16973': ('Lrp5', 1, 10090.0), '19395': ('Rasgrp2', 1, 10090.0), '6358': ('CCL14', 1, 9606.0), '3552': ('IL1A', 2, 9606.0), '3569': ('IL6', 1, 9606.0), '6431': ('SRSF6', 3, 9606.0), '1195': ('CLK1', 2, 9606.0), '108355': ('Grr', 1, 0.0), '11732': ('Ank', 1, 10090.0)}	5
11242109	None	17	6	{'4790': ('NFKB1', 6, 9606.0), '8517': ('IKBKG', 7, 9606.0), '3553': ('IL1B', 1, 9606.0), '3606': ('IL18', 1, 9606.0), '7124': ('TNF', 1, 9606.0), '959': ('CD40LG', 1, 9606.0)}	3
12042591	None	2	1	{'4790': ('NFKB1', 2, 9606.0)}	13
12351572	None	29	11	{'4790': ('NFKB1', 9, 9606.0), '8517': ('IKBKG', 5, 9606.0), '1896': ('EDA', 3, 9606.0), '10913': ('EDAR', 3, 9606.0), '128178': ('EDARADD', 3, 9606.0), '3553': ('IL1B', 1, 9606.0), '3606': ('IL18', 1, 9606.0), '7124': ('TNF', 1, 9606.0), '7097': ('TLR2', 1, 9606.0), '959': ('CD40LG', 1, 9606.0), '18033': ('Nfkb1', 1, 10090.0)}	14
14726382	None	12	1	{'8517': ('IKBKG', 12, 9606.0)}	17
15523349	None	0	0	{}	16
