PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36682125	PMC10038005	34	6	{'1280': ('COL2A1', 22, 9606.0), '5460': ('POU5F1', 2, 9606.0), '79923': ('NANOG', 3, 9606.0), '64321': ('SOX17', 2, 9606.0), '6899': ('TBX1', 3, 9606.0), '5080': ('PAX6', 2, 9606.0)}	104
38013291	PMC10681563	13	1	{'1280': ('COL2A1', 13, 9606.0)}	77
38076483	PMC10698255	54	11	{'1280': ('COL2A1', 32, 9606.0), '2335': ('FN1', 6, 9606.0), '7291': ('TWIST1', 2, 9606.0), '7040': ('TGFB1', 1, 9606.0), '654': ('BMP6', 1, 9606.0), '2800': ('GOLGA1', 2, 9606.0), '5116': ('PCNT', 1, 9606.0), '176': ('ACAN', 3, 9606.0), '4750': ('NEK1', 1, 9606.0), '5313': ('PKLR', 3, 9606.0), '56975': ('FAM20C', 2, 9606.0)}	69
38130766	PMC10731102	109	27	{'3593': ('IL12B', 9, 9606.0), '3596': ('IL13', 9, 9606.0), '3627': ('CXCL10', 10, 9606.0), '6352': ('CCL5', 8, 9606.0), '6347': ('CCL2', 11, 9606.0), '6351': ('CCL4', 9, 9606.0), '3565': ('IL4', 7, 9606.0), '3569': ('IL6', 3, 9606.0), '1437': ('CSF2', 5, 9606.0), '3559': ('IL2RA', 5, 9606.0), '6356': ('CCL11', 4, 9606.0), '4283': ('CXCL9', 6, 9606.0), '4880': ('NPPC', 3, 9606.0), '2261': ('FGFR3', 5, 9606.0), '3553': ('IL1B', 1, 9606.0), '3557': ('IL1RN', 1, 9606.0), '3558': ('IL2', 1, 9606.0), '3567': ('IL5', 1, 9606.0), '3574': ('IL7', 1, 9606.0), '3576': ('CXCL8', 1, 9606.0), '3586': ('IL10', 1, 9606.0), '3600': ('IL15', 1, 9606.0), '3605': ('IL17A', 1, 9606.0), '7124': ('TNF', 2, 9606.0), '3439': ('IFNA1', 1, 9606.0), '3458': ('IFNG', 1, 9606.0), '6348': ('CCL3', 2, 9606.0)}	25
38226081	PMC10788244	35	3	{'1277': ('COL1A1', 12, 9606.0), '1278': ('COL1A2', 10, 9606.0), '1280': ('COL2A1', 13, 9606.0)}	29
24475193	PMC3903611	60	10	{'12824': ('Col2a1', 33, 10090.0), '1280': ('COL2A1', 2, 9606.0), '20682': ('Sox9', 4, 10090.0), '12367': ('Casp3', 4, 10090.0), '14828': ('Hspa5', 9, 10090.0), '13198': ('Ddit3', 2, 10090.0), '226641': ('Atf6', 2, 10090.0), '14433': ('Gapdh', 2, 10090.0), '12842': ('Col1a1', 1, 10090.0), '12813': ('Col10a1', 1, 10090.0)}	103
24949742	PMC4065060	42	3	{'1280': ('COL2A1', 35, 9606.0), '597': ('BCL2A1', 5, 9606.0), '395069': ('COL2A1', 2, 9031.0)}	106
27303468	PMC4891633	4	1	{'1280': ('COL2A1', 4, 9606.0)}	26
27955642	PMC5153895	45	1	{'1280': ('COL2A1', 45, 9606.0)}	89
28265456	PMC5332300	28	2	{'1280': ('COL2A1', 26, 9606.0), '597': ('BCL2A1', 2, 9606.0)}	107
28738883	PMC5525314	38	1	{'1280': ('COL2A1', 38, 9606.0)}	122
29643796	PMC5892326	10	2	{'1280': ('COL2A1', 4, 9606.0), '395069': ('COL2A1', 6, 9031.0)}	84
31245322	PMC6588156	3	1	{'1280': ('COL2A1', 3, 9606.0)}	66
